timestamp,strategy,symbol,type,strike,premium,spot,dte,delta,gamma,theta,vega,iv,volume,oi,pcr,vwap,target,sl,quality_score,reason,executed
2026-03-09T09:15:19.738192,CPR,NIFTY,BUY_PE_CPR,24450,141.5516347504563,24450.45,4,-0.4780254796288436,0.0010568208894198,-20.87426569740185,10.195792519997829,0.1472579533414051,0,0,0.9224648398110192,25110.34,212.32745212568443,70.77581737522814,0,Narrow CPR (0.226%) bearish breakout below BC=24796,False
2026-03-09T09:15:20.732067,CPR,BANKNIFTY,BUY_PE_CPR,57800,447.6820815635037,57783.25,4,-0.4875738632296921,0.0003459055977151,-62.55501643052855,24.12041936032777,0.1905707342624135,0,0,0.8915866522985283,60070.96666666667,671.5231223452556,223.84104078175187,0,Narrow CPR (0.232%) bearish breakout below BC=59663,False
2026-03-09T09:15:21.717135,CPR,SENSEX,BUY_PE_CPR,78900,443.0277438801422,78918.9,4,-0.4720684636397489,0.0003308514332349,-66.5496714550617,32.87823255869017,0.1455949358149922,0,0,0.9184780128965856,81000.398,620.238841432199,221.5138719400711,0,Moderate CPR (0.522%) bearish breakout below BC=79588,False
2026-03-09T09:15:39.817839,CPR,NIFTY,BUY_PE_CPR,24450,141.5516347504563,24450.45,4,-0.4780254796288436,0.0010568208894198,-20.87426569740185,10.195792519997829,0.1472579533414051,0,0,0.9224648398110192,25110.34,212.32745212568443,70.77581737522814,0,Narrow CPR (0.226%) bearish breakout below BC=24796,False
2026-03-09T09:15:40.807120,CPR,BANKNIFTY,BUY_PE_CPR,57800,447.6820815635037,57783.25,4,-0.4875738632296921,0.0003459055977151,-62.55501643052855,24.12041936032777,0.1905707342624135,0,0,0.8915866522985283,60070.96666666667,671.5231223452556,223.84104078175187,0,Narrow CPR (0.232%) bearish breakout below BC=59663,False
2026-03-09T09:15:41.808069,CPR,SENSEX,BUY_PE_CPR,78900,443.0277438801422,78918.9,4,-0.4720684636397489,0.0003308514332349,-66.5496714550617,32.87823255869017,0.1455949358149922,0,0,0.9184780128965856,81000.398,620.238841432199,221.5138719400711,0,Moderate CPR (0.522%) bearish breakout below BC=79588,False
2026-03-09T09:15:59.919064,CPR,NIFTY,BUY_PE_CPR,24450,141.5516347504563,24450.45,4,-0.4780254796288436,0.0010568208894198,-20.87426569740185,10.195792519997829,0.1472579533414051,0,0,0.9224648398110192,25110.34,212.32745212568443,70.77581737522814,0,Narrow CPR (0.226%) bearish breakout below BC=24796,False
2026-03-09T09:16:00.892583,CPR,BANKNIFTY,BUY_PE_CPR,57800,447.6820815635037,57783.25,4,-0.4875738632296921,0.0003459055977151,-62.55501643052855,24.12041936032777,0.1905707342624135,0,0,0.8915866522985283,60070.96666666667,671.5231223452556,223.84104078175187,0,Narrow CPR (0.232%) bearish breakout below BC=59663,False
2026-03-09T09:16:01.900159,CPR,SENSEX,BUY_PE_CPR,78900,443.0277438801422,78918.9,4,-0.4720684636397489,0.0003308514332349,-66.5496714550617,32.87823255869017,0.1455949358149922,0,0,0.9184780128965856,81000.398,620.238841432199,221.5138719400711,0,Moderate CPR (0.522%) bearish breakout below BC=79588,False
2026-03-09T09:16:22.993179,CPR,NIFTY,BUY_PE_CPR,24450,141.5516347504563,24450.45,4,-0.4780254796288436,0.0010568208894198,-20.87426569740185,10.195792519997829,0.1472579533414051,0,0,0.9224648398110192,25110.34,212.32745212568443,70.77581737522814,0,Narrow CPR (0.226%) bearish breakout below BC=24796,False
