timestamp,strategy,symbol,type,strike,premium,spot,dte,delta,gamma,theta,vega,iv,volume,oi,pcr,vwap,target,sl,quality_score,reason,executed,gap_direction,gap_pct,gap_bias,ltp_source,signal_strength,strength_label,ml_cpr_width_pct,ml_body_atr_ratio,ml_pcr_shift,ml_efficiency_ratio,ml_gamma,ml_delta,ml_theta_burden,ml_vix_level,ml_regime_score,ml_oi_change_15m,ml_iv_rank,ml_hold_score,ml_strategy_id,ml_gamma_blast_strength
2026-03-23T09:15:57.054108,CPR,BANKNIFTY,BUY_PE_CPR,52400.0,1045.45,52190.05,4,-0.5405313021881,0.0002671310457259,-78.85236288373751,21.683641417241738,0.271935120048167,0,0,0.9245513601711844,53904.32000000001,1463.63,522.725,0.0,Moderate CPR (0.515%) bearish breakout below BC=53840 [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,31,WEAK,0.5152820528178196,0.1815647435719743,0,0.5,0.0002671310457259,0.5405313021881,315.40945153495005,21.0851,0.3089388461431846,0,54.38702400963341,97.83474053004356,0,4.8501579817347904e-05
2026-03-23T09:15:58.065506,CPR,SENSEX,BUY_PE_CPR,73200.0,944.85,73133.94,4,-0.4981741767327311,0.0002214993420562,-96.4323022813673,30.542743997952748,0.2352504930782622,0,0,0.939146841763733,74990.53600000001,1417.275,135.16364259597808,0.0,Narrow CPR (0.271%) bearish breakout below BC=74836 [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,31,WEAK,0.2708018931042597,0.0469600394429322,0,0.5,0.0002214993420562,0.4981741767327311,385.7292091254692,21.0851,0.2281760236657593,0,47.05009861565245,89.75312966866,0,1.0401617839542876e-05
2026-03-23T09:16:07.290410,CPR,NIFTY,BUY_PE_CPR,22850.0,344.6,22657.9,4,-0.6195945614536177,0.0006885241525518,-28.89404980571683,9.034215118468692,0.233219473131803,0,0,0.9353200597189272,23254.833333333336,516.9,172.3,90.0,Narrow CPR (0.265%) bearish breakout below BC=23206 [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,70,STRONG,0.2649851824612256,0.4992768915980062,0,0.5,0.0006885241525518,0.6195945614536177,115.57619922286732,21.0851,0.4995661349588037,0,46.64389462636061,82.88499816840924,0,0.0003437641986762
2026-03-23T09:16:07.303837,CPR,BANKNIFTY,BUY_PE_CPR,52400.0,1087.85,52135.65,4,-0.5550404968776215,0.0002662359192027,-78.5870984995543,21.565953251636223,0.271935120048167,0,0,0.9245513601711844,53904.32000000001,1522.99,543.92,95.0,Moderate CPR (0.515%) bearish breakout below BC=53840 [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,69,STRONG,0.5152820528178196,0.241883046169322,0,0.5,0.0002662359192027,0.5550404968776215,314.3483939982172,21.0851,0.3451298277015932,0,54.38702400963341,97.936824418608,0,6.439795513644461e-05
2026-03-23T09:16:07.315875,CPR,SENSEX,BUY_PE_CPR,73200.0,1001.95,73051.01,4,-0.5165489768468974,0.0002215622979377,-96.49337190231071,30.482176941702697,0.2352504930782622,0,0,0.939146841763733,74990.53600000001,1502.93,143.33,90.0,Narrow CPR (0.271%) bearish breakout below BC=74836 [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,67,STRONG,0.2708018931042597,0.1262433470773601,0,0.5,0.0002215622979377,0.5165489768468974,385.97348760924285,21.0851,0.275746008246416,0,47.05009861565245,89.85502048500082,0,2.797076607781757e-05
2026-03-23T09:16:14.467455,CPR,NIFTY,BUY_PE_CPR,22850.0,344.6,22642.55,4,-0.6266988894304931,0.0006675878920149,-29.43262742181481,8.975258726916477,0.239287894107138,0,0,0.9353200597189272,23254.833333333336,516.9,172.3,90.0,Narrow CPR (0.265%) bearish breakout below BC=23206 [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,70,STRONG,0.2649851824612256,0.5453201495495269,0,0.5,0.0006675878920149,0.6266988894304931,117.73050968725926,21.0851,0.5271920897297162,0,47.85757882142761,82.94118816122743,0,0.000364049129111
2026-03-23T09:16:14.480894,Gamma Blast,NIFTY,BUY_PE_GAMMA,22850.0,344.6,22642.55,4,-0.6191969645266933,0.0006337084050135,-31.192033539979143,9.030958736783496,0.2536451677535663,0,0,0.9353200597189272,23254.833333333336,465.21,172.3,90.0,Gamma Blast [3DTE]: Down breakout body=-182 ATR=333 range=0.62x [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,70,STRONG,0.2649851824612256,0.5453201495495269,0,0.5,0.0006337084050135,0.6191969645266933,124.76813415991658,21.0851,0.5271920897297162,0,50.72903355071327,82.94118816122743,1,0.0003455739621928
2026-03-23T09:16:15.467095,CPR,BANKNIFTY,BUY_PE_CPR,52400.0,1087.85,52116.3,4,-0.5601883253452637,0.0002658319123248,-78.46932044978216,21.517246386600995,0.271935120048167,0,0,0.914505886951158,53888.66333333333,1522.99,543.92,95.0,Moderate CPR (0.515%) bearish breakout below BC=53840 [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,69,STRONG,0.5152820528178196,0.4870817995058915,0,0.5,0.0002658319123248,0.5601883253452637,313.87728179912864,21.0851,0.4922490797035349,0,54.38702400963341,97.97318689162508,0,0.0001294818862212
2026-03-23T09:16:15.481931,CPR,SENSEX,BUY_PE_CPR,73200.0,1001.95,73005.92,4,-0.526536063089541,0.0002213990328247,-96.44666373605769,30.42212489567895,0.2352504930782622,0,0,0.939146841763733,74990.53600000001,1502.93,143.33,90.0,Narrow CPR (0.271%) bearish breakout below BC=74836 [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,67,STRONG,0.2708018931042597,0.1693505982679515,0,0.5,0.0002213990328247,0.526536063089541,385.7866549442308,21.0851,0.3016103589607709,0,47.05009861565245,89.91051684575716,0,3.7494058664816776e-05
2026-03-23T09:16:23.646297,CPR,NIFTY,BUY_PE_CPR,22850.0,338.25,22653.2,4,-0.619569567481098,0.0006712155862149,-29.575152267093006,9.032521536194476,0.239287894107138,0,0,0.9353200597189272,22717.18333333333,507.38,169.12,90.0,Narrow CPR (0.265%) bearish breakout below BC=23206 [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,70,STRONG,0.2649851824612256,0.5133748272574297,0,0.5,0.0006712155862149,0.619569567481098,118.30060906837204,21.0851,0.5080248963544578,0,47.85757882142761,82.90219483340103,0,0.0003445851856255
2026-03-23T09:16:23.663054,Gamma Blast,NIFTY,BUY_PE_GAMMA,22850.0,338.25,22653.2,4,-0.612431752617779,0.0006367228685557,-31.32802253667163,9.08245566609078,0.2536451677535663,0,0,0.9353200597189272,22717.18333333333,456.64,169.12,90.0,Gamma Blast [3DTE]: Down breakout body=-171 ATR=333 range=0.62x [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,70,STRONG,0.2649851824612256,0.5133748272574297,0,0.5,0.0006367228685557,0.612431752617779,125.31209014668651,21.0851,0.5080248963544578,0,50.72903355071327,82.90219483340103,1,0.0003268774926556
2026-03-23T09:16:23.680319,CPR,BANKNIFTY,BUY_PE_CPR,52400.0,1104.35,52098.6,4,-0.5635480757179755,0.0002608582786606,-79.69931448327495,21.48140690583014,0.2768463898618395,0,0,0.914505886951158,53888.66333333333,1546.09,552.17,95.0,Moderate CPR (0.515%) bearish breakout below BC=53840 [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,69,STRONG,0.5152820528178196,0.5058320123185416,0,0.5,0.0002608582786606,0.5635480757179755,318.7972579330998,21.0851,0.503499207391125,0,55.36927797236791,98.00647234282688,0,0.0001319504680248
2026-03-23T09:16:23.698364,Gamma Blast,BANKNIFTY,BUY_PE_GAMMA,52400.0,1104.35,52098.6,4,-0.5542937985753411,0.0002296200304157,-90.33081076738132,21.55622554497856,0.3156048844424971,0,0,0.914505886951158,53888.66333333333,1546.09,552.17,95.0,Gamma Blast [2DTE]: Down breakout body=-478 ATR=944 range=0.62x [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,69,STRONG,0.5152820528178196,0.5058320123185416,0,0.5,0.0002296200304157,0.5542937985753411,361.3232430695252,21.0851,0.503499207391125,0,63.12097688849943,98.00647234282688,1,0.0001161491620538
2026-03-23T09:16:23.713357,CPR,SENSEX,BUY_PE_CPR,73200.0,974.5,73012.31,4,-0.5251212208115423,0.000221430635329,-96.45670137000916,30.43179386761153,0.2352504930782622,0,0,0.939146841763733,74990.53600000001,1461.75,139.41,90.0,Narrow CPR (0.271%) bearish breakout below BC=74836 [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,67,STRONG,0.2708018931042597,0.1632415866221792,0,0.5,0.000221430635329,0.5251212208115423,385.8268054800366,21.0851,0.2979449519733075,0,47.05009861565245,89.90264792334334,0,3.614668823787477e-05
2026-03-23T09:16:33.934224,CPR,NIFTY,BUY_PE_CPR,22850.0,338.25,22662.5,4,-0.6133132361340572,0.0006742039209336,-29.69247844926287,9.080186372963071,0.239287894107138,0,0,0.9353200597189272,22719.25,507.38,169.12,90.0,Narrow CPR (0.265%) bearish breakout below BC=23206 [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,70,STRONG,0.2649851824612256,0.4854789120164494,0,0.5,0.0006742039209336,0.6133132361340572,118.76991379705149,21.0851,0.4912873472098696,0,47.85757882142761,82.86817429674574,0,0.0003273117860121
2026-03-23T09:16:33.951328,Gamma Blast,NIFTY,BUY_PE_GAMMA,22850.0,312.85,22662.5,4,-0.6064985910090791,0.0006392018932437,-31.439940218810708,9.125305369509327,0.2536451677535663,0,0,0.9353200597189272,22719.25,422.35,156.43,90.0,Gamma Blast [3DTE]: Down breakout body=-162 ATR=333 range=0.62x [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,70,STRONG,0.2649851824612256,0.4854789120164494,0,0.5,0.0006392018932437,0.6064985910090791,125.75976087524285,21.0851,0.4912873472098696,0,50.72903355071327,82.86817429674574,1,0.0003103190396908
2026-03-23T09:16:33.963142,CPR,BANKNIFTY,BUY_PE_CPR,52400.0,1104.35,52152.75,4,-0.5493924164347442,0.0002619176442029,-80.0250438068754,21.61350368732577,0.2768463898618395,0,0,0.914505886951158,52190.71111111111,1546.09,552.17,95.0,Moderate CPR (0.515%) bearish breakout below BC=53840 [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,69,STRONG,0.5152820528178196,0.4484690731205316,0,0.5,0.0002619176442029,0.5493924164347442,320.1001752275016,21.0851,0.4690814438723189,0,55.36927797236791,97.90471259904798,0,0.0001174619631296
2026-03-23T09:16:33.973968,Gamma Blast,BANKNIFTY,BUY_PE_GAMMA,52400.0,1031.65,52152.75,4,-0.5418416747766279,0.000230254498393,-90.6275583765931,21.660745194594853,0.3156048844424971,0,0,0.914505886951158,52190.71111111111,1444.31,515.83,95.0,Gamma Blast [2DTE]: Down breakout body=-423 ATR=944 range=0.62x [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,69,STRONG,0.5152820528178196,0.4484690731205316,0,0.5,0.000230254498393,0.5418416747766279,362.5102335063724,21.0851,0.4690814438723189,0,63.12097688849943,97.90471259904798,1,0.0001032620214761
2026-03-23T09:16:33.985582,CPR,SENSEX,BUY_PE_CPR,73200.0,974.5,73059.51,4,-0.5145149137210805,0.0002202178888231,-97.05077106264616,30.49178205768981,0.2367061681189516,0,0,0.9361495101134136,75006.00933333334,1461.75,139.41,90.0,Narrow CPR (0.271%) bearish breakout below BC=74836 [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,67,STRONG,0.2708018931042597,0.6119144006369218,0,0.5,0.0002202178888231,0.5145149137210805,388.2030842505847,21.0851,0.5671486403821531,0,47.34123362379034,89.84456643632019,0,0.0001347544974487
2026-03-23T09:16:33.997386,Gamma Blast,SENSEX,BUY_PE_GAMMA,73200.0,904.9,73059.51,4,-0.513117623376147,0.0002077779472551,-102.465108792587,30.49548387295465,0.2509085382060887,0,0,0.9361495101134136,75006.00933333334,1221.62,452.45,90.0,Gamma Blast [3DTE]: Down breakout body=-673 ATR=1100 range=0.69x [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,67,STRONG,0.2708018931042597,0.6119144006369218,0,0.5,0.0002077779472551,0.513117623376147,409.860435170348,21.0851,0.5671486403821531,0,50.18170764121776,89.84456643632019,1,0.0001271423180601
2026-03-23T09:16:43.186378,CPR,NIFTY,BUY_PE_CPR,22850.0,312.85,22676.6,4,-0.6037768426246025,0.0006784104399017,-29.85745321289664,9.148212750612888,0.239287894107138,0,0,0.9353200597189272,22722.38333333333,469.28,156.43,90.0,Narrow CPR (0.265%) bearish breakout below BC=23206 [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,70,STRONG,0.2649851824612256,0.4431851050381899,0,0.5,0.0006784104399017,0.6037768426246025,119.42981285158656,21.0851,0.4659110630229139,0,47.85757882142761,82.81664799837719,0,0.0003006614020668
2026-03-23T09:16:43.200036,Gamma Blast,NIFTY,BUY_PE_GAMMA,22850.0,312.85,22676.6,4,-0.5974609009211491,0.0006426841401,-31.597281837889888,9.186438700276089,0.2536451677535663,0,0,0.9353200597189272,22722.38333333333,422.35,156.43,90.0,Gamma Blast [3DTE]: Down breakout body=-148 ATR=333 range=0.62x [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,70,STRONG,0.2649851824612256,0.4431851050381899,0,0.5,0.0006426841401,0.5974609009211491,126.38912735155957,21.0851,0.4659110630229139,0,50.72903355071327,82.81664799837719,1,0.0002848280381366
2026-03-23T09:16:43.213718,CPR,BANKNIFTY,BUY_PE_CPR,52400.0,1031.65,52157.85,4,-0.5480564245507439,0.0002620002476467,-80.05085782972351,21.624548836856164,0.2768463898618395,0,0,0.914505886951158,52191.84444444444,1444.31,515.83,95.0,Moderate CPR (0.515%) bearish breakout below BC=53840 [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,69,STRONG,0.5152820528178196,0.4430664694287539,0,0.5,0.0002620002476467,0.5480564245507439,320.20343131889405,21.0851,0.4658398816572524,0,55.36927797236791,97.89513946606311,0,0.0001160835247143
2026-03-23T09:16:43.223974,Gamma Blast,BANKNIFTY,BUY_PE_GAMMA,52400.0,1031.65,52157.85,4,-0.5406672533573096,0.0002303025856424,-90.65121390411451,21.669506395282863,0.3156048844424971,0,0,0.914505886951158,52191.84444444444,1444.31,515.83,95.0,Gamma Blast [2DTE]: Down breakout body=-418 ATR=944 range=0.62x [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,69,STRONG,0.5152820528178196,0.4430664694287539,0,0.5,0.0002303025856424,0.5406672533573096,362.6048556164581,21.0851,0.4658398816572524,0,63.12097688849943,97.89513946606311,1,0.0001020393535209
2026-03-23T09:16:43.234341,CPR,SENSEX,BUY_PE_CPR,73200.0,904.9,73092.84,4,-0.5071746815231295,0.0002202276530302,-97.0415884129322,30.520962519854443,0.2367061681189516,0,0,0.9361495101134136,73094.53555555556,1357.35,129.45,90.0,Narrow CPR (0.271%) bearish breakout below BC=74836 [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,67,STRONG,0.2708018931042597,0.5816127871743854,0,0.5,0.0002202276530302,0.5071746815231295,388.1663536517288,21.0851,0.5489676723046313,0,47.34123362379034,89.80359772585112,0,0.0001280872190917
2026-03-23T09:16:43.244491,Gamma Blast,SENSEX,BUY_PE_GAMMA,73200.0,904.9,73092.84,4,-0.506192334348324,0.0002077705092912,-102.45884591268204,30.52222184602656,0.2509085382060887,0,0,0.9361495101134136,73094.53555555556,1221.62,452.45,90.0,Gamma Blast [3DTE]: Down breakout body=-640 ATR=1100 range=0.69x [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,67,STRONG,0.2708018931042597,0.5816127871743854,0,0.5,0.0002077705092912,0.506192334348324,409.83538365072815,21.0851,0.5489676723046313,0,50.18170764121776,89.80359772585112,1,0.0001208419850015
2026-03-23T09:16:52.389111,CPR,NIFTY,BUY_PE_CPR,22850.0,317.05,22675.8,4,-0.6043194798163574,0.0006781823266958,-29.848513728673844,9.144491450246727,0.239287894107138,0,0,0.9353200597189272,22722.294444444444,475.58,158.53,90.0,Narrow CPR (0.265%) bearish breakout below BC=23206 [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,70,STRONG,0.2649851824612256,0.4455847536610679,0,0.5,0.0006781823266958,0.6043194798163574,119.39405491469536,21.0851,0.4673508521966407,0,47.85757882142761,82.81956976159606,0,0.000302187704978
2026-03-23T09:16:52.416066,Gamma Blast,NIFTY,BUY_PE_GAMMA,22850.0,317.05,22675.8,4,-0.5979749728688162,0.0006424955481214,-31.58875643461074,9.183095023659478,0.2536451677535663,0,0,0.9353200597189272,22722.294444444444,428.02,158.53,90.0,Gamma Blast [3DTE]: Down breakout body=-149 ATR=333 range=0.62x [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,70,STRONG,0.2649851824612256,0.4455847536610679,0,0.5,0.0006424955481214,0.5979749728688162,126.35502573844296,21.0851,0.4673508521966407,0,50.72903355071327,82.81956976159606,1,0.000286286220538
2026-03-23T09:16:52.445706,CPR,BANKNIFTY,BUY_PE_CPR,52400.0,1061.5,52141.25,4,-0.5524033502517591,0.000261720510478,-79.96375248693029,21.5877125725033,0.2768463898618395,0,0,0.914505886951158,52188.72222222222,1486.1,530.75,95.0,Moderate CPR (0.515%) bearish breakout below BC=53840 [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,69,STRONG,0.5152820528178196,0.460651414778465,0,0.5,0.000261720510478,0.5524033502517591,319.8550099477212,21.0851,0.476390848867079,0,55.36927797236791,97.92630594778606,0,0.0001205619234282
2026-03-23T09:16:52.458771,Gamma Blast,BANKNIFTY,BUY_PE_GAMMA,52400.0,1061.5,52141.25,4,-0.5444889453834023,0.0002301386858456,-90.57149862408605,21.64030355803585,0.3156048844424971,0,0,0.914505886951158,52188.72222222222,1486.1,530.75,95.0,Gamma Blast [2DTE]: Down breakout body=-435 ATR=944 range=0.62x [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,69,STRONG,0.5152820528178196,0.460651414778465,0,0.5,0.0002301386858456,0.5444889453834023,362.2859944963442,21.0851,0.476390848867079,0,63.12097688849943,97.92630594778606,1,0.00010601371123
2026-03-23T09:16:52.470056,CPR,SENSEX,BUY_PE_CPR,73200.0,916.05,73069.78,4,-0.5122532136439324,0.0002202288515506,-97.05120171921396,30.50187348700752,0.2367061681189516,0,0,0.9361495101134136,73089.41111111111,1374.07,131.04,90.0,Narrow CPR (0.271%) bearish breakout below BC=74836 [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,67,STRONG,0.2708018931042597,0.6025775398430318,0,0.5,0.0002202288515506,0.5122532136439324,388.2048068768559,21.0851,0.561546523905819,0,47.34123362379034,89.8319387303479,0,0.0001327049595698
2026-03-23T09:16:52.481968,Gamma Blast,SENSEX,BUY_PE_GAMMA,73200.0,916.05,73069.78,4,-0.5109837162407717,0.0002077823336661,-102.46625467232202,30.504701969241225,0.2509085382060887,0,0,0.9361495101134136,73089.41111111111,1236.67,458.02,90.0,Gamma Blast [3DTE]: Down breakout body=-663 ATR=1100 range=0.69x [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,67,STRONG,0.2708018931042597,0.6025775398430318,0,0.5,0.0002077823336661,0.5109837162407717,409.8650186892881,21.0851,0.561546523905819,0,50.18170764121776,89.8319387303479,1,0.0001252049674434
2026-03-23T09:17:01.671338,CPR,NIFTY,BUY_PE_CPR,22850.0,317.05,22671.35,4,-0.6073345307669474,0.0006768901887373,-29.797860103019108,9.123486567174432,0.239287894107138,0,0,0.9353200597189272,22709.55833333333,475.58,158.53,90.0,Narrow CPR (0.265%) bearish breakout below BC=23206 [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,70,STRONG,0.2649851824612256,0.4589327991258413,0,0.5,0.0006768901887373,0.6073345307669474,119.19144041207645,21.0851,0.4753596794755048,0,47.85757882142761,82.8358258330448,0,0.000310647109018
2026-03-23T09:17:01.687787,Gamma Blast,NIFTY,BUY_PE_GAMMA,22850.0,315.05,22671.35,4,-0.6008317123437961,0.0006414267219745,-31.540448473364883,9.164220533669612,0.2536451677535663,0,0,0.9353200597189272,22709.55833333333,425.32,157.53,90.0,Gamma Blast [3DTE]: Down breakout body=-153 ATR=333 range=0.62x [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,70,STRONG,0.2649851824612256,0.4589327991258413,0,0.5,0.0006414267219745,0.6008317123437961,126.16179389345952,21.0851,0.4753596794755048,0,50.72903355071327,82.8358258330448,1,0.0002943717609498
2026-03-23T09:17:01.700790,CPR,BANKNIFTY,BUY_PE_CPR,52400.0,1061.5,52128.3,4,-0.5557910974580436,0.0002614805152339,-79.88963065757775,21.557204793313225,0.2768463898618395,0,0,0.914505886951158,52185.84444444444,1486.1,530.75,95.0,Moderate CPR (0.515%) bearish breakout below BC=53840 [LIVE],False,FLAT,0.12,NEUTRAL,UNKNOWN,69,STRONG,0.5152820528178196,0.4743697908193522,0,0.5,0.0002614805152339,0.5557910974580436,319.558522630311,21.0851,0.4846218744916113,0,55.36927797236791,97.95063334119854,0,0.0001240384573148
