timestamp,strategy,symbol,type,strike,premium,spot,dte,delta,gamma,theta,vega,iv,volume,oi,pcr,vwap,target,sl,quality_score,reason,executed
2026-03-10T10:14:23.868350,CPR,NIFTY,BUY_PE_CPR,24150.0,82.0,24141.3,3,-0.0481357865191845,1.2459607463055353e-06,-1343.1458634181906,2.189786470584852,36.69,0,0,0.8971360722472752,25054.856666666663,123.0,41.0,0,Narrow CPR (0.226%) bearish breakout below BC=24796 [CHAIN],True
2026-03-10T10:14:23.874720,Gamma Blast,NIFTY,BUY_PE_GAMMA,24150.0,82.0,24141.3,3,-0.0481357865191845,1.2459607463055353e-06,-1343.1458634181906,2.189786470584852,36.69,0,0,0.8971360722472752,25054.856666666663,114.8,41.0,0,Gamma Blast [2DTE]: Down breakout body=-140 ATR=260 range=0.86x [CHAIN],True
2026-03-10T10:14:23.879616,CPR,BANKNIFTY,BUY_PE_CPR,56600.0,1043.2,56632.55,3,-0.1178421122061428,1.4709583427383642e-06,-4428.181494845963,10.13987710548608,26.15,0,0,0.8524194031338597,59830.55666666666,1564.8000000000002,521.6,0,Narrow CPR (0.232%) bearish breakout below BC=59663 [CHAIN],False
2026-03-10T10:14:23.885169,CPR,SENSEX,BUY_PE_CPR,77900.0,612.45,77915.42,3,-0.1074397253521819,9.568022402949815e-07,-5966.198758070252,13.059373764763214,27.3542584447879,0,0,0.8933863942182807,80828.90133333333,857.4300000000001,306.225,0,Moderate CPR (0.522%) bearish breakout below BC=79588 [CHAIN],True
2026-03-10T10:14:38.931829,CPR,NIFTY,BUY_PE_CPR,24150.0,82.0,24143.0,3,-0.0481336684977777,1.2458291477466296e-06,-1343.1929989645962,2.1898635673181093,36.69,0,0,0.8971360722472752,25054.856666666663,123.0,41.0,0,Narrow CPR (0.226%) bearish breakout below BC=24796 [CHAIN],True
2026-03-10T10:14:38.934928,Gamma Blast,NIFTY,BUY_PE_GAMMA,24150.0,82.0,24143.0,3,-0.0481336684977777,1.2458291477466296e-06,-1343.1929989645962,2.1898635673181093,36.69,0,0,0.8971360722472752,25054.856666666663,114.8,41.0,0,Gamma Blast [2DTE]: Down breakout body=-138 ATR=260 range=0.86x [CHAIN],True
2026-03-10T10:14:38.938100,CPR,BANKNIFTY,BUY_PE_CPR,56600.0,1043.2,56645.75,3,-0.1178226989500837,1.470444138023197e-06,-4428.696072528952,10.141058230136146,26.15,0,0,0.8524194031338597,59830.55666666666,1564.8000000000002,521.6,0,Narrow CPR (0.232%) bearish breakout below BC=59663 [CHAIN],False
2026-03-10T10:14:38.941204,CPR,SENSEX,BUY_PE_CPR,77900.0,612.45,77912.66,3,-0.1074423661965309,9.568530857307432e-07,-5966.09336703282,13.059142515183632,27.3542584447879,0,0,0.8933863942182807,80828.90133333333,857.4300000000001,306.225,0,Moderate CPR (0.522%) bearish breakout below BC=79588 [CHAIN],True
2026-03-10T10:14:53.985836,CPR,NIFTY,BUY_PE_CPR,24150.0,82.0,24153.2,3,-0.0481209650656577,1.2450400309259911e-06,-1343.4757647996926,2.1903260701214724,36.69,0,0,0.8971360722472752,25054.856666666663,123.0,41.0,0,Narrow CPR (0.226%) bearish breakout below BC=24796 [CHAIN],True
2026-03-10T10:14:53.989184,Gamma Blast,NIFTY,BUY_PE_GAMMA,24150.0,82.0,24153.2,3,-0.0481209650656577,1.2450400309259911e-06,-1343.4757647996926,2.1903260701214724,36.69,0,0,0.8971360722472752,25054.856666666663,114.8,41.0,0,Gamma Blast [2DTE]: Down breakout body=-128 ATR=260 range=0.86x [CHAIN],True
2026-03-10T10:14:53.992661,CPR,BANKNIFTY,BUY_PE_CPR,56600.0,1043.2,56661.6,3,-0.1177993973012259,1.469827079757584e-06,-4429.313819913888,10.142476163158364,26.15,0,0,0.8524194031338597,59830.55666666666,1564.8000000000002,521.6,0,Narrow CPR (0.232%) bearish breakout below BC=59663 [CHAIN],False
2026-03-10T10:14:53.995815,CPR,SENSEX,BUY_PE_CPR,77900.0,612.45,77949.9,3,-0.1074067457574503,9.561674036740678e-07,-5967.51512265051,13.062262139063405,27.3542584447879,0,0,0.8933863942182807,80828.90133333333,857.4300000000001,306.225,0,Moderate CPR (0.522%) bearish breakout below BC=79588 [CHAIN],True
2026-03-10T10:15:11.107270,CPR,NIFTY,BUY_PE_CPR,24150.0,82.0,24152.7,3,-0.0481215875953389,1.2450786941722456e-06,-1343.4619056245986,2.190303401515217,36.69,0,0,0.898530721936996,25056.013333333336,123.0,41.0,0,Narrow CPR (0.226%) bearish breakout below BC=24796 [CHAIN],True
2026-03-10T10:15:11.110166,Gamma Blast,NIFTY,BUY_PE_GAMMA,24150.0,82.0,24152.7,3,-0.0481215875953389,1.2450786941722456e-06,-1343.4619056245986,2.190303401515217,36.69,0,0,0.898530721936996,25056.013333333336,114.8,41.0,0,Gamma Blast [2DTE]: Down breakout body=-128 ATR=260 range=0.86x [CHAIN],True
2026-03-10T10:15:11.113315,CPR,BANKNIFTY,BUY_PE_CPR,56600.0,1043.2,56665.4,3,-0.1177938122392968,1.469679202587982e-06,-4429.461901393257,10.142816058768815,26.15,0,0,0.8542800562498272,59834.27,1564.8000000000002,521.6,0,Narrow CPR (0.232%) bearish breakout below BC=59663 [CHAIN],False
2026-03-10T10:15:11.116123,CPR,SENSEX,BUY_PE_CPR,77900.0,612.45,77940.84,3,-0.1074154093894485,9.563341489322005e-07,-5967.169279918261,13.061503289050918,27.3542584447879,0,0,0.8940523492198185,80830.682,857.4300000000001,306.225,0,Moderate CPR (0.522%) bearish breakout below BC=79588 [CHAIN],True
2026-03-10T10:15:26.200600,CPR,NIFTY,BUY_PE_CPR,24150.0,82.0,24156.9,3,-0.0481163589467638,1.2447539835849262e-06,-1343.5783166245142,2.190493807878512,36.69,0,0,0.898530721936996,25056.013333333336,123.0,41.0,0,Narrow CPR (0.226%) bearish breakout below BC=24796 [CHAIN],True
2026-03-10T10:15:26.209110,Gamma Blast,NIFTY,BUY_PE_GAMMA,24150.0,82.0,24156.9,3,-0.0481163589467638,1.2447539835849262e-06,-1343.5783166245142,2.190493807878512,36.69,0,0,0.898530721936996,25056.013333333336,114.8,41.0,0,Gamma Blast [2DTE]: Down breakout body=-124 ATR=260 range=0.86x [CHAIN],True
2026-03-10T10:15:26.217239,CPR,BANKNIFTY,BUY_PE_CPR,56600.0,1043.2,56687.1,3,-0.1177619293594372,1.4688351984675652e-06,-4430.30736164405,10.144756667669032,26.15,0,0,0.8542800562498272,59834.27,1564.8000000000002,521.6,0,Narrow CPR (0.232%) bearish breakout below BC=59663 [CHAIN],False
2026-03-10T10:15:26.226327,Gamma Blast,BANKNIFTY,BUY_CE_GAMMA,56700.0,1256.95,56687.1,3,0.8754252552054406,1.5719912302201628e-06,-4472.6918076597385,10.55413233077311,25.42,0,0,0.8542800562498272,59834.27,1822.5775,628.475,36,Gamma Blast [1DTE]: Up breakout body=103 ATR=654 range=0.55x [CHAIN],False
2026-03-10T10:15:26.234922,CPR,SENSEX,BUY_PE_CPR,77900.0,612.45,77949.17,3,-0.1074074437645581,9.561808372813868e-07,-5967.487257964316,13.062200998216356,27.3542584447879,0,0,0.8940523492198185,80830.682,857.4300000000001,306.225,0,Moderate CPR (0.522%) bearish breakout below BC=79588 [CHAIN],True
2026-03-10T10:15:41.365766,CPR,NIFTY,BUY_PE_CPR,24150.0,82.0,24171.0,3,-0.0480988155955236,1.2436648904807365e-06,-1343.9690242161332,2.1911328644339068,36.69,0,0,0.898530721936996,25056.013333333336,123.0,41.0,0,Narrow CPR (0.226%) bearish breakout below BC=24796 [CHAIN],True
2026-03-10T10:15:41.370436,Gamma Blast,NIFTY,BUY_PE_GAMMA,24150.0,82.0,24171.0,3,-0.0480988155955236,1.2436648904807365e-06,-1343.9690242161332,2.1911328644339068,36.69,0,0,0.898530721936996,25056.013333333336,114.8,41.0,0,Gamma Blast [2DTE]: Down breakout body=-110 ATR=260 range=0.86x [CHAIN],True
2026-03-10T10:15:41.375031,CPR,BANKNIFTY,BUY_PE_CPR,56600.0,1043.2,56718.2,3,-0.1177162673774342,1.467626929756013e-06,-4431.518574863169,10.147536799909725,26.15,0,0,0.8542800562498272,59834.27,1564.8000000000002,521.6,0,Narrow CPR (0.232%) bearish breakout below BC=59663 [CHAIN],False
2026-03-10T10:15:41.379755,Gamma Blast,BANKNIFTY,BUY_CE_GAMMA,56700.0,1256.95,56718.2,3,0.8754741240243662,1.5706983703956902e-06,-4473.91843642706,10.557026434556963,25.42,0,0,0.8542800562498272,59834.27,1822.5775,628.475,36,Gamma Blast [1DTE]: Up breakout body=134 ATR=654 range=0.55x [CHAIN],False
2026-03-10T10:15:41.384010,CPR,SENSEX,BUY_PE_CPR,77900.0,612.45,77994.2,3,-0.107364405590156,9.553527489705084e-07,-5969.205686085956,13.06597158273284,27.3542584447879,0,0,0.8940523492198185,80830.682,857.4300000000001,306.225,0,Moderate CPR (0.522%) bearish breakout below BC=79588 [CHAIN],True
2026-03-10T10:15:56.444229,CPR,NIFTY,BUY_PE_CPR,24150.0,82.0,24186.2,3,-0.0480799208011203,1.242492567545512e-06,-1344.3900387414692,2.191821492205164,36.69,0,0,0.898530721936996,25056.013333333336,123.0,41.0,0,Narrow CPR (0.226%) bearish breakout below BC=24796 [CHAIN],True
2026-03-10T10:15:56.447362,Gamma Blast,NIFTY,BUY_PE_GAMMA,24150.0,82.0,24186.2,3,-0.0480799208011203,1.242492567545512e-06,-1344.3900387414692,2.191821492205164,36.69,0,0,0.898530721936996,25056.013333333336,114.8,41.0,0,Gamma Blast [2DTE]: Down breakout body=-95 ATR=260 range=0.86x [CHAIN],True
2026-03-10T10:15:56.450971,CPR,BANKNIFTY,BUY_PE_CPR,56600.0,1043.2,56746.95,3,-0.1176740891426885,1.4665113639392607e-06,-4432.637759500445,10.15010569650602,26.15,0,0,0.8542800562498272,59834.27,1564.8000000000002,521.6,0,Narrow CPR (0.232%) bearish breakout below BC=59663 [CHAIN],False
