date,type,strike,spot,entry_premium,exit_premium,pnl,delta,iv,dte
2024-07-05,BUY_CE_GAMMA,73300,73255.0,708.79,212.64,-496402.25,0.494,12.6,10
2024-07-11,BUY_CE_GAMMA,73200,73205.0,539.17,833.92,294549.46,0.505,13.1,5
2024-07-15,BUY_CE_GAMMA,73300,73311.0,512.64,584.14,71298.4,0.506,12.4,5
2024-07-16,BUY_CE_GAMMA,74000,74025.0,543.03,849.66,306423.02,0.511,12.8,5
2024-07-17,BUY_PE_GAMMA,73900,73924.0,519.86,779.1,259045.75,-0.489,12.9,5
2024-07-18,BUY_PE_GAMMA,74000,73965.0,527.45,811.03,283380.79,-0.507,12.3,5
2024-07-19,BUY_PE_GAMMA,72900,72872.0,543.42,893.25,349622.52,-0.504,13.0,5
2024-07-22,BUY_PE_GAMMA,72600,72641.0,511.67,622.62,110762.59,-0.484,13.1,5
2024-07-23,BUY_PE_GAMMA,68600,68648.0,1006.24,1981.59,975010.79,-0.485,26.8,5
2024-07-25,BUY_PE_GAMMA,67500,67491.0,1066.86,1321.47,254252.22,-0.493,28.1,5
2024-07-29,BUY_PE_GAMMA,68200,68206.0,1820.07,2008.93,188286.38,-0.485,28.6,14
2024-07-30,BUY_CE_GAMMA,68600,68617.0,1787.27,2764.37,976530.63,0.513,28.8,13
2024-08-01,BUY_CE_GAMMA,69400,69412.0,1861.9,3523.01,1660521.69,0.513,28.6,14
2024-08-08,BUY_CE_GAMMA,69400,69396.0,1264.71,1895.97,630852.27,0.508,27.6,7
2024-08-12,BUY_CE_GAMMA,70400,70354.0,1085.22,1690.81,605228.95,0.501,28.1,5
2024-08-14,BUY_PE_GAMMA,69900,69874.0,1098.33,1695.04,596346.32,-0.496,27.7,5
2024-08-16,BUY_CE_GAMMA,70900,70938.0,1157.36,1937.74,779988.55,0.513,28.7,5
2024-08-20,BUY_CE_GAMMA,71300,71340.0,1147.0,458.48,-688892.41,0.513,28.2,5
