date,type,strike,spot,entry_premium,exit_premium,pnl,delta,iv,dte
2024-10-08,BUY_CE_GTZ,88500,88730.0,1825.35,2372.96,13629.73,0.53,34.9,7
2024-12-06,BUY_PE_GTZ,92500,92430.0,1635.51,2126.17,12207.3,-0.497,27.7,9
2024-12-11,BUY_PE_GTZ,95500,95692.0,1150.6,1495.78,8573.94,-0.469,27.9,5
2024-12-12,BUY_PE_GTZ,92500,92616.0,1346.37,2423.47,26870.54,-0.479,32.5,5
2025-01-23,BUY_CE_GTZ,91000,91138.0,1043.59,1356.66,7772.13,0.527,22.9,5
2025-01-27,BUY_CE_GTZ,90000,90171.0,1039.21,1350.97,7739.31,0.533,22.6,5
2025-01-30,BUY_PE_GTZ,93500,93304.0,1702.76,2213.59,12711.19,-0.51,22.9,13
2025-02-03,BUY_PE_GTZ,94000,94065.0,1498.82,1948.46,11183.05,-0.484,22.6,12
2025-02-07,BUY_PE_GTZ,95000,95187.0,1047.27,1885.09,20890.65,-0.467,20.3,8
2025-02-11,BUY_PE_GTZ,94500,94393.0,844.76,1520.58,16841.96,-0.517,17.9,5
2025-02-14,BUY_PE_GTZ,95500,95413.0,806.6,1451.88,16078.91,-0.514,17.1,5
2025-03-04,BUY_PE_GTZ,96500,96261.0,1240.9,1613.17,9250.57,-0.527,16.8,11
2025-03-07,BUY_PE_GTZ,97000,97172.0,964.92,1254.39,7182.69,-0.468,18.3,8
2025-03-10,BUY_PE_GTZ,96500,96527.0,826.67,1488.01,16480.29,-0.49,18.7,5
2025-03-11,BUY_PE_GTZ,98000,98095.0,843.68,1096.78,6274.27,-0.478,19.5,5
2025-03-18,BUY_PE_GTZ,101000,101165.0,853.16,1109.11,6345.32,-0.467,19.8,5
2025-03-19,BUY_PE_GTZ,100000,99891.0,1027.86,1850.15,20502.59,-0.512,20.9,5
2025-03-21,BUY_CE_GTZ,98000,97890.0,946.79,1230.83,7046.85,0.487,21.9,5
2025-03-27,BUY_PE_GTZ,101000,101171.0,955.16,907.4,-1248.07,-0.468,22.0,5
2025-03-28,BUY_PE_GTZ,100500,100398.0,1875.41,3375.74,37447.39,-0.498,22.5,15
2025-05-12,BUY_CE_GTZ,95500,95400.0,1004.36,1807.84,20032.66,0.49,23.7,5
2025-05-13,BUY_PE_GTZ,97000,96770.0,1222.39,1589.11,9111.89,-0.527,24.4,5
2025-05-14,BUY_PE_GTZ,95500,95495.0,1130.47,2034.85,22553.99,-0.494,25.3,5
2025-05-15,BUY_CE_GTZ,96000,95899.0,1039.04,1870.27,20726.06,0.49,24.3,5
2025-05-16,BUY_CE_GTZ,95500,95320.0,966.29,1256.18,7192.97,0.478,23.7,5
2025-05-20,BUY_PE_GTZ,97000,97199.0,1031.88,980.29,-1344.53,-0.466,24.9,5
2025-06-12,BUY_PE_GTZ,105500,105622.0,1237.38,1608.6,9224.21,-0.478,26.3,5
2025-07-03,BUY_PE_GTZ,108000,108079.0,1747.66,2271.96,13047.57,-0.484,22.9,12
2025-07-07,BUY_PE_GTZ,108000,108175.0,1292.48,1227.86,-1672.17,-0.473,21.6,8
2025-07-08,BUY_PE_GTZ,108000,107863.0,1356.26,1763.14,10114.93,-0.51,21.6,7
2025-08-07,BUY_PE_GTZ,114000,114044.0,1769.0,2299.7,13207.46,-0.488,26.6,8
2025-08-20,BUY_CE_GTZ,112500,112363.0,1157.26,2083.07,23089.67,0.487,23.3,5
2025-09-04,BUY_PE_GTZ,124000,123791.0,2289.06,2975.78,17104.17,-0.505,25.5,11
2025-09-05,BUY_PE_GTZ,124500,124549.0,2068.51,2689.07,15451.65,-0.487,25.5,10
2025-09-08,BUY_PE_GTZ,125500,125439.0,1798.05,2337.47,13425.17,-0.498,25.5,7
2025-09-09,BUY_PE_GTZ,124500,124436.0,1603.24,2084.21,11965.44,-0.5,24.7,6
2025-09-16,BUY_PE_GTZ,129000,128772.0,1373.54,1785.6,10244.41,-0.523,20.9,5
2025-09-19,BUY_PE_GTZ,129500,129688.0,1294.95,1230.2,-1675.27,-0.473,22.9,5
2025-10-07,BUY_PE_GTZ,146000,146214.0,2301.84,2992.39,17199.89,-0.477,27.9,8
2025-12-03,BUY_PE_GTZ,183000,182988.0,6861.18,8919.53,51361.88,-0.48,51.9,12
2025-12-04,BUY_PE_GTZ,179000,178937.0,6687.2,12036.95,133648.24,-0.482,53.8,11
2025-12-05,BUY_PE_GTZ,184000,183955.0,6621.21,8607.57,49563.88,-0.482,54.4,10
