date,type,strike,spot,entry_premium,exit_premium,pnl,delta,iv,dte,cpr_width
2020-11-18,BUY_PE_CPR,62500,62541.0,1485.03,2673.05,1068785.87,-0.483,51.6,5,0.001
2020-11-19,BUY_PE_CPR,61500,61525.0,1484.41,2671.93,1068338.7,-0.485,52.2,5,0.096
2020-11-20,BUY_CE_CPR,62000,62158.0,1593.74,2868.72,1147026.7,0.528,52.3,5,0.084
2020-11-23,BUY_PE_CPR,60500,60525.0,1502.11,2703.79,1081076.84,-0.484,53.7,5,0.009
2020-11-24,SELL_PE_CPR,59500,59621.0,1373.04,1887.43,-248761.72,-0.474,51.6,5,0.792
2020-11-25,BUY_CE_CPR,60000,59843.0,1365.27,2457.48,982589.05,0.494,51.6,5,0.091
2020-11-26,BUY_CE_CPR,60000,59873.0,1370.07,2466.13,986048.44,0.497,51.2,5,0.083
2020-11-27,BUY_PE_CPR,59000,58984.0,1412.21,2541.97,1016374.01,-0.489,51.0,5,0.018
2020-11-30,BUY_CE_CPR,59000,59170.0,2328.9,3260.47,837750.72,0.53,50.6,13,0.079
2020-12-02,SELL_CE_CPR,63500,62153.0,1768.99,1133.59,571200.38,0.429,50.5,13,1.442
2020-12-02,SELL_PE_CPR,60500,62153.0,1591.86,1620.68,-26541.43,-0.37,50.5,13,1.442
2020-12-03,BUY_CE_CPR,62500,62682.0,2346.28,4223.31,1688663.47,0.53,49.9,12,0.085
2020-12-04,BUY_PE_CPR,62500,62300.0,1681.94,3027.5,1210511.94,-0.506,36.6,11,0.082
2020-12-08,SELL_PE_CPR,63500,65124.0,770.13,755.66,12708.35,-0.316,40.5,7,1.519
2020-12-09,BUY_PE_CPR,63500,63499.0,1379.3,2482.74,992688.75,-0.489,42.5,6,0.08
2020-12-11,BUY_CE_CPR,63500,63735.0,1361.4,1157.19,-184191.26,0.539,41.8,5,0.141
2020-12-15,BUY_CE_CPR,65000,64853.0,1228.13,2210.64,883888.87,0.492,42.9,5,0.073
2020-12-17,BUY_CE_CPR,68500,68267.0,1304.48,2348.06,938837.95,0.484,44.4,5,0.015
2020-12-18,SELL_PE_CPR,67500,67880.0,1228.36,1010.66,195447.49,-0.446,44.7,5,0.752
2020-12-21,BUY_CE_CPR,69000,69018.0,1368.65,2463.57,985025.31,0.512,42.2,5,0.015
2020-12-22,BUY_PE_CPR,67000,66860.0,1471.87,2649.37,1059316.04,-0.505,44.9,5,0.39
2020-12-23,SELL_CE_CPR,68500,67601.0,1021.68,803.13,196290.5,0.411,44.9,5,1.279
2020-12-28,BUY_CE_CPR,69000,68838.0,2390.11,4302.2,1720207.78,0.506,44.4,15,0.057
2020-12-29,BUY_PE_CPR,68000,68077.0,2362.43,4252.37,1700284.4,-0.476,45.3,14,0.246
2020-12-30,BUY_CE_CPR,68500,68614.0,2118.68,3813.62,1524849.08,0.523,40.0,13,0.217
2020-12-31,BUY_PE_CPR,68000,68025.0,1973.56,3552.4,1420397.76,-0.482,40.5,12,0.083
2021-01-01,BUY_PE_CPR,68000,68068.0,2110.66,1794.06,-285536.72,-0.478,40.5,14,0.283
2021-01-04,BUY_CE_CPR,70000,70036.0,2034.13,3661.43,1463992.94,0.516,41.7,11,0.0
2021-01-05,BUY_CE_CPR,71000,70854.0,1596.0,2872.8,1148656.28,0.497,35.7,10,0.396
2021-01-06,BUY_PE_CPR,69500,69417.0,1659.52,2987.14,1194377.16,-0.496,37.2,9,0.329
2021-01-07,SELL_CE_CPR,71000,69962.0,975.6,718.4,231090.84,0.396,34.5,8,0.617
2021-01-08,BUY_PE_CPR,64000,63918.0,2035.13,3663.24,1464717.52,-0.49,56.5,7,0.132
2021-01-11,SELL_CE_CPR,67500,65555.0,984.32,758.09,203221.68,0.345,57.7,5,2.902
2021-01-12,SELL_CE_CPR,66500,65906.0,1499.84,783.5,644131.2,0.46,57.7,5,0.907
2021-01-13,BUY_CE_CPR,66000,66021.0,1760.89,3169.61,1267336.55,0.515,56.9,5,0.126
2021-01-14,BUY_CE_CPR,66500,66525.0,1764.0,3175.19,1269569.74,0.515,56.5,5,0.187
2021-01-18,BUY_CE_CPR,65500,65367.0,1614.02,2905.24,1161626.59,0.5,55.0,5,0.29
2021-01-19,BUY_CE_CPR,66000,66036.0,1699.71,3059.47,1223298.12,0.516,54.6,5,0.169
2021-01-20,BUY_CE_CPR,67000,66990.0,1654.05,2977.3,1190440.67,0.511,53.1,5,0.26
2021-01-22,BUY_PE_CPR,66500,66700.0,1547.96,2786.33,1114081.15,-0.468,53.0,5,0.129
2021-01-27,BUY_PE_CPR,66500,66480.0,1610.76,2899.36,1159278.3,-0.49,51.6,5,0.052
2021-01-28,SELL_PE_CPR,65500,67595.0,1875.36,3191.12,-577900.4,-0.362,52.1,15,0.628
2021-01-29,BUY_CE_CPR,70000,69892.0,2907.79,5234.02,2092800.88,0.514,54.3,14,0.4
2021-02-01,BUY_CE_CPR,74000,73750.0,3308.8,5955.85,2381428.03,0.51,59.6,14,0.085
2021-02-03,SELL_CE_CPR,70500,68486.0,2720.52,2517.43,181782.2,0.438,72.6,12,2.393
2021-02-04,BUY_PE_CPR,67000,66847.0,3442.99,6197.38,2478005.36,-0.481,72.8,11,0.061
2021-02-09,SELL_CE_CPR,71000,69729.0,1552.85,1154.4,358012.52,0.42,59.2,6,0.746
2021-02-09,SELL_PE_CPR,69000,69729.0,1753.44,1418.44,300839.4,-0.43,59.2,6,0.746
2021-02-10,BUY_PE_CPR,69000,68850.0,1993.14,3587.66,1434496.0,-0.498,59.6,5,0.217
2021-02-12,BUY_CE_CPR,69000,69137.0,1990.89,3583.6,1432871.59,0.525,59.7,5,0.032
2021-02-15,BUY_CE_CPR,70000,70120.0,1969.75,3545.55,1417658.47,0.523,58.4,5,0.182
2021-02-16,BUY_PE_CPR,69500,69303.0,2005.09,3609.17,1443097.81,-0.502,58.9,5,0.335
2021-02-17,BUY_PE_CPR,69000,69238.0,1778.0,3200.39,1279645.67,-0.466,58.8,5,0.284
2021-02-18,BUY_PE_CPR,68500,68482.0,1886.48,3395.66,1357723.42,-0.487,58.8,5,0.228
2021-02-22,BUY_CE_CPR,70500,70462.0,1933.03,3479.45,1391230.01,0.51,59.4,5,0.232
2021-02-26,BUY_PE_CPR,67500,67474.0,1873.2,3371.76,1348169.76,-0.488,59.1,5,0.302
2021-03-04,SELL_CE_CPR,67000,65100.0,656.64,1070.26,-372537.06,0.304,30.8,11,1.165
2021-03-04,SELL_PE_CPR,64500,65100.0,1100.74,880.59,197698.93,-0.42,30.8,11,1.165
2021-03-05,SELL_PE_CPR,64500,64695.0,1073.41,1448.32,-337836.36,-0.464,27.4,10,0.734
2021-03-08,BUY_CE_CPR,66000,65878.0,916.05,1648.88,659266.52,0.487,26.8,7,0.05
2021-03-09,BUY_CE_CPR,67500,67556.0,1058.32,1904.97,761665.26,0.516,29.9,6,0.061
2021-03-10,SELL_PE_CPR,66500,67470.0,512.82,966.57,-408605.58,-0.33,29.3,5,0.792
2021-03-12,BUY_PE_CPR,67000,66925.0,958.43,1725.18,689774.7,-0.506,29.5,5,0.077
2021-03-15,BUY_CE_CPR,67500,67670.0,1005.59,1810.05,723711.72,0.536,29.1,5,0.324
2021-03-16,BUY_PE_CPR,67000,66925.0,946.11,1702.99,680902.11,-0.506,29.1,5,0.314
2021-03-17,BUY_CE_CPR,67000,67231.0,1034.93,1862.88,744835.52,0.546,29.2,5,0.39
2021-03-18,BUY_CE_CPR,67500,67720.0,1031.85,1857.33,742613.52,0.544,29.1,5,0.127
2021-03-19,BUY_PE_CPR,67500,67500.0,910.3,1638.53,655128.12,-0.493,28.9,5,0.041
2021-03-22,BUY_PE_CPR,66500,66400.0,900.0,1620.0,647719.07,-0.512,27.4,5,0.121
2021-03-23,BUY_PE_CPR,65000,65125.0,782.89,1409.21,563431.2,-0.47,27.8,5,0.046
2021-03-25,BUY_PE_CPR,65000,64910.0,883.02,1589.43,635496.21,-0.51,27.6,5,0.097
2021-03-26,SELL_PE_CPR,64000,64700.0,436.02,365.69,63096.25,-0.346,24.4,5,0.602
2021-03-29,BUY_PE_CPR,64000,64155.0,1152.95,2075.31,829774.34,-0.469,24.6,14,0.187
2021-03-30,BUY_PE_CPR,63000,63082.0,1167.92,2102.26,840552.79,-0.479,25.5,13,0.005
2021-04-05,SELL_CE_CPR,66000,64562.0,569.42,431.28,124079.49,0.316,26.7,10,0.78
2021-04-05,SELL_PE_CPR,64000,64562.0,871.16,696.93,156456.25,-0.412,26.7,10,0.78
2021-04-07,BUY_CE_CPR,66500,66634.0,1039.24,1870.63,747934.63,0.528,24.7,8,0.349
2021-04-08,BUY_CE_CPR,67500,67501.0,951.63,1712.94,684879.37,0.507,25.5,7,0.398
2021-04-16,BUY_CE_CPR,68500,68739.0,1022.93,1841.28,736198.14,0.548,28.1,5,0.067
2021-04-19,BUY_PE_CPR,68500,68385.0,946.11,1702.99,680902.66,-0.514,27.8,5,0.091
2021-04-20,BUY_CE_CPR,69000,68760.0,761.73,1371.11,548197.54,0.462,27.3,5,0.274
2021-04-22,BUY_CE_CPR,69000,69185.0,976.35,1757.43,702670.22,0.539,27.3,5,0.004
2021-04-26,BUY_PE_CPR,68500,68744.0,759.57,1367.22,546643.21,-0.449,27.4,5,0.293
2021-04-27,BUY_CE_CPR,69000,68888.0,781.16,1406.09,562184.0,0.484,26.0,5,0.002
2021-04-28,BUY_PE_CPR,68000,67810.0,1485.28,2673.51,1068969.79,-0.51,25.4,15,0.07
2021-04-29,BUY_PE_CPR,67500,67502.0,1342.52,2416.54,966217.06,-0.489,25.5,14,0.301
2021-04-30,BUY_PE_CPR,67500,67492.0,1288.2,1803.48,463369.78,-0.49,25.3,13,0.344
2021-05-03,BUY_CE_CPR,70000,69991.0,1504.2,2707.57,1082587.13,0.509,29.9,12,0.273
2021-05-05,SELL_CE_CPR,69500,68609.0,965.88,970.97,-4970.9,0.406,30.0,10,0.764
2021-05-05,SELL_PE_CPR,67500,68609.0,863.3,531.93,297880.25,-0.361,30.0,10,0.764
2021-05-06,BUY_CE_CPR,71500,71600.0,1614.78,2906.61,1162175.59,0.52,35.0,9,0.119
2021-05-07,SELL_CE_CPR,73000,71500.0,830.77,493.49,303214.1,0.35,34.2,8,0.748
2021-05-07,SELL_PE_CPR,70500,71500.0,989.51,942.49,41917.9,-0.38,34.2,8,0.748
2021-05-10,BUY_CE_CPR,71500,71632.0,1192.01,2145.62,857891.32,0.526,33.7,5,0.076
2021-05-14,BUY_CE_CPR,71000,71080.0,1147.46,2065.42,825821.92,0.519,33.4,5,0.017
2021-05-17,BUY_CE_CPR,73500,73360.0,1109.84,1997.72,798749.51,0.489,34.4,5,0.279
2021-05-18,SELL_CE_CPR,74500,73249.0,658.77,322.02,302796.54,0.343,34.2,5,0.812
2021-05-18,SELL_PE_CPR,72500,73249.0,827.84,807.44,18021.75,-0.391,34.2,5,0.812
2021-05-19,BUY_PE_CPR,72500,72299.0,1287.8,2318.03,926829.57,-0.518,35.1,5,0.209
2021-05-20,BUY_PE_CPR,72000,72149.0,1106.9,1992.42,796630.49,-0.471,35.1,5,0.098
2021-05-21,BUY_PE_CPR,71000,71100.0,1135.12,2043.21,816940.82,-0.478,35.7,5,0.106
2021-05-24,BUY_CE_CPR,72000,71790.0,1102.73,1984.91,793630.07,0.48,35.9,5,0.371
2021-05-25,BUY_CE_CPR,72000,72174.0,1297.89,2336.2,934093.93,0.531,36.0,5,0.123
2021-05-31,BUY_CE_CPR,72000,71912.0,1583.13,2849.64,1139396.01,0.502,31.3,12,0.326
2021-06-01,BUY_CE_CPR,72500,72270.0,1545.07,2781.12,1111998.78,0.488,29.4,14,0.023
2021-06-03,BUY_PE_CPR,71000,70850.0,1355.06,2439.11,975242.6,-0.509,25.0,12,0.396
2021-06-09,BUY_CE_CPR,72000,71855.0,863.12,1553.62,621175.62,0.481,25.4,6,0.153
2021-06-10,BUY_CE_CPR,72000,72020.0,847.66,1525.8,610049.95,0.509,24.9,5,0.233
2021-06-14,BUY_PE_CPR,72000,71825.0,746.16,1343.09,536993.25,-0.537,19.5,5,0.2
2021-06-15,BUY_PE_CPR,71500,71277.0,775.8,1396.44,558326.98,-0.549,19.8,5,0.291
2021-06-16,BUY_CE_CPR,71500,71450.0,607.73,1093.92,437362.67,0.491,19.0,5,0.028
2021-06-17,BUY_PE_CPR,67500,67700.0,894.28,1609.71,643604.08,-0.46,31.4,5,0.071
2021-06-18,SELL_CE_CPR,69500,67580.0,311.51,478.36,-150323.24,0.225,30.9,5,1.535
2021-06-23,BUY_CE_CPR,68000,67931.0,924.99,1664.99,665705.71,0.495,30.2,5,0.103
2021-06-24,BUY_PE_CPR,67500,67705.0,848.55,1527.39,610688.98,-0.458,30.0,5,0.081
2021-06-25,BUY_CE_CPR,68000,67900.0,907.04,1632.68,652786.24,0.49,30.2,5,0.078
2021-06-28,BUY_CE_CPR,68000,67984.0,1635.71,2944.28,1177238.18,0.509,30.0,15,0.223
2021-06-29,BUY_PE_CPR,67000,67230.0,1454.94,2618.9,1047132.43,-0.464,30.0,14,0.055
2021-06-30,BUY_CE_CPR,68000,68080.0,1606.62,2891.92,1156302.17,0.518,30.7,13,0.178
2021-07-01,BUY_CE_CPR,68000,68141.0,1595.04,2871.08,1147968.82,0.525,28.7,14,0.344
2021-07-02,BUY_CE_CPR,69000,69159.0,1600.74,2881.34,1152069.95,0.526,29.3,13,0.355
2021-07-05,BUY_CE_CPR,69000,69212.0,1438.77,2589.79,1035492.55,0.534,29.2,10,0.27
2021-07-07,BUY_CE_CPR,69500,69375.0,1130.13,2034.24,813353.86,0.491,29.1,8,0.175
2021-07-08,BUY_PE_CPR,69000,68965.0,1110.97,1999.74,799560.77,-0.497,28.7,7,0.259
2021-07-09,BUY_CE_CPR,69000,69235.0,1138.5,2049.3,819374.21,0.543,28.8,6,0.198
2021-07-12,BUY_CE_CPR,69500,69400.0,883.36,1590.04,635740.04,0.489,28.8,5,0.288
2021-07-13,BUY_PE_CPR,69000,69045.0,904.16,1627.49,650710.95,-0.485,28.8,5,0.284
2021-07-14,BUY_CE_CPR,69500,69423.0,896.27,1613.28,645029.95,0.493,28.8,5,0.218
2021-07-15,BUY_CE_CPR,69500,69690.0,1035.62,1864.12,745331.28,0.538,28.9,5,0.088
2021-07-16,BUY_PE_CPR,68500,68345.0,590.09,1062.16,424663.03,-0.544,15.9,5,0.044
2021-07-20,BUY_PE_CPR,66500,66597.0,517.28,931.1,372257.26,-0.468,18.2,5,0.278
2021-07-21,BUY_CE_CPR,67000,67157.0,664.48,1196.06,478202.35,0.547,18.6,5,0.293
2021-07-22,BUY_CE_CPR,67500,67409.0,536.08,964.95,385792.72,0.479,18.4,5,0.288
2021-07-23,BUY_PE_CPR,67000,67050.0,555.15,999.27,399515.55,-0.482,18.5,5,0.348
2021-07-26,BUY_CE_CPR,67000,67110.0,634.78,1142.6,456826.33,0.534,18.5,5,0.063
2021-07-27,BUY_PE_CPR,66000,66120.0,546.71,984.08,393441.5,-0.464,19.6,5,0.169
2021-07-28,BUY_CE_CPR,66500,66344.0,948.75,1707.74,682803.04,0.482,19.1,15,0.388
2021-07-29,BUY_CE_CPR,68000,68112.0,1232.78,2219.0,887231.64,0.522,22.2,14,0.026
2021-08-02,BUY_PE_CPR,68000,67880.0,1130.21,2034.38,813408.63,-0.509,21.0,13,0.022
2021-08-04,BUY_PE_CPR,67500,67605.0,924.59,1664.26,665413.63,-0.475,20.9,11,0.177
2021-08-06,BUY_PE_CPR,65000,64975.0,1029.92,1853.86,741226.76,-0.495,25.0,9,0.199
2021-08-10,SELL_PE_CPR,61500,62625.0,390.98,130.34,234393.37,-0.29,28.9,5,0.79
2021-08-11,BUY_CE_CPR,63000,62764.0,727.12,618.05,-98398.08,0.462,28.6,5,0.092
2021-08-12,BUY_PE_CPR,62000,61854.0,901.46,1622.64,648771.63,-0.521,28.6,5,0.19
2021-08-13,BUY_CE_CPR,63000,63203.0,1003.91,1807.03,722502.81,0.542,30.5,5,0.27
2021-08-18,BUY_PE_CPR,62500,62432.0,903.69,1626.63,650370.25,-0.505,29.8,5,0.305
2021-08-20,BUY_PE_CPR,61500,61706.0,752.49,1354.49,541551.9,-0.454,29.6,5,0.377
2021-08-23,BUY_CE_CPR,63000,62881.0,866.1,1558.98,623316.93,0.486,31.5,5,0.072
2021-08-26,BUY_PE_CPR,62500,62720.0,717.57,1291.63,516416.82,-0.451,28.2,5,0.164
2021-08-27,BUY_CE_CPR,64000,63751.0,768.0,1382.41,552714.94,0.462,29.8,5,0.129
2021-08-30,SELL_PE_CPR,63000,63171.0,1330.66,1665.34,-301727.64,-0.469,29.9,13,0.701
2021-08-31,BUY_PE_CPR,63000,63069.0,1322.75,2380.96,951990.47,-0.48,29.8,12,0.255
2021-09-01,BUY_CE_CPR,63500,63633.0,1573.27,2831.89,1132300.04,0.525,30.4,14,0.057
2021-09-06,BUY_CE_CPR,65500,65330.0,993.87,1788.96,715278.21,0.482,26.3,9,0.024
2021-09-07,BUY_PE_CPR,64500,64646.0,953.25,1715.85,686042.68,-0.469,26.9,8,0.043
2021-09-08,BUY_PE_CPR,64000,64150.0,890.32,1602.58,640753.53,-0.467,27.2,7,0.087
2021-09-09,BUY_PE_CPR,64000,64150.0,782.85,1409.14,563403.89,-0.465,26.1,6,0.274
2021-09-10,BUY_PE_CPR,63500,63599.0,682.26,1228.06,490999.37,-0.472,24.6,5,0.027
2021-09-13,BUY_PE_CPR,63500,63300.0,832.6,1498.67,599204.27,-0.537,24.6,5,0.256
2021-09-14,BUY_CE_CPR,63500,63660.0,812.03,1461.66,584404.54,0.54,24.6,5,0.271
2021-09-16,BUY_PE_CPR,61000,61099.0,783.79,1410.81,564074.17,-0.474,29.2,5,0.053
2021-09-17,SELL_PE_CPR,59500,60000.0,616.65,493.32,110734.13,-0.399,30.2,5,1.02
2021-09-20,SELL_PE_CPR,59000,59634.0,514.4,148.82,328790.69,-0.368,28.6,5,0.872
2021-09-21,BUY_CE_CPR,60500,60360.0,743.22,1337.8,534880.71,0.479,28.8,5,0.085
2021-09-22,BUY_CE_CPR,61000,61200.0,951.91,1713.43,685078.01,0.544,29.8,5,0.24
2021-09-23,BUY_PE_CPR,61000,60842.0,923.79,1662.82,664840.33,-0.522,29.6,5,0.213
2021-09-24,BUY_PE_CPR,60000,59920.0,850.04,1530.08,611761.89,-0.509,28.9,5,0.191
2021-09-27,BUY_CE_CPR,60500,60605.0,887.95,1598.31,639046.69,0.526,29.5,5,0.182
2021-09-28,BUY_PE_CPR,60500,60450.0,1465.82,2638.47,1054957.38,-0.492,29.5,15,0.04
2021-09-30,SELL_CE_CPR,59500,59600.0,1613.66,1965.14,-316946.88,0.522,35.0,13,1.18
2021-10-05,BUY_CE_CPR,61000,60970.0,1262.09,1072.77,-170758.24,0.506,31.8,10,0.35
2021-10-06,BUY_CE_CPR,61000,61043.0,1232.65,1047.76,-166777.25,0.515,31.7,9,0.21
2021-10-07,BUY_CE_CPR,61000,61231.0,1265.99,2278.79,911138.34,0.541,31.8,8,0.364
2021-10-08,BUY_CE_CPR,62000,61797.0,998.04,1796.47,718281.09,0.479,32.1,7,0.102
2021-10-11,BUY_PE_CPR,62000,61761.0,1049.9,1469.85,377641.01,-0.533,32.1,5,0.013
2021-10-12,BUY_PE_CPR,61500,61600.0,866.45,1559.62,623573.32,-0.475,31.9,5,0.048
2021-10-13,BUY_CE_CPR,63000,62840.0,900.69,1621.25,648217.94,0.481,33.3,5,0.079
2021-10-14,BUY_CE_CPR,63500,63570.0,897.36,1615.25,645819.45,0.519,29.1,5,0.379
2021-10-18,BUY_CE_CPR,63500,63251.0,688.63,1239.53,495583.14,0.457,27.3,5,0.177
2021-10-19,BUY_CE_CPR,64500,64424.0,802.57,1444.62,577592.93,0.492,27.9,5,0.032
2021-10-20,BUY_CE_CPR,65500,65650.0,947.87,1706.17,682172.3,0.534,28.5,5,0.023
2021-10-25,BUY_CE_CPR,66000,66135.0,916.27,1649.28,659424.74,0.531,27.5,5,0.314
2021-10-26,BUY_PE_CPR,65000,65014.0,876.49,1577.68,630797.92,-0.49,29.1,5,0.036
2021-10-28,BUY_PE_CPR,65000,64930.0,1128.86,2031.95,812438.01,-0.5,20.9,15,0.147
2021-10-29,BUY_PE_CPR,64500,64540.0,1018.32,1832.97,732875.16,-0.485,20.6,14,0.086
2021-11-01,BUY_CE_CPR,65000,64770.0,929.48,1673.06,668933.16,0.472,20.6,14,0.089
2021-11-02,BUY_PE_CPR,63000,63213.0,1046.6,1883.88,753232.45,-0.46,24.3,13,0.179
2021-11-03,SELL_PE_CPR,62500,62487.0,1136.65,1557.27,-379008.26,-0.492,25.1,12,0.76
2021-11-04,BUY_CE_CPR,64000,64224.0,1352.46,2434.42,973368.35,0.537,27.9,11,0.247
2021-11-05,SELL_PE_CPR,63500,64330.0,800.1,1434.16,-570987.89,-0.379,27.7,10,0.759
2021-11-09,BUY_PE_CPR,64500,64620.0,859.47,1547.05,618546.65,-0.472,27.8,6,0.159
2021-11-10,BUY_CE_CPR,66000,66030.0,880.03,1584.05,633344.46,0.512,28.1,5,0.004
2021-11-15,BUY_PE_CPR,66500,66596.0,837.19,1506.94,602512.11,-0.476,28.5,5,0.331
2021-11-16,BUY_PE_CPR,66500,66285.0,965.31,1737.56,694723.04,-0.533,27.6,5,0.141
2021-11-18,BUY_PE_CPR,66000,65975.0,816.47,1469.65,587599.29,-0.498,26.1,5,0.053
2021-11-19,BUY_PE_CPR,65500,65488.0,797.88,1436.19,574220.84,-0.496,25.9,5,0.096
2021-11-22,BUY_PE_CPR,64500,64655.0,716.13,1289.04,515380.69,-0.462,26.3,5,0.295
2021-11-24,SELL_CE_CPR,64000,62650.0,365.84,358.78,6185.28,0.276,29.8,5,1.074
2021-11-25,BUY_CE_CPR,63000,63180.0,981.47,1766.65,706357.44,0.539,30.2,5,0.054
2021-11-26,BUY_PE_CPR,62000,62115.0,841.61,1514.9,605691.15,-0.472,31.0,5,0.122
2021-11-30,SELL_CE_CPR,62500,61670.0,981.3,987.55,-6021.15,0.413,29.1,13,0.73
2021-12-01,BUY_PE_CPR,61000,60772.0,1509.55,2717.2,1086437.98,-0.513,29.4,14,0.287
2021-12-03,BUY_CE_CPR,61000,60835.0,1049.57,1889.23,755370.54,0.485,25.7,12,0.052
2021-12-07,BUY_CE_CPR,62000,61810.0,884.71,1592.47,636710.05,0.476,26.8,8,0.215
2021-12-08,BUY_PE_CPR,61500,61599.0,859.98,1547.97,618914.63,-0.475,26.8,7,0.223
2021-12-09,BUY_PE_CPR,61000,60806.0,859.49,1547.07,618558.08,-0.534,24.4,6,0.082
2021-12-10,BUY_CE_CPR,61000,61122.0,725.48,1305.87,522112.24,0.534,23.3,5,0.283
2021-12-13,BUY_CE_CPR,61500,61604.0,733.77,1320.79,528078.15,0.529,23.7,5,0.35
2021-12-14,BUY_PE_CPR,61000,60814.0,778.01,1400.41,559915.38,-0.537,24.0,5,0.161
2021-12-15,BUY_PE_CPR,60000,60181.0,589.87,1061.76,424502.18,-0.452,24.1,5,0.134
2021-12-16,BUY_CE_CPR,62000,62149.0,930.4,1674.72,669599.47,0.534,29.5,5,0.36
2021-12-20,BUY_PE_CPR,61500,61430.0,883.36,1590.06,635744.58,-0.506,29.6,5,0.047
2021-12-21,BUY_CE_CPR,62000,61780.0,744.96,1340.93,536129.27,0.465,29.5,5,0.127
2021-12-22,BUY_CE_CPR,62000,62173.0,812.08,1461.74,584438.55,0.543,24.9,5,0.03
2021-12-23,BUY_CE_CPR,62500,62291.0,625.39,1125.71,450073.02,0.46,24.9,5,0.224
2021-12-24,BUY_CE_CPR,62500,62292.0,615.09,522.83,-83245.21,0.459,24.5,5,0.14
2021-12-27,BUY_CE_CPR,62500,62342.0,598.99,1078.18,431069.62,0.468,23.2,5,0.037
2021-12-28,BUY_CE_CPR,62500,62512.0,1159.81,2087.66,834715.31,0.51,22.9,15,0.179
2021-12-29,BUY_PE_CPR,62000,61809.0,1235.01,2223.02,888837.99,-0.516,23.6,14,0.301
2021-12-30,BUY_CE_CPR,62000,62155.0,1129.19,2032.54,812674.86,0.531,22.5,13,0.226
2022-01-03,BUY_PE_CPR,62000,61802.0,1167.0,2100.6,839886.71,-0.52,23.8,12,0.277
2022-01-04,BUY_CE_CPR,62000,62200.0,1083.56,1950.4,779831.3,0.539,22.8,11,0.279
2022-01-05,BUY_CE_CPR,62000,62201.0,1035.82,1864.48,745472.74,0.541,22.8,10,0.288
2022-01-06,BUY_PE_CPR,60500,60429.0,1017.58,1831.64,732342.5,-0.503,26.0,9,0.021
2022-01-07,SELL_PE_CPR,59500,60507.0,498.03,267.97,206824.37,-0.323,25.8,8,0.766
2022-01-10,BUY_CE_CPR,60500,60641.0,794.42,1429.95,571726.68,0.536,25.5,5,0.199
2022-01-11,BUY_CE_CPR,61000,61124.0,779.24,1402.62,560799.38,0.533,25.1,5,0.155
2022-01-12,BUY_CE_CPR,62000,61839.0,646.73,1164.11,465428.83,0.47,25.1,5,0.241
2022-01-14,BUY_PE_CPR,61500,61604.0,526.33,947.4,378775.53,-0.466,20.1,5,0.062
2022-01-17,BUY_CE_CPR,62000,61900.0,513.64,924.54,369636.05,0.476,19.5,5,0.365
2022-01-18,BUY_CE_CPR,63000,63033.0,635.53,1143.95,457367.49,0.513,21.1,5,0.047
2022-01-24,BUY_PE_CPR,64000,63949.0,793.45,1428.22,571033.05,-0.504,25.7,5,0.19
2022-01-25,BUY_PE_CPR,64000,64033.0,751.54,1052.16,270312.14,-0.487,25.7,5,0.326
2022-01-27,BUY_PE_CPR,62000,61940.0,894.85,1610.73,644009.7,-0.504,29.9,5,0.023
2022-01-31,SELL_CE_CPR,61500,61012.0,1127.2,1060.49,59599.77,0.453,30.7,12,0.722
2022-02-01,BUY_CE_CPR,61500,61418.0,1408.78,2535.8,1013906.09,0.502,30.3,14,0.211
2022-02-02,BUY_CE_CPR,61500,61580.0,1432.34,2578.21,1030861.16,0.519,30.1,13,0.152
2022-02-03,BUY_PE_CPR,60500,60709.0,1245.38,2241.68,896300.61,-0.463,30.8,12,0.217
2022-02-04,BUY_CE_CPR,61000,60860.0,1094.25,1969.65,787527.32,0.489,27.6,11,0.038
2022-02-07,BUY_CE_CPR,62000,62060.0,1092.73,1966.91,786431.62,0.517,29.0,8,0.102
2022-02-08,BUY_CE_CPR,62500,62390.0,948.79,1707.83,682836.1,0.49,29.1,7,0.376
2022-02-10,BUY_CE_CPR,63500,63255.0,734.53,1322.16,528626.23,0.461,28.8,5,0.164
2022-02-11,BUY_PE_CPR,63000,62962.0,868.81,1563.87,625272.51,-0.5,28.9,5,0.22
2022-02-15,BUY_PE_CPR,63000,62961.0,945.55,1702.0,680505.38,-0.499,31.5,5,0.377
2022-02-16,SELL_CE_CPR,64000,63286.0,591.33,453.15,124111.1,0.383,30.4,5,0.634
2022-02-17,BUY_CE_CPR,64000,63900.0,815.16,1467.29,586656.83,0.488,29.0,5,0.173
2022-02-21,BUY_PE_CPR,63500,63601.0,767.07,1380.73,552045.37,-0.473,27.5,5,0.116
2022-02-22,BUY_CE_CPR,64500,64366.0,760.19,1368.34,547089.06,0.48,27.5,5,0.094
2022-02-23,BUY_CE_CPR,64500,64570.0,863.02,1553.44,621105.32,0.519,27.5,5,0.061
2022-02-24,BUY_CE_CPR,66000,66064.0,770.1,1386.17,554220.26,0.519,23.9,5,0.35
2022-02-25,BUY_PE_CPR,64000,64050.0,786.19,1415.13,565801.38,-0.483,27.2,5,0.367
2022-03-01,BUY_CE_CPR,67000,67246.0,1774.59,3194.26,1277192.82,0.535,31.5,14,0.068
2022-03-02,SELL_PE_CPR,66500,66625.0,1547.21,1237.77,277907.66,-0.474,32.2,13,0.809
