date,type,strike,spot,entry_premium,exit_premium,pnl,delta,iv,dte,cpr_width
2020-11-23,BUY_CE_CPR,200,201.1,8.04,14.48,10051688.57,0.541,80.0,5,0.332
2020-11-24,SELL_PE_CPR,200,205.1,5.28,6.07,-1242003.75,-0.376,80.0,5,0.601
2020-11-25,BUY_CE_CPR,220,218.8,7.6,13.68,9496129.68,0.495,80.0,5,0.305
2020-11-26,SELL_PE_CPR,215,216.4,7.37,5.89,2297685.26,-0.453,80.0,5,1.124
2020-11-27,BUY_PE_CPR,210,210.9,7.41,13.34,9258962.95,-0.463,80.0,5,0.142
2020-12-02,SELL_CE_CPR,215,209.5,10.19,15.91,-2640561.3,0.461,80.0,13,1.496
2020-12-08,SELL_CE_CPR,185,179.2,5.47,4.55,1433869.23,0.408,80.0,7,0.67
2020-12-10,BUY_CE_CPR,190,190.4,7.3,13.14,9118459.16,0.527,80.0,5,0.35
2020-12-11,SELL_CE_CPR,200,191.4,3.79,1.29,3907064.09,0.336,80.0,5,2.316
2020-12-11,SELL_PE_CPR,180,191.4,2.67,3.02,-551547.54,-0.241,80.0,5,2.316
2020-12-14,BUY_CE_CPR,195,193.6,6.57,11.83,8210549.73,0.488,80.0,5,0.344
2020-12-15,SELL_CE_CPR,195,195.3,7.43,10.05,-2835339.63,0.525,80.0,5,0.922
2020-12-15,SELL_PE_CPR,190,195.3,4.85,3.49,2123901.72,-0.366,80.0,5,0.922
2020-12-16,BUY_CE_CPR,195,195.6,7.59,13.66,9483712.1,0.531,80.0,5,0.0
2020-12-17,BUY_PE_CPR,195,193.9,7.82,14.07,9767826.27,-0.505,80.0,5,0.069
2020-12-18,SELL_CE_CPR,200,197.4,6.19,8.17,-3020740.64,0.463,80.0,5,0.844
2020-12-21,BUY_CE_CPR,200,199.7,7.31,13.15,9130324.25,0.512,80.0,5,0.1
2020-12-22,BUY_CE_CPR,205,207.2,8.84,15.91,11043350.66,0.563,80.0,5,0.306
2020-12-24,SELL_PE_CPR,185,186.4,6.25,5.0,1949583.84,-0.449,80.0,5,2.182
2020-12-30,SELL_PE_CPR,175,176.9,9.64,7.71,3007322.29,-0.441,80.0,13,1.96
2021-01-01,BUY_CE_CPR,185,185.4,11.74,21.12,14664602.17,0.535,80.0,14,0.18
2021-01-04,BUY_CE_CPR,190,189.3,10.13,18.24,12661582.54,0.516,80.0,11,0.018
2021-01-06,SELL_CE_CPR,205,201.2,8.37,6.7,2610750.1,0.465,80.0,9,0.795
2021-01-06,SELL_PE_CPR,195,201.2,7.12,12.93,-3515100.89,-0.377,80.0,9,0.795
2021-01-07,SELL_PE_CPR,195,201.7,6.39,6.18,323415.19,-0.365,80.0,8,1.322
2021-01-11,SELL_PE_CPR,195,196.9,6.4,10.17,-3509291.53,-0.44,80.0,5,0.677
2021-01-13,BUY_PE_CPR,200,199.1,7.9,14.23,9874985.37,-0.5,80.0,5,0.268
2021-01-14,SELL_CE_CPR,205,197.6,4.38,4.53,-230008.4,0.364,80.0,5,1.231
2021-01-14,SELL_PE_CPR,195,197.6,6.1,3.25,4442800.41,-0.425,80.0,5,1.231
2021-01-15,SELL_CE_CPR,200,200.0,7.46,10.61,-3615076.39,0.518,80.0,5,0.65
2021-01-15,SELL_PE_CPR,195,200.0,5.14,8.81,-3615076.39,-0.375,80.0,5,0.65
2021-01-19,BUY_PE_CPR,185,186.9,6.03,10.85,7533927.25,-0.438,80.0,5,0.036
2021-01-21,SELL_CE_CPR,185,182.3,5.59,8.1,-3618114.14,0.456,80.0,5,0.786
2021-01-22,BUY_PE_CPR,180,179.7,6.86,12.35,8572644.43,-0.488,80.0,5,0.26
2021-01-25,BUY_CE_CPR,185,186.2,7.54,13.57,9421763.49,0.546,80.0,5,0.161
2021-01-27,BUY_CE_CPR,200,199.8,7.36,13.24,9194412.06,0.514,80.0,5,0.117
2021-01-29,BUY_PE_CPR,190,191.5,11.15,20.07,13929731.5,-0.448,80.0,14,0.104
2021-02-02,SELL_CE_CPR,215,211.4,11.08,17.56,-3993118.51,0.484,80.0,13,1.451
2021-02-02,SELL_PE_CPR,200,211.4,7.48,7.92,-687157.45,-0.328,80.0,13,1.451
2021-02-04,SELL_CE_CPR,210,209.0,11.08,13.22,-3348220.18,0.513,80.0,11,0.941
2021-02-04,SELL_PE_CPR,200,209.0,7.37,7.17,305869.49,-0.349,80.0,11,0.941
2021-02-05,SELL_CE_CPR,215,214.4,11.02,17.64,-3915892.24,0.517,80.0,10,1.306
2021-02-08,SELL_CE_CPR,220,208.9,4.93,6.41,-2318396.61,0.34,80.0,7,1.021
2021-02-08,SELL_PE_CPR,210,208.9,9.8,11.43,-2547862.31,-0.496,80.0,7,1.021
2021-02-09,SELL_CE_CPR,215,204.9,4.46,5.52,-1657422.47,0.338,80.0,6,1.236
2021-02-09,SELL_PE_CPR,205,204.9,8.42,6.74,2627271.13,-0.481,80.0,6,1.236
2021-02-10,SELL_PE_CPR,200,212.9,2.91,3.14,-358192.2,-0.237,80.0,5,1.143
2021-02-11,SELL_CE_CPR,220,209.5,3.83,7.67,-3834187.3,0.317,80.0,5,1.862
2021-02-11,SELL_PE_CPR,205,209.5,5.69,4.42,1977245.32,-0.39,80.0,5,1.862
2021-02-12,SELL_CE_CPR,215,214.0,7.51,6.01,2343112.6,0.498,80.0,5,1.511
2021-02-15,SELL_CE_CPR,220,219.1,7.75,9.72,-3083971.74,0.501,80.0,5,0.837
2021-02-16,BUY_CE_CPR,225,222.6,7.21,12.97,9003054.32,0.473,80.0,5,0.015
2021-02-19,SELL_PE_CPR,215,222.4,4.99,1.94,4763368.01,-0.341,80.0,5,1.799
2021-02-22,BUY_PE_CPR,210,211.0,7.36,13.25,9201266.68,-0.461,80.0,5,0.348
2021-02-23,SELL_CE_CPR,215,211.2,6.2,5.83,572483.48,0.443,80.0,5,1.294
2021-02-23,SELL_PE_CPR,205,211.2,5.06,2.86,3420122.11,-0.357,80.0,5,1.294
2021-02-24,BUY_PE_CPR,205,204.2,8.04,14.47,10045507.59,-0.498,80.0,5,0.212
2021-02-25,SELL_CE_CPR,205,203.6,6.94,9.74,-4178267.31,0.489,80.0,5,0.622
2021-02-25,SELL_PE_CPR,200,203.6,5.87,7.22,-2122750.07,-0.406,80.0,5,0.622
2021-02-26,BUY_CE_CPR,205,205.6,7.96,14.33,9949645.27,0.531,80.0,5,0.373
2021-03-01,SELL_PE_CPR,200,203.1,11.07,8.85,3451937.6,-0.429,80.0,14,0.886
2021-03-02,BUY_CE_CPR,210,208.5,11.83,21.29,14779938.63,0.51,80.0,13,0.352
2021-03-04,BUY_PE_CPR,200,200.9,10.63,19.14,13285111.45,-0.459,80.0,11,0.332
2021-03-05,BUY_PE_CPR,195,197.0,9.36,16.85,11696277.65,-0.442,80.0,10,0.0
2021-03-08,SELL_CE_CPR,200,194.9,6.4,9.8,-4646886.24,0.429,80.0,7,0.77
2021-03-08,SELL_PE_CPR,195,194.9,8.65,10.54,-2959680.64,-0.479,80.0,7,0.77
2021-03-10,BUY_CE_CPR,195,196.2,7.91,14.24,9886882.52,0.544,80.0,5,0.034
2021-03-11,SELL_CE_CPR,200,193.9,4.7,3.6,1708801.94,0.388,80.0,5,0.842
2021-03-11,SELL_PE_CPR,195,193.9,7.82,8.76,-1473848.77,-0.505,80.0,5,0.842
2021-03-17,SELL_CE_CPR,190,184.3,3.96,2.59,2132324.77,0.377,73.4,5,0.778
2021-03-17,SELL_PE_CPR,180,184.3,4.32,6.01,-2640479.04,-0.375,73.4,5,0.778
2021-03-18,BUY_PE_CPR,180,181.4,4.98,8.96,6220607.67,-0.445,67.0,5,0.184
2021-03-22,SELL_CE_CPR,185,185.7,5.72,4.58,1785496.55,0.535,62.1,5,0.844
2021-03-22,SELL_PE_CPR,180,185.7,2.93,5.84,-4554771.4,-0.321,62.1,5,0.844
2021-03-23,SELL_PE_CPR,180,183.2,3.81,3.05,1188163.83,-0.39,62.0,5,1.001
2021-03-25,BUY_CE_CPR,185,186.3,5.96,10.73,7451770.14,0.553,61.1,5,0.143
2021-03-29,BUY_CE_CPR,195,193.1,9.35,16.83,11681348.17,0.496,67.9,14,0.086
2021-03-30,SELL_CE_CPR,195,192.7,8.24,12.2,-4904683.53,0.484,64.2,13,0.657
2021-03-30,SELL_PE_CPR,190,192.7,7.94,7.08,1339480.06,-0.429,64.2,13,0.657
2021-04-01,BUY_CE_CPR,195,194.2,8.96,16.12,11189792.15,0.509,61.7,14,0.154
2021-04-06,SELL_CE_CPR,190,182.8,5.32,9.16,-4980929.42,0.388,72.4,9,1.313
2021-04-07,SELL_PE_CPR,180,189.0,4.65,4.96,-490035.57,-0.314,77.1,8,0.899
2021-04-08,SELL_PE_CPR,185,186.6,7.09,5.79,2034189.0,-0.446,76.8,7,1.286
2021-04-09,BUY_CE_CPR,190,189.1,7.04,12.67,8794307.37,0.5,77.3,6,0.159
2021-04-16,BUY_CE_CPR,200,200.0,7.46,13.43,9323385.65,0.518,80.0,5,0.033
2021-04-19,BUY_CE_CPR,205,205.0,7.53,13.56,9410130.17,0.518,78.8,5,0.0
2021-04-20,BUY_CE_CPR,205,205.7,7.82,14.08,9773960.69,0.533,78.0,5,0.389
2021-04-22,BUY_CE_CPR,205,206.9,8.44,15.2,10549177.55,0.558,77.6,5,0.0
2021-04-23,SELL_PE_CPR,200,204.8,5.1,3.69,2203568.54,-0.378,76.8,5,0.944
2021-04-26,BUY_CE_CPR,210,207.5,6.3,11.34,7874080.31,0.464,76.9,5,0.321
2021-04-29,SELL_CE_CPR,215,214.2,12.38,18.91,-5525847.76,0.519,76.5,14,0.622
2021-04-30,SELL_CE_CPR,220,218.0,11.6,14.29,-4217655.18,0.502,76.5,13,1.147
2021-05-03,BUY_CE_CPR,220,219.3,11.72,21.1,14645778.45,0.517,76.2,12,0.304
2021-05-05,BUY_PE_CPR,220,218.1,11.45,20.62,14311522.75,-0.504,72.6,10,0.245
2021-05-06,BUY_PE_CPR,215,215.7,9.55,17.18,11928153.03,-0.465,73.5,9,0.139
2021-05-07,BUY_CE_CPR,215,217.3,10.47,18.85,13082368.52,0.56,72.8,8,0.353
2021-05-10,BUY_PE_CPR,215,214.8,7.48,13.46,9345072.3,-0.487,73.6,5,0.326
2021-05-11,BUY_CE_CPR,220,217.5,4.6,8.28,5748937.38,0.444,56.5,5,0.337
2021-05-12,SELL_CE_CPR,220,218.7,5.07,2.77,3584947.71,0.476,55.7,5,0.762
2021-05-12,SELL_PE_CPR,215,218.7,3.97,4.1,-198173.16,-0.384,55.7,5,0.762
2021-05-14,BUY_PE_CPR,215,216.4,4.58,8.24,5717450.01,-0.445,52.1,5,0.169
2021-05-19,SELL_PE_CPR,215,218.2,5.18,6.95,-2768125.0,-0.409,65.9,5,1.115
2021-05-20,BUY_PE_CPR,215,213.9,7.37,13.27,9211393.66,-0.509,68.1,5,0.187
2021-05-24,SELL_PE_CPR,210,209.8,6.8,9.02,-3472993.59,-0.488,68.5,5,0.731
2021-05-25,BUY_CE_CPR,210,211.9,7.7,13.87,9625224.47,0.56,68.2,5,0.315
2021-05-26,BUY_CE_CPR,220,220.8,7.84,14.11,9794165.02,0.533,72.3,5,0.302
2021-05-31,BUY_CE_CPR,220,221.7,12.92,23.26,16148785.37,0.548,75.7,12,0.12
2021-06-01,BUY_CE_CPR,225,227.1,14.73,26.51,18406398.92,0.553,77.6,14,0.279
2021-06-02,BUY_PE_CPR,225,223.3,14.11,25.4,17629389.42,-0.49,78.7,13,0.313
2021-06-03,SELL_CE_CPR,225,222.4,11.37,10.88,764655.7,0.495,78.3,12,0.704
2021-06-03,SELL_PE_CPR,220,222.4,11.33,8.57,4302316.21,-0.44,78.3,12,0.704
2021-06-04,BUY_CE_CPR,225,226.3,12.98,23.36,16216637.9,0.543,79.0,11,0.368
2021-06-07,SELL_PE_CPR,220,222.7,9.09,11.07,-3100877.74,-0.435,79.5,8,0.763
2021-06-08,BUY_CE_CPR,230,229.4,9.84,17.71,12292542.44,0.512,80.0,7,0.334
2021-06-09,BUY_PE_CPR,230,228.3,10.24,18.43,12790455.02,-0.508,80.0,6,0.146
2021-06-10,BUY_CE_CPR,230,229.2,8.17,14.71,10211284.38,0.503,80.0,5,0.16
2021-06-14,SELL_PE_CPR,235,244.0,5.11,5.1,19185.42,-0.326,79.7,5,1.503
2021-06-16,SELL_PE_CPR,235,238.0,6.76,4.15,4084983.76,-0.424,74.1,5,1.148
2021-06-17,BUY_CE_CPR,240,240.2,8.14,14.64,10165073.78,0.52,71.8,5,0.389
2021-06-18,BUY_PE_CPR,240,238.9,8.54,15.37,10671340.87,-0.505,71.4,5,0.335
2021-06-21,BUY_PE_CPR,235,236.6,7.07,12.72,8829441.27,-0.451,71.3,5,0.296
2021-06-22,BUY_CE_CPR,240,242.5,9.47,17.05,11836435.47,0.565,72.6,5,0.344
2021-06-24,BUY_CE_CPR,255,253.2,6.81,12.25,8506713.89,0.477,64.7,5,0.329
2021-06-29,BUY_CE_CPR,275,272.7,13.2,23.76,16495553.92,0.499,67.1,14,0.342
2021-07-05,SELL_CE_CPR,285,281.1,9.58,7.66,2986656.24,0.465,61.2,10,1.008
2021-07-07,SELL_CE_CPR,280,268.3,6.24,7.29,-1647862.36,0.356,68.8,8,1.093
2021-07-07,SELL_PE_CPR,265,268.3,9.25,12.6,-5241589.65,-0.431,68.8,8,1.093
2021-07-09,SELL_CE_CPR,280,276.3,6.57,3.81,4296792.04,0.444,58.3,6,0.784
2021-07-12,BUY_CE_CPR,275,277.3,8.71,15.68,10887924.26,0.562,58.3,5,0.036
2021-07-13,BUY_PE_CPR,275,275.5,6.7,12.06,8370659.87,-0.476,54.1,5,0.399
2021-07-20,SELL_PE_CPR,280,287.8,4.19,5.94,-2748285.66,-0.326,56.2,5,0.822
2021-07-22,BUY_CE_CPR,295,296.7,8.49,15.29,10610770.87,0.548,55.2,5,0.191
2021-07-26,SELL_CE_CPR,305,304.0,6.76,11.61,-7583863.5,0.49,51.0,5,0.757
2021-07-26,SELL_PE_CPR,300,304.0,5.37,8.11,-4293811.03,-0.4,51.0,5,0.757
2021-07-27,BUY_PE_CPR,300,297.5,8.87,15.96,11081258.47,-0.539,54.2,5,0.303
2021-07-28,SELL_PE_CPR,290,298.1,9.15,16.6,-8463859.61,-0.379,53.9,15,0.76
2021-07-29,SELL_CE_CPR,305,301.7,11.22,8.98,3499569.48,0.479,54.2,14,1.293
2021-07-29,SELL_PE_CPR,290,301.7,7.5,8.73,-1914954.24,-0.334,54.2,14,1.293
2021-08-02,SELL_CE_CPR,295,295.5,14.37,19.53,-8082309.21,0.528,63.7,13,0.936
2021-08-03,BUY_CE_CPR,300,299.3,12.24,22.04,15296954.39,0.511,58.2,12,0.312
2021-08-05,SELL_PE_CPR,305,308.5,10.25,8.9,2100798.79,-0.433,59.0,10,0.702
2021-08-06,BUY_CE_CPR,310,310.0,11.43,20.57,14278369.96,0.518,59.0,9,0.043
2021-08-10,SELL_CE_CPR,310,304.1,6.44,4.54,2965513.38,0.412,63.4,5,0.68
2021-08-11,BUY_PE_CPR,300,302.0,7.91,14.24,9888235.49,-0.449,63.2,5,0.155
2021-08-12,BUY_PE_CPR,290,292.5,8.05,14.48,10054302.44,-0.441,68.0,5,0.034
2021-08-13,SELL_PE_CPR,285,288.4,7.6,6.08,2370905.9,-0.425,68.8,5,1.029
2021-08-18,SELL_CE_CPR,290,286.9,7.83,6.27,2442916.9,0.463,69.1,5,0.976
2021-08-18,SELL_PE_CPR,280,286.9,6.1,4.32,2785047.81,-0.366,69.1,5,0.976
2021-08-23,BUY_CE_CPR,290,291.5,10.03,18.06,12537703.95,0.541,68.3,5,0.377
2021-08-26,BUY_CE_CPR,310,309.9,11.51,20.72,14386606.84,0.517,80.0,5,0.376
2021-08-27,SELL_CE_CPR,325,322.4,10.82,13.49,-4172422.52,0.484,80.0,5,1.758
2021-08-30,SELL_CE_CPR,330,315.7,13.08,23.48,-9163593.4,0.413,80.0,13,0.771
2021-08-30,SELL_PE_CPR,315,315.7,18.59,24.21,-8804919.64,-0.463,80.0,13,0.771
2021-08-31,SELL_CE_CPR,325,317.6,15.08,13.18,2952661.81,0.465,80.0,12,1.029
2021-08-31,SELL_PE_CPR,305,317.6,12.37,9.53,4425340.75,-0.362,80.0,12,1.029
2021-09-03,BUY_CE_CPR,340,341.2,20.26,36.46,25309903.3,0.537,80.0,12,0.107
2021-09-06,BUY_CE_CPR,345,343.3,16.37,29.47,20458871.47,0.509,80.0,9,0.049
2021-09-07,BUY_PE_CPR,335,336.9,14.91,26.84,18632011.4,-0.457,80.0,8,0.396
2021-09-09,SELL_CE_CPR,380,369.8,10.76,4.03,10512917.56,0.415,80.0,6,1.415
2021-09-10,SELL_CE_CPR,380,365.2,7.74,5.36,3713802.37,0.353,80.0,5,1.223
2021-09-10,SELL_PE_CPR,360,365.2,11.09,8.87,3458248.5,-0.42,80.0,5,1.223
2021-09-14,SELL_CE_CPR,400,391.1,10.73,3.83,10784187.86,0.423,80.0,5,1.977
2021-09-15,BUY_CE_CPR,400,401.3,15.61,28.09,19499807.46,0.532,80.0,5,0.399
2021-09-16,BUY_PE_CPR,390,389.8,14.65,26.36,18301101.17,-0.483,80.0,5,0.12
2021-09-17,SELL_CE_CPR,405,379.9,5.39,7.89,-3917155.99,0.262,80.0,5,1.518
2021-09-17,SELL_PE_CPR,375,379.9,11.77,9.42,3670541.9,-0.426,80.0,5,1.518
2021-09-22,SELL_CE_CPR,365,357.4,10.02,7.94,3238363.49,0.429,80.0,5,1.268
2021-09-23,BUY_CE_CPR,365,367.0,14.68,26.42,18339296.4,0.541,80.0,5,0.027
2021-09-24,SELL_CE_CPR,380,377.0,12.67,14.96,-3580850.07,0.484,80.0,5,1.264
2021-09-28,SELL_CE_CPR,435,433.5,27.25,52.56,-10541898.77,0.522,80.0,15,2.545
2021-09-29,SELL_PE_CPR,405,408.5,23.63,29.4,-9029752.68,-0.446,80.0,14,1.714
2021-10-01,SELL_CE_CPR,445,421.2,16.75,14.36,3720000.18,0.392,80.0,14,2.066
2021-10-01,SELL_PE_CPR,420,421.2,25.6,33.46,-10346182.25,-0.46,80.0,14,2.066
2021-10-04,SELL_CE_CPR,440,436.6,22.56,34.17,-10279920.43,0.504,80.0,11,1.328
2021-10-05,BUY_CE_CPR,470,471.0,25.29,45.53,31607156.08,0.532,80.0,10,0.014
2021-10-06,SELL_CE_CPR,495,430.2,3.84,7.62,-5917811.59,0.146,80.0,9,2.363
2021-10-07,SELL_PE_CPR,395,424.2,8.13,2.19,9273540.38,-0.254,80.0,8,3.882
2021-10-08,SELL_CE_CPR,440,421.1,11.03,22.06,-10526750.08,0.366,80.0,7,0.847
2021-10-11,SELL_CE_CPR,435,406.5,5.4,10.79,-8433203.56,0.249,80.0,5,1.566
2021-10-12,SELL_CE_CPR,425,413.7,10.64,8.24,3740336.78,0.404,80.0,5,2.055
2021-10-12,SELL_PE_CPR,385,413.7,4.74,2.53,3459545.59,-0.207,80.0,5,2.055
2021-10-13,SELL_PE_CPR,400,416.6,8.35,8.92,-887057.18,-0.315,80.0,5,1.592
2021-10-15,BUY_PE_CPR,410,411.0,14.82,26.68,18518552.83,-0.471,80.0,5,0.235
2021-10-19,SELL_PE_CPR,365,381.5,7.21,14.41,-10585464.32,-0.302,80.0,5,2.342
2021-10-20,SELL_CE_CPR,395,390.0,12.28,9.82,3830137.35,0.464,80.0,5,1.419
2021-10-20,SELL_PE_CPR,370,390.0,6.37,12.73,-9952240.92,-0.271,80.0,5,1.419
2021-10-21,SELL_PE_CPR,375,384.9,9.77,15.02,-8198923.18,-0.372,80.0,5,1.871
2021-10-25,BUY_CE_CPR,435,435.2,16.33,29.4,20408168.68,0.52,80.0,5,0.138
2021-10-26,SELL_CE_CPR,460,445.8,10.74,2.79,12417376.14,0.386,80.0,5,1.914
2021-10-26,SELL_PE_CPR,410,445.8,4.06,5.95,-2966580.05,-0.173,80.0,5,1.914
2021-11-04,SELL_CE_CPR,435,428.2,20.61,13.99,10326652.0,0.482,80.0,11,0.981
2021-11-05,BUY_PE_CPR,415,415.2,21.77,39.19,27207205.59,-0.471,80.0,10,0.209
2021-11-09,BUY_PE_CPR,370,370.7,14.78,26.61,18474032.03,-0.472,80.0,6,0.351
2021-11-10,SELL_PE_CPR,350,362.3,8.04,1.85,9660845.9,-0.339,80.0,5,2.714
2021-11-11,BUY_CE_CPR,380,378.2,13.26,23.87,16571629.24,0.498,80.0,5,0.018
2021-11-12,SELL_CE_CPR,390,363.2,4.53,5.37,-1311896.86,0.238,80.0,5,1.01
2021-11-15,SELL_CE_CPR,375,366.0,9.79,8.55,1933586.12,0.415,80.0,5,1.658
2021-11-15,SELL_PE_CPR,350,366.0,6.86,3.8,4775955.98,-0.3,80.0,5,1.658
2021-11-18,SELL_CE_CPR,375,361.3,7.96,8.65,-1079949.76,0.363,80.0,5,1.827
2021-11-23,BUY_CE_CPR,375,374.4,13.68,24.63,17095426.23,0.511,80.0,5,0.294
2021-11-24,SELL_CE_CPR,390,381.0,10.33,3.89,10057930.1,0.419,80.0,5,1.374
2021-11-24,SELL_PE_CPR,360,381.0,5.79,6.98,-1859179.63,-0.257,80.0,5,1.374
2021-11-26,SELL_PE_CPR,370,400.4,4.01,8.68,-7302613.27,-0.187,80.0,5,1.382
2021-12-02,SELL_PE_CPR,300,310.9,13.41,10.73,4182202.25,-0.377,80.0,13,3.174
2021-12-03,SELL_CE_CPR,320,316.1,16.47,22.95,-10136390.15,0.494,80.0,12,1.603
2021-12-06,BUY_PE_CPR,280,279.0,14.48,26.07,18094154.03,-0.486,80.0,9,0.143
2021-12-07,SELL_CE_CPR,295,279.3,7.12,7.83,-1123767.5,0.343,80.0,8,2.721
2021-12-09,BUY_CE_CPR,290,292.4,13.13,23.64,16412578.52,0.552,80.0,6,0.342
2021-12-13,SELL_CE_CPR,305,298.8,8.44,15.09,-10403554.36,0.431,80.0,5,1.049
2021-12-16,BUY_CE_CPR,295,294.7,10.85,19.53,13558569.39,0.514,80.0,5,0.283
2021-12-20,SELL_CE_CPR,295,289.3,8.29,13.32,-7870593.18,0.435,80.0,5,0.703
2021-12-20,SELL_PE_CPR,280,289.3,6.61,6.31,464739.02,-0.346,80.0,5,0.703
2021-12-21,BUY_CE_CPR,295,294.1,10.55,18.98,13176548.04,0.505,80.0,5,0.125
2021-12-22,SELL_CE_CPR,305,302.5,10.13,12.37,-3512448.03,0.483,80.0,5,0.882
2021-12-22,SELL_PE_CPR,285,302.5,4.36,5.82,-2281938.0,-0.247,80.0,5,0.882
2021-12-27,BUY_CE_CPR,300,298.9,10.63,19.14,13283557.16,0.503,80.0,5,0.045
2021-12-28,SELL_CE_CPR,310,303.0,16.46,23.7,-11321404.48,0.475,80.0,15,1.595
2022-05-02,BUY_CE_CPR,580,579.7,34.66,62.39,43311857.79,0.528,80.0,13,0.081
2022-05-05,SELL_CE_CPR,675,675.3,35.73,28.58,11142694.18,0.527,80.0,10,1.999
2022-05-05,SELL_PE_CPR,620,675.3,13.38,21.38,-12438826.4,-0.238,80.0,10,1.999
2022-05-06,SELL_CE_CPR,700,632.4,9.87,12.93,-4783411.13,0.228,80.0,9,2.546
2022-05-10,SELL_PE_CPR,525,569.5,5.43,10.87,-8492208.84,-0.18,80.0,5,4.618
2022-05-11,SELL_CE_CPR,605,598.4,19.3,15.44,6020832.43,0.472,80.0,5,2.562
2022-05-12,SELL_CE_CPR,615,607.2,19.11,15.29,5961206.55,0.464,80.0,5,0.944
2022-05-12,SELL_PE_CPR,580,607.2,11.16,22.31,-12353317.2,-0.296,80.0,5,0.944
2022-05-13,SELL_CE_CPR,630,601.0,11.32,6.38,7716883.95,0.324,80.0,5,1.742
2022-05-13,SELL_PE_CPR,585,601.0,15.04,12.5,3962628.83,-0.368,80.0,5,1.742
2022-05-17,BUY_CE_CPR,650,647.6,23.02,41.44,28770630.15,0.502,80.0,5,0.309
2022-05-18,BUY_CE_CPR,655,653.8,23.82,42.87,29763010.08,0.51,80.0,5,0.352
2022-05-19,BUY_CE_CPR,655,657.2,25.59,46.07,31978348.65,0.532,80.0,5,0.254
2022-05-20,SELL_PE_CPR,635,642.5,20.27,33.1,-13311311.11,-0.431,80.0,5,1.323
2022-05-23,SELL_PE_CPR,630,676.0,7.97,15.93,-12451809.44,-0.212,80.0,5,0.957
2022-05-24,SELL_CE_CPR,710,683.5,14.87,4.13,16769850.31,0.359,80.0,5,2.707
2022-05-25,BUY_CE_CPR,700,699.0,25.6,46.08,31988239.74,0.512,80.0,5,0.3
2022-05-27,BUY_PE_CPR,670,667.6,26.17,47.1,32698511.8,-0.496,80.0,5,0.26
2022-05-30,BUY_CE_CPR,680,680.3,40.98,73.77,51210029.66,0.53,80.0,13,0.064
2022-05-31,BUY_PE_CPR,645,645.4,37.03,66.65,46264868.97,-0.468,80.0,12,0.207
2022-06-01,SELL_PE_CPR,625,675.0,20.32,20.82,-789988.97,-0.284,80.0,14,1.793
2022-06-02,SELL_CE_CPR,700,671.0,28.29,49.95,-14835095.02,0.418,80.0,13,1.704
2022-06-02,SELL_PE_CPR,650,671.0,30.05,27.77,3553796.05,-0.387,80.0,13,1.704
2022-06-07,SELL_CE_CPR,750,722.1,22.54,13.74,13734385.55,0.397,80.0,8,1.805
2022-06-08,SELL_CE_CPR,735,669.0,8.54,17.07,-13343387.03,0.213,80.0,7,0.628
2022-06-09,SELL_CE_CPR,720,694.5,17.93,14.34,5590913.75,0.382,80.0,6,3.355
2022-06-09,SELL_PE_CPR,620,694.5,4.55,2.46,3262403.73,-0.123,80.0,6,3.355
2022-06-10,SELL_PE_CPR,655,690.8,11.16,12.34,-1851110.5,-0.269,80.0,5,3.161
2022-06-13,BUY_PE_CPR,675,674.1,25.62,46.11,32010546.7,-0.487,80.0,5,0.267
2022-06-14,BUY_PE_CPR,575,573.0,22.43,40.37,28025151.27,-0.496,80.0,5,0.326
2022-06-16,SELL_CE_CPR,610,581.7,10.89,21.78,-15396571.07,0.322,80.0,5,0.688
2022-06-16,SELL_PE_CPR,570,581.7,16.14,10.87,8222074.97,-0.396,80.0,5,0.688
2022-06-20,SELL_PE_CPR,515,522.0,16.05,12.84,5005020.05,-0.424,80.0,5,2.695
2022-06-21,SELL_PE_CPR,510,537.1,8.9,8.86,70153.33,-0.274,80.0,5,0.745
2022-06-22,SELL_PE_CPR,520,537.9,12.07,23.21,-15375577.84,-0.341,80.0,5,0.992
2022-06-24,SELL_PE_CPR,465,487.5,8.74,2.55,9667490.3,-0.29,80.0,5,1.812
2022-06-29,SELL_CE_CPR,520,517.0,30.82,49.89,-15318496.96,0.515,80.0,14,1.07
2022-07-01,SELL_CE_CPR,495,449.4,12.08,16.06,-6228903.09,0.294,80.0,14,5.081
2022-07-04,SELL_CE_CPR,465,464.0,25.17,30.14,-7786394.88,0.52,80.0,11,1.178
2022-07-06,SELL_CE_CPR,455,438.2,14.94,12.93,3126909.05,0.406,80.0,9,1.422
2022-07-07,BUY_CE_CPR,495,494.0,22.82,41.08,28517319.9,0.516,80.0,8,0.358
2022-07-12,BUY_PE_CPR,500,497.5,19.88,35.79,24844090.93,-0.502,80.0,5,0.221
2022-07-14,SELL_CE_CPR,560,532.0,9.36,4.34,7845440.26,0.308,80.0,5,1.861
2022-07-15,SELL_PE_CPR,515,557.5,5.54,11.08,-8659456.54,-0.186,80.0,5,0.67
2022-07-19,SELL_PE_CPR,575,586.6,16.36,26.55,-15581902.05,-0.397,80.0,5,1.398
2022-07-20,BUY_CE_CPR,625,623.4,22.5,40.49,28110534.01,0.507,80.0,5,0.134
2022-07-21,SELL_CE_CPR,650,642.9,20.74,27.19,-10094978.07,0.471,80.0,5,2.525
