date,time,symbol,type,strike,entry_premium,exit_premium,spot_entry,vwap,pcr,tolerance,has_oi,exit_reason,gross_pnl,costs,net_pnl,version
2025-10-27,10:00,NIFTY,BUY_CE,25950,84.38,117.05,25902.09,25902.09,2.496,0.402,True,EOD,2084.6,66.4,2018.2,Intraday
2025-10-27,10:05,NIFTY,BUY_CE,25950,87.76,117.86,25909.45,25909.45,2.773,0.401,True,EOD,1916.18,67.17,1849.01,Intraday
2025-10-28,10:00,NIFTY,BUY_PE,25950,53.46,106.92,25984.35,25984.35,0.001,0.397,True,TARGET,3443.61,59.36,3384.24,Intraday
2025-10-28,10:05,NIFTY,BUY_PE,25900,37.84,75.67,25978.16,25978.16,0.001,0.397,True,TARGET,2437.17,55.81,2381.36,Intraday
2025-10-29,10:20,NIFTY,BUY_CE,26000,61.28,100.22,25990.5,25990.5,1.183,0.408,True,EOD,2499.83,61.14,2438.69,Intraday
2025-10-29,10:25,NIFTY,BUY_CE,26050,40.82,69.25,25993.76,25993.76,2.5,0.407,True,EOD,1826.32,56.49,1769.83,Intraday
2025-10-30,10:20,NIFTY,BUY_CE,25950,44.68,17.87,25948.02,25948.02,3.193,0.402,True,SL,-1754.7,57.36,-1812.07,Intraday
2025-10-30,11:10,NIFTY,BUY_CE,25950,42.11,16.84,25942.89,25942.89,4.791,0.402,True,SL,-1653.64,56.78,-1710.42,Intraday
2025-10-31,10:00,NIFTY,BUY_PE,25900,41.31,82.62,25902.14,25902.14,0.179,0.405,True,TARGET,2660.91,56.6,2604.31,Intraday
2025-10-31,10:15,NIFTY,BUY_PE,25850,23.57,47.14,25896.55,25896.55,0.121,0.405,True,TARGET,1518.36,52.56,1465.8,Intraday
2025-11-03,10:00,NIFTY,BUY_CE,25700,108.62,145.41,25706.57,25706.57,2.163,0.417,True,EOD,2341.77,71.91,2269.86,Intraday
2025-11-03,10:35,NIFTY,BUY_CE,25750,86.36,115.52,25712.2,25712.2,8.685,0.416,True,EOD,1855.97,66.85,1789.13,Intraday
2025-11-04,10:15,NIFTY,BUY_PE,25700,64.31,122.06,25720.03,25720.03,0.995,0.423,True,EOD,3717.41,61.83,3655.58,Intraday
2025-11-04,10:35,NIFTY,BUY_PE,25700,65.62,122.84,25717.03,25717.03,0.883,0.423,True,EOD,3682.79,62.13,3620.66,Intraday
2025-11-06,10:00,NIFTY,BUY_PE,25600,34.11,68.22,25630.96,25630.96,0.559,0.419,True,TARGET,2197.19,54.96,2142.23,Intraday
2025-11-06,10:05,NIFTY,BUY_PE,25550,19.74,39.48,25625.32,25625.32,0.216,0.42,True,TARGET,1271.4,51.69,1219.7,Intraday
2025-11-07,10:55,NIFTY,BUY_PE,25350,42.11,16.84,25359.89,25359.89,0.99,0.421,True,SL,-1653.64,56.78,-1710.42,Intraday
2025-11-07,11:00,NIFTY,BUY_CE,25350,56.58,113.16,25360.02,25360.02,1.005,0.42,True,TARGET,3644.61,60.07,3584.54,Intraday
2025-11-10,09:55,NIFTY,BUY_CE,25550,108.99,118.79,25556.17,25556.17,1.662,0.415,True,EOD,592.53,72.0,520.53,Intraday
2025-11-10,10:15,NIFTY,BUY_CE,25600,85.92,92.57,25559.98,25559.98,1.652,0.414,True,EOD,397.32,66.75,330.57,Intraday
2025-11-11,10:05,NIFTY,BUY_CE,25550,80.86,161.72,25533.02,25533.02,2.088,0.398,True,TARGET,5208.61,65.6,5143.01,Intraday
2025-11-11,10:10,NIFTY,BUY_PE,25500,61.94,24.78,25531.22,25531.22,0.887,0.399,True,SL,-2432.72,61.29,-2494.01,Intraday
2025-11-12,11:20,NIFTY,BUY_CE,25900,46.53,59.85,25839.41,25839.41,2.351,0.411,True,EOD,844.64,57.79,786.85,Intraday
2025-11-12,11:30,NIFTY,BUY_CE,25900,47.44,60.02,25841.74,25841.74,3.298,0.41,True,EOD,796.84,57.99,738.85,Intraday
2025-11-13,10:20,NIFTY,BUY_CE,25900,35.65,71.3,25866.66,25866.66,6.321,0.386,True,TARGET,2296.55,55.31,2241.24,Intraday
2025-11-13,11:00,NIFTY,BUY_CE,25950,22.63,45.26,25879.22,25879.22,6.333,0.385,True,TARGET,1457.73,52.35,1405.38,Intraday
2025-11-14,10:00,NIFTY,BUY_PE,25750,18.04,7.22,25820.13,25820.13,0.301,0.383,True,SL,-708.57,51.3,-759.88,Intraday
2025-11-14,10:40,NIFTY,BUY_PE,25750,20.96,8.38,25809.46,25809.46,0.864,0.383,True,SL,-823.17,51.97,-875.13,Intraday
2025-11-17,10:00,NIFTY,BUY_PE,25950,74.77,48.6,25956.49,25956.49,0.708,0.377,True,EOD,-1724.73,64.21,-1788.94,Intraday
2025-11-17,10:25,NIFTY,BUY_PE,25950,75.18,48.51,25955.59,25955.59,0.49,0.377,True,EOD,-1757.7,64.3,-1822.0,Intraday
2025-11-18,10:00,NIFTY,BUY_PE,25900,48.53,67.92,25946.83,25946.83,0.519,0.369,True,EOD,1238.14,58.24,1179.9,Intraday
2025-11-18,10:30,NIFTY,BUY_PE,25900,52.62,68.94,25936.14,25936.14,0.39,0.369,True,EOD,1036.92,59.17,977.75,Intraday
2025-11-19,10:10,NIFTY,BUY_CE,25950,43.62,87.24,25901.55,25901.55,4.96,0.357,True,TARGET,2809.91,57.12,2752.79,Intraday
2025-11-19,10:30,NIFTY,BUY_CE,26000,29.65,59.3,25911.46,25911.46,5.789,0.357,True,TARGET,1910.0,53.95,1856.05,Intraday
2025-11-20,10:45,NIFTY,BUY_CE,26150,24.42,48.85,26099.3,26099.3,8.133,0.366,True,TARGET,1573.33,52.76,1520.57,Intraday
2025-11-20,11:20,NIFTY,BUY_CE,26150,26.28,52.56,26104.64,26104.64,1.115,0.366,True,TARGET,1692.73,53.18,1639.55,Intraday
2025-11-21,09:55,NIFTY,BUY_PE,26100,27.87,55.73,26135.32,26135.32,0.266,0.366,True,TARGET,1795.08,53.54,1741.54,Intraday
2025-11-21,10:00,NIFTY,BUY_PE,26100,29.23,11.69,26131.62,26131.62,0.257,0.366,True,SL,-1147.83,53.85,-1201.68,Intraday
2025-11-24,10:15,NIFTY,BUY_CE,26100,102.35,40.94,26100.64,26100.64,1.021,0.35,True,SL,-4019.71,70.49,-4090.19,Intraday
2025-11-24,10:50,NIFTY,BUY_CE,26100,105.71,42.28,26106.86,26106.86,1.035,0.35,True,SL,-4151.52,71.25,-4222.77,Intraday
2025-11-25,10:10,NIFTY,BUY_CE,26000,71.64,28.65,25973.51,25973.51,6.875,0.361,True,SL,-2813.38,63.5,-2876.88,Intraday
2025-11-25,10:30,NIFTY,BUY_CE,26000,74.7,29.88,25979.86,25979.86,1.167,0.361,True,SL,-2933.74,64.19,-2997.93,Intraday
2025-11-26,10:45,NIFTY,BUY_CE,26100,35.93,71.87,26022.27,26022.27,2.504,0.355,True,TARGET,2314.67,55.37,2259.3,Intraday
2025-11-26,10:50,NIFTY,BUY_CE,26100,37.28,74.57,26026.22,26026.22,2.13,0.355,True,TARGET,2401.58,55.68,2345.9,Intraday
2025-11-27,09:55,NIFTY,BUY_CE,26300,38.02,15.21,26258.96,26258.96,1.055,0.378,True,SL,-1493.04,55.85,-1548.88,Intraday
2025-11-27,10:50,NIFTY,BUY_CE,26300,42.1,16.84,26268.94,26268.94,1.573,0.378,True,SL,-1653.56,56.78,-1710.34,Intraday
2025-11-28,12:05,NIFTY,BUY_PE,26250,53.9,72.46,26240.7,26240.7,0.479,0.37,True,EOD,1181.59,59.46,1122.13,Intraday
2025-11-28,12:15,NIFTY,BUY_PE,26250,54.01,72.48,26240.5,26240.5,0.139,0.37,True,EOD,1176.1,59.49,1116.62,Intraday
2025-12-01,10:15,NIFTY,BUY_PE,26300,94.82,149.58,26288.53,26288.53,0.482,0.364,True,EOD,3511.59,68.77,3442.81,Intraday
2025-12-01,10:35,NIFTY,BUY_PE,26250,73.38,118.53,26285.99,26285.99,0.191,0.364,True,EOD,2897.79,63.89,2833.9,Intraday
2025-12-02,11:10,NIFTY,BUY_PE,26100,80.15,98.75,26095.75,26095.75,0.97,0.358,True,EOD,1174.54,65.43,1109.11,Intraday
2025-12-02,11:20,NIFTY,BUY_PE,26100,80.53,98.81,26094.94,26094.94,0.764,0.358,True,EOD,1153.06,65.52,1087.54,Intraday
2025-12-03,10:00,NIFTY,BUY_PE,25900,34.59,28.99,25967.59,25967.59,0.792,0.36,True,EOD,-376.69,55.07,-431.76,Intraday
2025-12-03,10:15,NIFTY,BUY_PE,25900,37.48,28.57,25958.82,25958.82,0.698,0.36,True,EOD,-592.46,55.73,-648.19,Intraday
2025-12-04,10:25,NIFTY,BUY_CE,26100,15.99,31.98,26009.44,26009.44,8.0,0.354,True,TARGET,1030.05,50.84,979.21,Intraday
2025-12-04,11:40,NIFTY,BUY_PE,26050,54.49,62.09,26030.96,26030.96,0.118,0.355,True,EOD,470.9,59.6,411.3,Intraday
2025-12-05,09:55,NIFTY,BUY_PE,26000,28.51,11.41,26038.08,26038.08,0.787,0.35,True,SL,-1119.81,53.69,-1173.5,Intraday
2025-12-05,10:00,NIFTY,BUY_CE,26100,25.67,51.34,26044.14,26044.14,1.727,0.349,True,TARGET,1653.67,53.04,1600.63,Intraday
2025-12-08,10:00,NIFTY,BUY_PE,26050,55.97,111.95,26127.09,26127.09,0.356,0.363,True,TARGET,3605.56,59.93,3545.62,Intraday
2025-12-08,10:10,NIFTY,BUY_PE,26100,77.7,155.39,26121.5,26121.5,0.652,0.362,True,TARGET,5004.83,64.88,4939.95,Intraday
2025-12-09,10:00,NIFTY,BUY_PE,25750,65.84,26.34,25789.57,25789.57,0.557,0.386,True,SL,-2585.68,62.18,-2647.86,Intraday
2025-12-09,10:15,NIFTY,BUY_CE,25850,70.06,90.95,25792.62,25792.62,6.252,0.384,True,EOD,1326.63,63.14,1263.5,Intraday
2025-12-10,10:25,NIFTY,BUY_CE,25900,72.69,29.07,25892.15,25892.15,2.895,0.38,True,SL,-2854.63,63.74,-2918.36,Intraday
2025-12-10,10:45,NIFTY,BUY_PE,25900,69.19,138.38,25896.48,25896.48,0.482,0.38,True,TARGET,4456.94,62.94,4394.0,Intraday
2025-12-11,10:05,NIFTY,BUY_CE,25750,53.53,107.07,25749.86,25749.86,1.337,0.386,True,TARGET,3448.45,59.38,3389.07,Intraday
2025-12-11,10:10,NIFTY,BUY_CE,25800,33.22,66.45,25753.89,25753.89,3.124,0.386,True,TARGET,2140.17,54.76,2085.41,Intraday
2025-12-12,09:55,NIFTY,BUY_PE,26000,47.07,31.43,26008.92,26008.92,0.705,0.397,True,EOD,-1031.46,57.91,-1089.37,Intraday
2025-12-12,10:05,NIFTY,BUY_PE,26000,48.8,31.04,26005.18,26005.18,0.002,0.397,True,EOD,-1170.49,58.3,-1228.79,Intraday
2025-12-15,10:10,NIFTY,BUY_CE,25950,113.44,150.99,25941.29,25941.29,5.851,0.382,True,EOD,2389.13,73.01,2316.12,Intraday
2025-12-15,10:25,NIFTY,BUY_CE,26000,91.1,122.24,25944.5,25944.5,2.725,0.382,True,EOD,1982.34,67.93,1914.41,Intraday
2025-12-16,10:15,NIFTY,BUY_PE,25900,75.4,106.16,25921.73,25921.73,0.643,0.378,True,EOD,1963.85,64.35,1899.49,Intraday
2025-12-16,10:55,NIFTY,BUY_PE,25900,77.05,106.6,25917.98,25917.98,0.659,0.379,True,EOD,1884.6,64.73,1819.87,Intraday
2025-12-17,10:00,NIFTY,BUY_PE,25850,53.74,80.26,25888.26,25888.26,0.293,0.348,True,EOD,1697.77,59.43,1638.35,Intraday
2025-12-17,10:20,NIFTY,BUY_PE,25850,58.13,81.61,25877.54,25877.54,0.756,0.348,True,EOD,1498.74,60.43,1438.31,Intraday
2025-12-18,10:10,NIFTY,BUY_CE,25800,40.45,80.89,25772.42,25772.42,1.626,0.348,True,TARGET,2605.42,56.4,2549.02,Intraday
2025-12-18,10:15,NIFTY,BUY_CE,25800,42.24,84.49,25776.54,25776.54,4.28,0.347,True,TARGET,2721.09,56.81,2664.28,Intraday
2025-12-19,10:10,NIFTY,BUY_PE,25950,52.05,42.26,25942.17,25942.17,0.314,0.355,True,EOD,-654.93,59.04,-713.98,Intraday
2025-12-19,10:40,NIFTY,BUY_CE,25950,50.52,58.47,25945.54,25945.54,8.114,0.354,True,EOD,495.68,58.69,436.99,Intraday
2025-12-22,11:00,NIFTY,BUY_CE,26150,96.98,118.14,26118.9,26118.9,1.226,0.34,True,EOD,1333.86,69.26,1264.6,Intraday
2025-12-22,11:45,NIFTY,BUY_CE,26150,97.9,118.27,26120.82,26120.82,2.536,0.34,True,EOD,1281.59,69.47,1212.12,Intraday
2025-12-23,09:55,NIFTY,BUY_CE,26150,102.26,108.61,26154.02,26154.02,1.354,0.336,True,EOD,371.91,70.46,301.44,Intraday
2025-12-23,10:15,NIFTY,BUY_CE,26150,105.22,108.7,26159.52,26159.52,2.233,0.336,True,EOD,184.8,71.14,113.66,Intraday
2025-12-24,10:10,NIFTY,BUY_CE,26250,47.96,19.18,26206.45,26206.45,1.188,0.327,True,SL,-1883.49,58.11,-1941.61,Intraday
2025-12-24,10:45,NIFTY,BUY_PE,26200,54.07,85.03,26210.63,26210.63,0.185,0.328,True,EOD,1985.71,59.5,1926.21,Intraday
2025-12-26,10:55,NIFTY,BUY_PE,26100,41.96,83.92,26101.08,26101.08,0.904,0.323,True,TARGET,2702.7,56.75,2645.95,Intraday
2025-12-26,11:05,NIFTY,BUY_PE,26100,42.49,84.97,26099.98,26099.98,0.379,0.323,True,TARGET,2736.72,56.87,2679.85,Intraday
2025-12-29,09:55,NIFTY,BUY_PE,26050,75.1,125.61,26064.46,26064.46,0.915,0.312,True,EOD,3244.07,64.28,3179.78,Intraday
2025-12-29,10:20,NIFTY,BUY_PE,26050,78.66,127.14,26056.51,26056.51,0.434,0.312,True,EOD,3111.31,65.09,3046.22,Intraday
2025-12-30,10:10,NIFTY,BUY_CE,25950,71.1,95.05,25919.35,25919.35,1.319,0.3,True,EOD,1524.47,63.38,1461.1,Intraday
2025-12-30,10:35,NIFTY,BUY_CE,25950,74.73,95.78,25926.99,25926.99,2.05,0.3,True,EOD,1334.71,64.2,1270.51,Intraday
2025-12-31,10:30,NIFTY,BUY_CE,26050,44.94,89.88,25999.2,25999.2,323.0,0.3,True,TARGET,2894.94,57.42,2837.51,Intraday
2025-12-31,10:40,NIFTY,BUY_CE,26050,46.18,92.37,26002.29,26002.29,9.667,0.3,True,TARGET,2974.91,57.71,2917.21,Intraday
2026-01-01,09:55,NIFTY,BUY_PE,26150,33.8,47.68,26174.94,26174.94,0.718,0.3,True,EOD,886.55,54.89,831.66,Intraday
2026-01-01,10:15,NIFTY,BUY_PE,26150,35.72,48.18,26170.23,26170.23,0.309,0.3,True,EOD,793.61,55.33,738.29,Intraday
2026-01-02,10:35,NIFTY,BUY_CE,26250,35.86,71.71,26220.55,26220.55,1.099,0.3,True,TARGET,2309.63,55.36,2254.28,Intraday
2026-01-02,11:10,NIFTY,BUY_CE,26250,38.81,77.62,26227.43,26227.43,1.083,0.3,True,TARGET,2499.93,56.03,2443.9,Intraday
2026-01-05,10:05,NIFTY,BUY_CE,26350,84.49,56.34,26305.84,26305.84,4.573,0.3,True,EOD,-1857.43,66.42,-1923.85,Intraday
2026-01-05,11:00,NIFTY,BUY_CE,26350,91.91,54.56,26321.53,26321.53,1.319,0.3,True,EOD,-2456.49,68.11,-2524.6,Intraday
2026-01-06,09:55,NIFTY,BUY_CE,26250,61.28,48.14,26204.77,26204.77,3.963,0.3,True,EOD,-875.31,61.14,-936.45,Intraday
2026-01-06,10:35,NIFTY,BUY_PE,26200,62.55,79.93,26214.19,26214.19,0.334,0.3,True,EOD,1102.02,61.43,1040.59,Intraday
2026-01-07,09:55,NIFTY,BUY_CE,26150,56.05,62.62,26128.95,26128.95,1.462,0.3,True,EOD,403.89,59.95,343.93,Intraday
2026-01-07,10:15,NIFTY,BUY_CE,26150,59.21,62.8,26135.54,26135.54,1.695,0.3,True,EOD,209.48,60.67,148.8,Intraday
2026-01-08,10:00,NIFTY,BUY_PE,26050,25.51,51.01,26088.0,26088.0,0.948,0.3,True,TARGET,1642.99,53.0,1589.99,Intraday
2026-01-08,10:15,NIFTY,BUY_PE,26050,27.61,55.22,26082.12,26082.12,0.593,0.3,True,TARGET,1778.35,53.48,1724.86,Intraday
2026-01-09,10:30,NIFTY,BUY_PE,25850,33.8,67.6,25873.55,25873.55,0.861,0.3,True,TARGET,2177.1,54.89,2122.21,Intraday
2026-01-09,10:50,NIFTY,BUY_PE,25850,35.0,69.99,25870.62,25870.62,0.548,0.3,True,TARGET,2254.31,55.16,2199.15,Intraday
2026-01-12,10:45,NIFTY,BUY_PE,25550,69.7,27.88,25580.68,25580.68,0.992,0.325,True,SL,-2737.24,63.06,-2800.3,Intraday
2026-01-12,10:50,NIFTY,BUY_PE,25550,70.0,28.0,25579.95,25579.95,0.512,0.326,True,SL,-2749.09,63.12,-2812.22,Intraday
2026-01-13,09:55,NIFTY,BUY_PE,25700,45.03,90.07,25775.87,25775.87,0.65,0.352,True,TARGET,2900.84,57.45,2843.4,Intraday
2026-01-13,10:25,NIFTY,BUY_CE,25800,73.81,29.53,25768.59,25768.59,2.572,0.351,True,SL,-2898.86,63.99,-2962.85,Intraday
2026-01-14,10:15,NIFTY,BUY_PE,25700,55.7,22.28,25710.66,25710.66,0.389,0.378,True,SL,-2187.64,59.87,-2247.51,Intraday
2026-01-14,10:30,NIFTY,BUY_PE,25700,57.53,23.01,25706.64,25706.64,0.149,0.378,True,SL,-2259.45,60.29,-2319.74,Intraday
2026-01-16,10:00,NIFTY,BUY_CE,25750,35.59,71.18,25722.4,25722.4,2.876,0.387,True,TARGET,2292.63,55.3,2237.33,Intraday
2026-01-16,10:40,NIFTY,BUY_CE,25850,16.88,33.77,25765.34,25765.34,2.177,0.386,True,TARGET,1087.61,51.04,1036.57,Intraday
2026-01-19,10:00,NIFTY,BUY_PE,25500,54.45,59.53,25570.05,25570.05,0.142,0.402,True,EOD,308.09,59.59,248.51,Intraday
2026-01-19,10:25,NIFTY,BUY_PE,25500,58.33,59.69,25559.19,25559.19,0.656,0.402,True,EOD,64.97,60.47,4.5,Intraday
2026-01-20,09:55,NIFTY,BUY_PE,25450,53.04,106.08,25493.63,25493.63,0.942,0.399,True,TARGET,3416.43,59.27,3357.16,Intraday
2026-01-20,11:15,NIFTY,BUY_PE,25450,56.73,113.46,25484.24,25484.24,0.391,0.399,True,TARGET,3654.13,60.11,3594.03,Intraday
2026-01-21,09:55,NIFTY,BUY_PE,25150,38.78,77.56,25208.36,25208.36,0.44,0.448,True,TARGET,2497.89,56.02,2441.87,Intraday
2026-01-21,10:20,NIFTY,BUY_PE,25100,27.93,55.85,25193.45,25193.45,0.143,0.449,True,TARGET,1798.92,53.55,1745.37,Intraday
2026-01-22,10:00,NIFTY,BUY_PE,25400,55.89,111.78,25379.81,25379.81,0.239,0.467,True,TARGET,3600.31,59.92,3540.4,Intraday
2026-01-22,10:10,NIFTY,BUY_PE,25400,56.08,112.16,25379.47,25379.47,0.54,0.467,True,TARGET,3612.37,59.96,3552.41,Intraday
2026-01-23,10:00,NIFTY,BUY_PE,25300,48.61,97.21,25299.43,25299.43,0.553,0.495,True,TARGET,3131.01,58.26,3072.75,Intraday
2026-01-23,10:15,NIFTY,BUY_PE,25250,29.26,58.51,25295.88,25295.88,0.266,0.495,True,TARGET,1884.61,53.86,1830.75,Intraday
2026-01-27,10:15,NIFTY,BUY_CE,25200,45.95,18.38,25071.5,25071.5,1.206,0.511,True,SL,-1804.67,57.65,-1862.32,Intraday
2026-01-27,10:25,NIFTY,BUY_CE,25100,87.75,163.83,25077.73,25077.73,1.179,0.512,True,EOD,4896.06,67.16,4828.9,Intraday
2026-01-28,10:00,NIFTY,BUY_PE,25300,70.25,53.57,25311.6,25311.6,0.579,0.53,True,EOD,-1108.37,63.18,-1171.55,Intraday
2026-01-28,10:05,NIFTY,BUY_PE,25250,51.55,36.12,25306.43,25306.43,0.197,0.531,True,EOD,-1019.89,58.93,-1078.81,Intraday
2026-01-29,11:20,NIFTY,BUY_CE,25300,31.01,62.02,25230.32,25230.32,518.0,0.535,True,TARGET,1997.5,54.25,1943.25,Intraday
2026-01-29,11:25,NIFTY,BUY_CE,25300,31.43,62.85,25231.58,25231.58,4.144,0.535,True,TARGET,2024.25,54.35,1969.9,Intraday
2026-01-30,09:55,NIFTY,BUY_CE,25300,45.01,64.05,25272.0,25272.0,4.141,0.561,True,EOD,1215.96,57.44,1158.52,Intraday
2026-01-30,10:00,NIFTY,BUY_CE,25300,45.91,64.29,25274.05,25274.05,3.976,0.56,True,EOD,1173.44,57.64,1115.8,Intraday
2026-02-01,10:20,NIFTY,BUY_CE,25350,42.73,85.45,25315.92,25315.92,4.865,0.542,True,TARGET,2752.24,56.92,2695.32,Intraday
2026-02-01,11:05,NIFTY,BUY_CE,25400,32.35,64.7,25338.37,25338.37,1.567,0.541,True,TARGET,2083.76,54.56,2029.2,Intraday
2026-02-02,10:50,NIFTY,BUY_PE,24800,99.48,39.79,24853.38,24853.38,0.961,0.633,True,SL,-3906.88,69.83,-3976.71,Intraday
2026-02-02,10:55,NIFTY,BUY_PE,24750,81.22,32.49,24850.16,24850.16,0.395,0.635,True,SL,-3189.89,65.68,-3255.57,Intraday
2026-02-03,10:15,NIFTY,BUY_PE,25750,85.01,133.51,25846.64,25846.64,0.369,0.623,True,EOD,3109.47,66.54,3042.93,Intraday
2026-02-03,11:30,NIFTY,BUY_CE,25850,131.32,72.75,25832.4,25832.4,2.699,0.62,True,EOD,-3846.83,77.07,-3923.91,Intraday
2026-02-04,11:00,NIFTY,BUY_CE,25750,136.32,135.94,25738.25,25738.25,6.0,0.679,True,EOD,-77.56,78.21,-155.77,Intraday
2026-02-04,11:15,NIFTY,BUY_PE,25700,115.44,115.4,25737.42,25737.42,0.446,0.68,True,EOD,-47.44,73.46,-120.9,Intraday
2026-02-05,10:10,NIFTY,BUY_PE,25650,83.21,98.06,25674.57,25674.57,0.886,0.69,True,EOD,930.06,66.13,863.93,Intraday
2026-02-05,10:20,NIFTY,BUY_CE,25700,87.4,71.65,25675.2,25675.2,1.956,0.69,True,EOD,-1054.79,67.08,-1121.88,Intraday
2026-02-06,10:00,NIFTY,BUY_PE,25550,84.78,33.91,25565.31,25565.31,0.316,0.689,True,SL,-3329.52,66.49,-3396.0,Intraday
2026-02-06,10:10,NIFTY,BUY_PE,25500,65.62,26.25,25559.68,25559.68,0.333,0.69,True,SL,-2577.18,62.13,-2639.31,Intraday
2026-02-09,10:35,NIFTY,BUY_CE,25850,183.29,204.5,25820.39,25820.39,2.76,0.688,True,EOD,1302.76,88.9,1213.86,Intraday
2026-02-09,11:35,NIFTY,BUY_CE,25850,187.74,204.79,25829.33,25829.33,1.484,0.688,True,EOD,1031.37,89.91,941.46,Intraday
2026-02-10,09:55,NIFTY,BUY_CE,25950,160.94,156.43,25925.93,25925.93,1.405,0.648,True,EOD,-354.84,83.81,-438.65,Intraday
2026-02-10,10:15,NIFTY,BUY_CE,25950,164.5,156.34,25933.1,25933.1,1.245,0.648,True,EOD,-592.53,84.62,-677.15,Intraday
2026-02-11,10:00,NIFTY,BUY_PE,25900,104.9,109.43,25956.1,25956.1,0.481,0.613,True,EOD,252.42,71.06,181.36,Intraday
2026-02-11,10:10,NIFTY,BUY_PE,25900,106.92,109.47,25951.35,25951.35,0.452,0.613,True,EOD,124.02,71.52,52.5,Intraday
2026-02-12,10:05,NIFTY,BUY_CE,25850,99.77,69.55,25854.59,25854.59,3.857,0.592,True,EOD,-1997.63,69.9,-2067.52,Intraday
2026-02-12,10:10,NIFTY,BUY_CE,25900,76.87,50.67,25856.16,25856.16,4.214,0.592,True,EOD,-1727.66,64.69,-1792.35,Intraday
2026-02-13,11:15,NIFTY,BUY_PE,25550,88.43,135.19,25558.86,25558.86,0.891,0.576,True,EOD,2996.19,67.32,2928.88,Intraday
2026-02-13,11:25,NIFTY,BUY_PE,25550,88.95,135.37,25557.77,25557.77,0.802,0.576,True,EOD,2973.76,67.44,2906.32,Intraday
2026-02-16,09:55,NIFTY,BUY_CE,25500,190.91,295.77,25470.46,25470.46,1.308,0.559,True,EOD,6720.88,90.63,6630.25,Intraday
2026-02-16,10:00,NIFTY,BUY_CE,25550,169.52,264.62,25474.71,25474.71,1.105,0.559,True,EOD,6096.39,85.77,6010.63,Intraday
2026-02-17,10:15,NIFTY,BUY_CE,25700,139.79,178.53,25629.8,25629.8,7.403,0.574,True,EOD,2455.99,79.0,2376.99,Intraday
2026-02-17,10:25,NIFTY,BUY_CE,25700,143.62,179.19,25638.22,25638.22,6.935,0.574,True,EOD,2249.43,79.87,2169.56,Intraday
2026-02-18,09:55,NIFTY,BUY_PE,25650,100.65,64.8,25717.8,25717.8,0.571,0.561,True,EOD,-2362.88,70.1,-2432.97,Intraday
2026-02-18,10:15,NIFTY,BUY_PE,25650,105.78,63.47,25705.45,25705.45,0.229,0.56,True,EOD,-2783.41,71.26,-2854.68,Intraday
2026-02-19,10:10,NIFTY,BUY_PE,25750,68.02,136.04,25807.28,25807.28,0.637,0.562,True,TARGET,4381.64,62.68,4318.96,Intraday
2026-02-19,10:25,NIFTY,BUY_PE,25750,71.38,142.76,25798.95,25798.95,0.208,0.562,True,TARGET,4598.07,63.44,4534.63,Intraday
2026-02-20,10:15,NIFTY,BUY_CE,25550,64.15,128.3,25467.33,25467.33,1.142,0.515,True,TARGET,4132.28,61.79,4070.48,Intraday
2026-02-20,11:30,NIFTY,BUY_CE,25600,60.44,81.81,25506.78,25506.78,1.176,0.514,True,EOD,1361.69,60.95,1300.74,Intraday
2026-02-23,10:25,NIFTY,BUY_PE,25700,178.13,186.48,25722.02,25722.02,0.399,0.491,True,EOD,472.14,87.72,384.42,Intraday
2026-02-23,10:40,NIFTY,BUY_PE,25650,157.84,163.28,25716.69,25716.69,0.179,0.492,True,EOD,290.51,83.11,207.4,Intraday
2026-02-24,10:10,NIFTY,BUY_PE,25500,146.96,180.73,25535.11,25535.11,0.813,0.42,True,EOD,2131.59,80.63,2050.96,Intraday
2026-02-24,10:15,NIFTY,BUY_PE,25500,148.28,180.93,25532.19,25532.19,0.681,0.42,True,EOD,2058.52,80.93,1977.59,Intraday
2026-02-25,10:00,NIFTY,BUY_CE,25600,134.1,88.28,25573.45,25573.45,1.194,0.426,True,EOD,-3021.71,77.71,-3099.42,Intraday
2026-02-25,10:35,NIFTY,BUY_CE,25650,118.32,47.33,25588.84,25588.84,1.667,0.426,True,SL,-4646.83,74.12,-4720.94,Intraday
2026-02-26,10:00,NIFTY,BUY_CE,25550,90.78,36.31,25525.99,25525.99,2.23,0.434,True,SL,-3565.19,67.85,-3633.04,Intraday
2026-02-26,10:20,NIFTY,BUY_CE,25550,93.5,37.4,25531.7,25531.7,2.018,0.434,True,SL,-3671.9,68.47,-3740.37,Intraday
2026-02-27,10:20,NIFTY,BUY_PE,25300,53.81,107.63,25369.07,25369.07,0.562,0.432,True,TARGET,3466.47,59.44,3407.02,Intraday
2026-02-27,11:15,NIFTY,BUY_PE,25350,81.22,162.44,25354.56,25354.56,0.516,0.432,True,TARGET,5231.84,65.68,5166.16,Intraday
2025-09-15,10:10,BANKNIFTY,BUY_CE,54900,351.59,339.43,54876.54,54876.54,2.231,0.301,True,EOD,-427.14,84.12,-511.26,Intraday
2025-09-15,10:25,BANKNIFTY,BUY_CE,54900,352.5,339.41,54878.32,54878.32,1.838,0.301,True,EOD,-455.12,84.21,-539.34,Intraday
2025-09-16,10:00,BANKNIFTY,BUY_CE,55100,246.48,338.25,54960.1,54960.1,7.482,0.3,True,EOD,2700.52,73.08,2627.44,Intraday
