entry_date,exit_date,trade_type,entry_spot,exit_spot,strike,entry_premium,exit_premium,quantity,pnl,strategy
2022-08-12 03:45:00,2022-08-16 03:45:00,BUY_PE,59462.78125,59842.2109375,59500,123.58,14.23,20,-2266.98,Max Pain Magnet
2022-08-17 03:45:00,2022-08-19 03:45:00,BUY_PE,60260.12890625,59646.1484375,60300,215.97,623.34,20,8067.35,Max Pain Magnet
2022-08-19 03:45:00,2022-08-22 03:45:00,BUY_CE,59646.1484375,58773.87109375,59600,142.02,0.96,20,-2901.29,Max Pain Magnet
2022-08-22 03:45:00,2022-08-25 03:45:00,BUY_CE,58773.87109375,58774.71875,58800,375.88,150.39,20,-4589.85,Max Pain Magnet
2022-08-25 03:45:00,2022-08-26 03:45:00,BUY_CE,58774.71875,58833.87109375,58800,165.28,128.87,20,-808.17,Max Pain Magnet
2022-08-30 03:45:00,2022-09-01 03:45:00,BUY_CE,59537.0703125,58766.58984375,59500,395.23,25.82,20,-7468.17,Max Pain Magnet
2022-09-01 03:45:00,2022-09-02 03:45:00,BUY_CE,58766.58984375,58803.328125,58800,202.18,141.85,20,-1286.66,Max Pain Magnet
2022-09-02 03:45:00,2022-09-05 03:45:00,BUY_CE,58803.328125,59245.98046875,58800,155.3,451.37,20,5841.5,Max Pain Magnet
2022-09-05 03:45:00,2022-09-08 03:45:00,BUY_PE,59245.98046875,59688.21875,59200,391.99,61.53,20,-6689.28,Max Pain Magnet
2022-09-08 03:45:00,2022-09-09 03:45:00,BUY_CE,59688.21875,59793.140625,59700,222.7,196.25,20,-608.98,Max Pain Magnet
2022-09-09 03:45:00,2022-09-12 03:45:00,BUY_CE,59793.140625,60115.12890625,59800,157.35,346.41,20,3701.26,Max Pain Magnet
2022-09-13 03:45:00,2022-09-14 03:45:00,BUY_CE,60571.078125,60346.96875,60600,394.22,222.36,20,-3517.21,Max Pain Magnet
2022-09-14 03:45:00,2022-09-15 03:45:00,BUY_PE,60346.96875,59934.01171875,60300,284.92,418.61,20,2593.79,Max Pain Magnet
2022-09-20 03:45:00,2022-09-21 03:45:00,BUY_CE,59719.73828125,59456.78125,59700,423.63,231.62,20,-3920.25,Max Pain Magnet
2022-09-21 03:45:00,2022-09-23 03:45:00,BUY_PE,59456.78125,58098.921875,59500,335.17,1339.98,20,20016.26,Max Pain Magnet
2022-09-28 03:45:00,2022-09-29 03:45:00,BUY_CE,56598.28125,56409.9609375,56600,284.83,114.77,20,-3481.2,Max Pain Magnet
2022-09-29 03:45:00,2022-09-30 03:45:00,BUY_PE,56409.9609375,57426.921875,56400,177.04,0.52,20,-3610.37,Max Pain Magnet
2022-09-30 03:45:00,2022-10-03 03:45:00,BUY_PE,57426.921875,56788.80859375,57400,135.57,588.26,20,8973.88,Max Pain Magnet
2022-10-03 03:45:00,2022-10-04 03:45:00,BUY_CE,56788.80859375,58065.46875,56800,438.07,1289.85,20,16955.66,Max Pain Magnet
2022-10-06 03:45:00,2022-10-07 03:45:00,BUY_PE,58222.1015625,58191.2890625,58200,232.96,157.17,20,-1595.79,Max Pain Magnet
2022-10-07 03:45:00,2022-10-10 03:45:00,BUY_PE,58191.2890625,57991.109375,58200,172.24,272.01,20,1915.46,Max Pain Magnet
