date,type,strike,spot,entry_premium,exit_premium,pnl,delta,iv,dte
2023-09-27,BUY_PE_GAMMA,71000,70775.0,877.12,1506.14,15671.92,-0.541,19.1,5
2023-09-29,BUY_PE_GAMMA,70000,70015.0,1178.58,1936.41,18889.85,-0.488,18.1,14
2023-10-06,BUY_CE_GAMMA,68500,68335.0,1219.84,1890.1,16700.43,0.489,25.3,9
2023-10-09,BUY_CE_GAMMA,69000,69140.0,1180.68,1849.55,16665.9,0.528,26.2,6
2023-10-11,BUY_CE_GAMMA,69500,69504.0,1029.2,1140.02,2715.72,0.508,26.4,5
2023-10-12,BUY_PE_GAMMA,69000,69155.0,943.32,1375.81,10758.28,-0.468,26.3,5
2023-10-13,BUY_CE_GAMMA,71500,71336.0,1130.67,1910.3,19435.25,0.487,30.3,5
2023-10-20,BUY_CE_GAMMA,73000,72904.0,1182.88,1472.61,7187.53,0.496,30.1,5
2023-10-23,BUY_PE_GAMMA,72000,72147.0,1155.34,1298.51,3523.78,-0.472,30.4,5
2023-10-27,BUY_CE_GAMMA,72000,71833.0,1067.7,1615.69,13644.84,0.484,28.5,5
2023-10-30,BUY_CE_GAMMA,73000,72780.0,1766.43,2241.28,11811.28,0.493,28.5,13
2023-10-31,BUY_PE_GAMMA,71500,71727.0,1325.23,1988.54,16526.15,-0.464,23.1,12
2023-11-01,BUY_PE_GAMMA,71500,71375.0,1594.75,2049.9,11319.93,-0.501,22.9,14
2023-11-03,BUY_CE_GAMMA,72500,72292.0,1265.95,1973.53,17633.31,0.484,21.8,12
2023-11-07,BUY_PE_GAMMA,71000,70798.0,1286.44,2158.81,21752.76,-0.518,23.6,8
2023-11-09,BUY_CE_GAMMA,71500,71405.0,972.88,1189.66,5365.19,0.492,23.3,6
2023-11-14,BUY_CE_GAMMA,71500,71576.0,945.18,1729.13,19544.65,0.519,22.6,5
2023-11-16,BUY_CE_GAMMA,73500,73302.0,838.58,1421.66,14523.92,0.472,22.7,5
2023-11-20,BUY_PE_GAMMA,72500,72715.0,802.33,261.03,-13585.51,-0.456,22.3,5
2023-11-21,BUY_CE_GAMMA,73000,73225.0,1035.95,1183.19,3626.17,0.545,22.5,5
2023-11-22,BUY_PE_GAMMA,73000,72850.0,1000.14,1114.83,2812.66,-0.519,22.6,5
2023-11-24,BUY_CE_GAMMA,73500,73716.0,1038.86,1678.73,15942.23,0.543,22.5,5
2023-11-27,BUY_CE_GAMMA,74500,74720.0,1030.83,1421.27,9706.34,0.544,21.9,5
2023-11-29,BUY_CE_GAMMA,75500,75525.0,1554.87,1760.92,5092.83,0.512,21.8,14
2023-11-30,BUY_PE_GAMMA,75500,75700.0,1360.81,447.62,-22887.01,-0.468,21.4,13
2023-12-01,BUY_CE_GAMMA,78000,77800.0,1671.12,2626.21,23817.87,0.492,24.3,14
2023-12-04,BUY_PE_GAMMA,76000,76101.0,1526.37,2728.71,30000.18,-0.479,25.0,11
2023-12-06,BUY_PE_GAMMA,75000,74825.0,1560.98,2381.52,20455.14,-0.508,26.2,9
2023-12-07,BUY_PE_GAMMA,74500,74420.0,1325.3,1556.89,5733.04,-0.501,24.4,8
2023-12-08,BUY_PE_GAMMA,72500,72679.0,1229.71,2123.26,22282.42,-0.469,27.4,7
2023-12-14,BUY_CE_GAMMA,75000,75018.0,1395.61,2811.78,35346.85,0.511,33.0,5
2023-12-19,BUY_CE_GAMMA,75000,74810.0,1291.59,1422.15,3207.6,0.487,33.0,5
2023-12-20,BUY_CE_GAMMA,75500,75430.0,1360.71,1637.01,6850.62,0.501,33.0,5
2023-12-26,BUY_PE_GAMMA,75000,75058.0,1320.23,1472.22,3743.13,-0.484,32.1,5
2023-12-27,BUY_CE_GAMMA,75500,75530.0,1377.51,1583.01,5080.29,0.512,32.2,5
2023-12-28,BUY_PE_GAMMA,75000,75013.0,2327.52,3543.5,30335.5,-0.482,32.2,15
2023-12-29,BUY_PE_GAMMA,74500,74398.0,2302.2,909.61,-34878.7,-0.491,32.3,14
2024-01-02,BUY_PE_GAMMA,74000,74215.0,1733.52,2546.22,20257.54,-0.468,27.5,13
2024-01-03,BUY_PE_GAMMA,72500,72456.0,1858.66,3322.09,36525.1,-0.49,29.3,12
2024-01-05,BUY_CE_GAMMA,72500,72648.0,1750.21,525.06,-30688.51,0.525,29.2,10
2024-01-09,BUY_PE_GAMMA,72000,72146.0,1111.04,1622.82,12739.45,-0.472,26.8,6
2024-01-10,BUY_PE_GAMMA,72000,72050.0,1054.45,1217.0,4008.95,-0.485,26.8,5
2024-01-11,BUY_PE_GAMMA,71500,71490.0,1082.83,1749.64,16615.17,-0.493,26.9,5
2024-01-16,BUY_PE_GAMMA,72000,72201.0,573.69,836.94,6529.68,-0.447,16.6,5
2024-01-17,BUY_PE_GAMMA,71500,71550.0,639.65,980.12,8459.96,-0.483,16.6,5
2024-01-18,BUY_CE_GAMMA,72000,71750.0,525.71,744.02,5406.73,0.442,16.0,5
2024-01-22,BUY_PE_GAMMA,71000,70960.0,665.97,789.6,3038.57,-0.505,16.3,5
2024-01-24,BUY_CE_GAMMA,72000,71846.0,612.53,878.22,6590.67,0.469,17.1,5
2024-01-29,BUY_CE_GAMMA,72500,72417.0,1128.68,1770.07,15979.3,0.496,17.3,14
2024-02-08,BUY_CE_GAMMA,71000,70911.0,684.21,1080.78,9862.08,0.485,15.5,7
2024-02-21,BUY_PE_GAMMA,70500,70690.0,624.92,949.93,8073.38,-0.452,18.1,5
2024-02-22,BUY_PE_GAMMA,70500,70264.0,812.99,1343.35,13205.97,-0.549,17.5,5
2024-02-26,BUY_PE_GAMMA,69500,69569.0,646.0,1027.99,9497.87,-0.479,17.5,5
2024-03-04,BUY_CE_GAMMA,73500,73499.0,1692.8,2832.49,28432.64,0.51,27.8,11
2024-03-06,BUY_CE_GAMMA,74000,74153.0,1626.08,2597.01,24214.19,0.525,27.9,9
2024-03-08,BUY_PE_GAMMA,74500,74301.0,1468.41,1623.03,3807.7,-0.513,27.7,7
2024-03-12,BUY_PE_GAMMA,74000,73903.0,1141.42,1396.49,6321.29,-0.506,26.4,5
2024-03-13,BUY_CE_GAMMA,75000,75093.0,1184.19,1945.25,18970.9,0.52,27.1,5
2024-03-19,BUY_PE_GAMMA,75000,75230.0,967.24,1082.94,2838.35,-0.459,25.6,5
2024-03-21,BUY_PE_GAMMA,75000,75082.0,1001.92,1164.85,4018.94,-0.48,24.8,5
2024-03-25,BUY_CE_GAMMA,75000,74918.0,972.04,1077.3,2577.32,0.493,24.1,5
2024-03-26,BUY_PE_GAMMA,74500,74555.0,983.63,1109.4,3090.04,-0.484,24.2,5
2024-03-28,BUY_CE_GAMMA,75000,75040.0,1760.01,2133.9,9287.4,0.514,24.0,15
2024-04-01,BUY_CE_GAMMA,75500,75452.0,902.54,270.76,-15848.15,0.497,13.1,14
2024-04-05,BUY_CE_GAMMA,80500,80728.0,1266.62,2190.68,23045.08,0.538,18.0,10
2024-04-16,BUY_PE_GAMMA,83500,83399.0,848.25,974.26,3096.87,-0.515,17.1,5
2024-04-17,BUY_PE_GAMMA,83500,83396.0,836.81,924.91,2149.18,-0.516,16.8,5
2024-04-22,BUY_PE_GAMMA,80500,80459.0,1139.53,1931.0,19731.38,-0.498,24.8,5
2024-04-24,BUY_PE_GAMMA,80000,80161.0,1031.77,1169.14,3379.51,-0.47,24.8,5
2024-04-25,BUY_CE_GAMMA,80500,80594.0,1163.64,1867.0,17528.29,0.52,24.8,5
2024-04-30,BUY_PE_GAMMA,79000,79230.0,1724.92,2683.2,23897.31,-0.467,25.8,13
2024-05-06,BUY_CE_GAMMA,83000,82838.0,1544.84,2575.17,25699.97,0.493,26.1,9
2024-05-09,BUY_CE_GAMMA,84500,84368.0,1342.31,2199.59,21374.99,0.493,27.2,6
2024-05-13,BUY_CE_GAMMA,85000,84767.0,1157.17,1322.63,4080.75,0.478,26.7,5
2024-05-14,BUY_CE_GAMMA,85500,85271.0,1167.53,1385.21,5386.49,0.479,26.8,5
2024-05-17,BUY_CE_GAMMA,91000,90810.0,1593.53,3158.18,39057.59,0.491,33.1,5
2024-05-23,BUY_PE_GAMMA,90500,90441.0,1990.26,3345.35,33815.46,-0.493,38.7,5
2024-05-27,BUY_CE_GAMMA,94500,94439.0,2204.17,3966.45,43993.96,0.507,42.3,5
2024-05-30,BUY_PE_GAMMA,94000,94045.0,3493.31,5586.24,52250.91,-0.478,41.5,13
2024-05-31,BUY_PE_GAMMA,91500,91630.0,3433.06,5507.98,51800.92,-0.474,44.1,12
2024-06-04,BUY_PE_GAMMA,89500,89585.0,3361.3,5427.96,51594.92,-0.476,45.8,11
2024-06-06,BUY_CE_GAMMA,93500,93672.0,3448.85,5777.29,58138.93,0.525,47.9,9
2024-06-12,BUY_CE_GAMMA,90500,90374.0,2736.1,3448.64,17746.56,0.508,55.3,5
2024-06-13,BUY_PE_GAMMA,88000,87934.0,2837.27,4556.78,42920.1,-0.487,57.0,5
2024-06-20,BUY_CE_GAMMA,91500,91293.0,2327.29,3762.33,35811.78,0.499,47.5,5
2024-06-21,BUY_PE_GAMMA,89000,88965.0,2461.1,3919.77,36401.62,-0.488,49.1,5
2024-06-24,BUY_PE_GAMMA,88500,88433.0,2221.67,2614.81,9765.24,-0.492,44.2,5
2024-06-25,BUY_PE_GAMMA,87000,87029.0,2134.24,3356.15,30485.16,-0.485,44.1,5
2024-07-03,BUY_CE_GAMMA,92000,91946.0,3388.08,5917.43,63162.18,0.515,42.9,12
2024-07-05,BUY_CE_GAMMA,93500,93475.0,2325.62,4137.86,45241.88,0.51,31.6,10
2024-07-10,BUY_PE_GAMMA,93000,92781.0,1662.42,2470.84,20151.15,-0.514,29.8,5
2024-07-11,BUY_CE_GAMMA,94000,94093.0,1455.69,1808.9,8772.41,0.518,26.8,5
2024-07-12,BUY_PE_GAMMA,93000,93031.0,1405.51,1756.27,8711.6,-0.488,27.3,5
