entry_date,exit_date,trade_type,entry_spot,exit_spot,strike,entry_premium,exit_premium,quantity,pnl,strategy
2021-11-10 03:45:00,2021-11-11 03:45:00,BUY_CE,60352.8203125,59919.69140625,60400,240.82,39.78,20,-4100.71,VWAP Bounce
2021-11-16 03:45:00,2021-11-18 03:45:00,BUY_PE,60322.37109375,59636.01171875,60300,286.83,638.56,20,6954.59,VWAP Bounce
2021-11-25 03:45:00,2021-11-26 03:45:00,BUY_CE,58795.08984375,57107.1484375,58800,204.68,0.05,20,-4172.64,VWAP Bounce
2021-12-01 03:45:00,2021-12-02 03:45:00,BUY_CE,57684.7890625,58461.2890625,57700,307.79,759.72,20,8958.59,VWAP Bounce
2021-12-07 03:45:00,2021-12-08 03:45:00,BUY_PE,57633.6484375,58649.6796875,57600,409.42,75.17,20,-6765.08,VWAP Bounce
2021-12-13 03:45:00,2021-12-17 03:45:00,BUY_PE,58283.421875,57011.73828125,58300,523.15,1232.08,20,14098.69,VWAP Bounce
2022-02-21 03:45:00,2022-02-24 03:45:00,BUY_PE,57683.58984375,54529.91015625,57700,633.31,3033.45,20,47922.83,VWAP Bounce
2022-03-23 03:45:00,2022-03-24 03:45:00,BUY_CE,57684.8203125,57595.6796875,57700,576.21,363.59,20,-4332.44,VWAP Bounce
2022-03-24 03:45:00,2022-03-25 03:45:00,BUY_PE,57595.6796875,57362.19921875,57600,400.6,386.86,20,-354.8,VWAP Bounce
2022-03-28 03:45:00,2022-03-30 03:45:00,BUY_CE,57593.48828125,58683.98828125,57600,651.41,1131.17,20,9515.15,VWAP Bounce
2022-05-02 03:45:00,2022-05-04 03:45:00,BUY_PE,56975.98828125,55669.03125,57000,507.17,1285.53,20,15487.11,VWAP Bounce
2022-05-25 03:45:00,2022-05-26 03:45:00,BUY_PE,53749.26171875,54252.53125,53700,367.87,97.6,20,-5485.48,VWAP Bounce
2022-05-26 03:45:00,2022-05-27 03:45:00,BUY_CE,54252.53125,54884.66015625,54300,272.07,592.3,20,6324.65,VWAP Bounce
2022-06-09 03:45:00,2022-06-10 03:45:00,BUY_PE,55320.28125,54303.44140625,55300,250.07,954.81,20,14014.88,VWAP Bounce
2022-06-22 03:45:00,2022-06-23 03:45:00,BUY_CE,51822.53125,52265.71875,51800,362.66,519.65,20,3059.89,VWAP Bounce
2022-06-30 03:45:00,2022-07-01 03:45:00,BUY_PE,53018.94140625,52907.9296875,53000,209.21,189.46,20,-474.98,VWAP Bounce
2022-07-05 03:45:00,2022-07-06 03:45:00,BUY_CE,53134.3515625,53750.96875,53100,419.58,725.12,20,6030.88,VWAP Bounce
2022-07-12 03:45:00,2022-07-13 03:45:00,BUY_PE,53886.609375,53514.1484375,53900,309.65,455.25,20,2832.01,VWAP Bounce
2022-07-27 03:45:00,2022-07-28 03:45:00,BUY_CE,55816.3203125,56857.7890625,55800,231.98,1025.51,20,15790.57,VWAP Bounce
2022-09-01 03:45:00,2022-09-02 03:45:00,BUY_CE,58766.58984375,58803.328125,58800,202.18,141.85,20,-1286.66,VWAP Bounce
2022-09-06 03:45:00,2022-09-07 03:45:00,BUY_CE,59196.98828125,59028.91015625,59200,390.74,243.57,20,-3023.42,VWAP Bounce
2022-09-07 03:45:00,2022-09-08 03:45:00,BUY_CE,59028.91015625,59688.21875,59000,332.89,692.82,20,7118.64,VWAP Bounce
2022-09-22 03:45:00,2022-09-23 03:45:00,BUY_PE,59119.71875,58098.921875,59100,214.91,956.94,20,14760.6,VWAP Bounce
2022-10-03 03:45:00,2022-10-04 03:45:00,BUY_PE,56788.80859375,58065.46875,56800,408.81,65.27,20,-6950.88,VWAP Bounce
2022-10-10 03:45:00,2022-10-11 03:45:00,BUY_CE,57991.109375,57147.3203125,58000,496.11,142.34,20,-7155.45,VWAP Bounce
