date,type,strike,spot,entry_premium,exit_premium,pnl,delta,gamma,theta,iv,dte
2022-07-20,SELL_PE,16420.85,16520.85,19.41,5.16,308.47,-0.23,0.0021,-11.65,11.8,2
2022-07-20,SELL_PE,16420.85,16520.85,19.41,5.16,308.47,-0.23,0.0021,-11.65,11.8,2
2022-07-28,SELL_PE,16849.6,16929.6,18.3,27.46,-179.74,-0.249,0.00257,-20.27,13.9,1
2022-07-28,SELL_PE,16849.6,16929.6,18.3,27.46,-179.74,-0.249,0.00257,-20.27,13.9,1
2022-08-04,SELL_PE,17302.0,17382.0,19.83,29.74,-192.16,-0.257,0.00252,-21.42,14.1,1
2022-08-04,SELL_CE,17462.0,17382.0,21.67,32.51,-207.15,0.276,0.00261,-22.24,14.1,1
2022-08-11,SELL_PE,17579.0,17659.0,14.99,0.05,325.97,-0.229,0.00269,-17.76,12.2,1
2022-08-11,SELL_PE,17579.0,17659.0,14.99,0.05,325.97,-0.229,0.00269,-17.76,12.2,1
2022-08-17,SELL_PE,17844.25,17944.25,20.98,31.47,-201.52,-0.237,0.00206,-12.35,11.3,2
2022-08-22,SELL_CE,17690.7,17490.7,40.13,38.12,1.83,0.249,0.00117,-11.57,14.9,4
2022-08-23,SELL_CE,17727.5,17577.5,40.33,17.53,521.64,0.279,0.00142,-14.06,14.8,3
2022-08-25,SELL_PE,17442.45,17522.45,19.69,0.05,443.18,-0.256,0.00252,-21.32,13.9,1
2022-08-25,SELL_PE,17442.45,17522.45,19.69,0.05,443.18,-0.256,0.00252,-21.32,13.9,1
2022-08-29,SELL_CE,17512.9,17312.9,33.15,13.64,439.77,0.23,0.00121,-10.18,13.8,4
2022-08-30,SELL_PE,17609.3,17759.3,43.43,65.14,-591.24,-0.269,0.00126,-15.3,16.3,3
2022-08-30,SELL_PE,17609.3,17759.3,43.43,65.14,-591.24,-0.269,0.00126,-15.3,16.3,3
2022-09-07,SELL_CE,17726.825,17624.4,49.02,18.79,707.25,0.335,0.00164,-21.31,17.0,2
2022-09-08,SELL_PE,17715.842857142856,17798.75,29.91,44.87,-274.28,-0.294,0.00214,-28.62,17.2,1
2022-09-08,SELL_PE,17715.842857142856,17798.75,29.91,44.87,-274.28,-0.294,0.00214,-28.62,17.2,1
2022-09-14,SELL_CE,18103.75,18003.75,52.79,20.93,747.58,0.345,0.0016,-22.31,17.3,2
2022-09-14,SELL_CE,18103.75,18003.75,52.79,20.93,747.58,0.345,0.0016,-22.31,17.3,2
2022-09-20,SELL_PE,17666.25,17816.25,53.48,26.51,625.69,-0.289,0.00117,-17.6,18.1,3
2022-09-20,SELL_PE,17666.25,17816.25,53.48,26.51,625.69,-0.289,0.00117,-17.6,18.1,3
2022-09-21,SELL_CE,17818.35,17718.35,55.93,83.89,-486.11,0.35,0.00155,-23.22,18.2,2
2022-09-22,SELL_CE,17709.8,17629.8,36.05,54.08,-324.27,0.327,0.00213,-31.54,18.3,1
2022-09-22,SELL_CE,17709.8,17629.8,36.05,54.08,-324.27,0.327,0.00213,-31.54,18.3,1
2022-09-26,SELL_CE,17216.3,17016.3,73.29,69.63,42.36,0.311,0.00095,-17.3,20.8,4
2022-09-28,SELL_CE,16961.39464285714,16858.6,44.32,66.47,-391.55,0.325,0.00172,-19.86,16.8,2
2022-10-04,SELL_PE,17093.725,17274.3,55.68,27.08,666.23,-0.275,0.00103,-18.95,20.8,3
2022-10-06,SELL_PE,17232.911428571428,17331.8,34.92,0.05,823.52,-0.292,0.00182,-33.36,20.8,1
2022-10-06,SELL_PE,17232.911428571428,17331.8,34.92,0.05,823.52,-0.292,0.00182,-33.36,20.8,1
2022-10-18,SELL_PE,17333.737500000003,17486.95,64.58,33.57,726.2,-0.306,0.00107,-20.09,20.6,3
2022-10-19,SELL_PE,17407.825,17512.25,57.52,24.2,784.18,-0.332,0.00139,-24.69,20.1,2
2022-10-20,SELL_CE,17645.134285714284,17563.95,41.13,0.05,978.73,0.338,0.00198,-34.74,20.0,1
2022-11-01,SELL_PE,17995.4,18145.4,43.29,20.15,530.02,-0.268,0.00126,-15.29,16.0,3
2022-11-03,SELL_CE,18132.7,18052.7,18.3,0.05,408.61,0.259,0.00275,-19.87,12.5,1
2022-11-10,SELL_CE,18108.2,18028.2,12.76,0.05,270.09,0.222,0.00298,-15.6,10.6,1
2022-11-10,SELL_CE,18108.2,18028.2,12.76,0.05,270.09,0.222,0.00298,-15.6,10.6,1
2022-11-24,SELL_PE,18404.1,18484.1,15.96,23.94,-160.67,-0.235,0.00265,-18.57,12.0,1
2022-11-24,SELL_PE,18404.1,18484.1,15.96,23.94,-160.67,-0.235,0.00265,-18.57,12.0,1
2022-11-30,SELL_PE,18658.35,18758.35,22.14,33.22,-211.0,-0.242,0.00203,-12.85,11.1,2
2022-12-01,SELL_PE,18732.5,18812.5,13.31,0.05,283.91,-0.217,0.00274,-16.46,10.9,1
2022-12-14,SELL_PE,18560.3,18660.3,13.84,3.05,222.2,-0.197,0.0022,-9.39,9.1,2
2022-12-15,SELL_CE,18494.9,18414.9,13.55,20.32,-141.02,0.228,0.00295,-16.25,10.6,1
2022-12-15,SELL_CE,18494.9,18414.9,13.55,20.32,-141.02,0.228,0.00295,-16.25,10.6,1
2022-12-22,SELL_CE,18207.35,18127.35,13.16,19.74,-137.82,0.225,0.00297,-15.93,10.7,1
2022-12-29,SELL_PE,18108.452857142856,18191.0,19.29,28.94,-187.8,-0.251,0.00248,-21.26,13.5,1
2022-12-29,SELL_CE,18273.547142857144,18191.0,21.17,0.05,480.21,0.27,0.00257,-22.12,13.5,1
2023-01-04,SELL_CE,18147.275,18042.95,36.72,55.07,-329.67,0.305,0.00185,-17.57,14.2,2
2023-01-05,SELL_CE,18074.387142857144,17992.15,22.65,33.97,-215.11,0.277,0.00253,-23.12,14.1,1
2023-01-05,SELL_CE,18074.387142857144,17992.15,22.65,33.97,-215.11,0.277,0.00253,-23.12,14.1,1
2023-01-12,SELL_CE,17939.65142857143,17858.2,24.51,36.76,-230.24,0.286,0.00247,-24.32,14.7,1
2023-01-18,SELL_PE,18065.35,18165.35,35.75,53.63,-321.84,-0.29,0.00175,-17.66,14.5,2
2023-01-25,SELL_CE,17991.95,17891.95,29.82,44.72,-273.48,0.288,0.00206,-15.08,12.5,2
2023-01-25,SELL_CE,17991.95,17891.95,29.82,44.72,-273.48,0.288,0.00206,-15.08,12.5,2
2023-02-01,SELL_PE,17516.3,17616.3,29.78,44.67,-273.21,-0.272,0.00187,-15.58,13.6,2
2023-02-01,SELL_PE,17516.3,17616.3,29.78,44.67,-273.21,-0.272,0.00187,-15.58,13.6,2
2023-02-01,SELL_CE,17716.3,17616.3,33.72,50.58,-305.27,0.301,0.00196,-16.37,13.6,2
2023-02-01,SELL_CE,17716.3,17616.3,33.72,50.58,-305.27,0.301,0.00196,-16.37,13.6,2
2023-02-08,SELL_PE,17759.630357142858,17871.7,24.33,36.5,-228.81,-0.241,0.00183,-14.04,12.9,2
2023-02-15,SELL_PE,17900.59107142857,18015.85,24.14,36.21,-227.24,-0.238,0.0018,-14.07,12.9,2
2023-02-16,SELL_PE,17945.761428571426,18035.85,14.71,0.05,318.92,-0.216,0.00245,-18.15,12.6,1
2023-02-16,SELL_PE,17945.761428571426,18035.85,14.71,0.05,318.92,-0.216,0.00245,-18.15,12.6,1
2023-02-22,SELL_CE,17654.3,17554.3,34.9,52.34,-314.85,0.304,0.00194,-16.76,13.9,2
2023-02-22,SELL_CE,17654.3,17554.3,34.9,52.34,-314.85,0.304,0.00194,-16.76,13.9,2
2023-02-23,SELL_CE,17591.25,17511.25,19.04,28.55,-185.7,0.263,0.00272,-20.38,13.1,1
2023-03-13,SELL_CE,17354.3,17154.3,37.43,56.14,-516.08,0.242,0.00118,-11.03,14.7,4
2023-03-14,SELL_CE,17193.3,17043.3,37.71,56.57,-519.68,0.272,0.00145,-13.42,14.8,3
2023-03-16,SELL_CE,17065.6,16985.6,19.64,0.05,441.92,0.266,0.00269,-20.79,13.7,1
2023-03-22,SELL_PE,17051.9,17151.9,33.54,11.65,499.34,-0.284,0.0018,-16.85,14.8,2
2023-03-23,SELL_CE,17156.9,17076.9,19.89,29.84,-192.65,0.267,0.00268,-20.98,13.7,1
2023-04-05,SELL_PE,17457.05,17557.05,32.56,48.83,-295.8,-0.281,0.00182,-16.54,14.3,2
2023-04-05,SELL_PE,17457.05,17557.05,32.56,48.83,-295.8,-0.281,0.00182,-16.54,14.3,2
2023-04-06,SELL_PE,17519.15,17599.15,20.22,30.34,-195.37,-0.258,0.0025,-21.72,14.0,1
2023-04-12,SELL_PE,17712.4,17812.4,27.79,8.88,424.84,-0.265,0.00191,-14.89,13.0,2
2023-04-27,SELL_PE,17835.05,17915.05,7.43,11.14,-91.15,-0.164,0.00289,-11.08,9.1,1
2023-04-27,SELL_PE,17835.05,17915.05,7.43,11.14,-91.15,-0.164,0.00289,-11.08,9.1,1
2023-05-04,SELL_PE,18175.8,18255.8,5.32,7.99,-74.03,-0.137,0.00287,-8.83,8.0,1
2023-05-04,SELL_PE,18175.8,18255.8,5.32,7.99,-74.03,-0.137,0.00287,-8.83,8.0,1
2023-05-11,SELL_PE,18217.0,18297.0,9.29,0.05,183.61,-0.183,0.00286,-12.91,9.7,1
2023-05-17,SELL_CE,18281.75,18181.75,18.96,28.45,-185.11,0.242,0.00235,-11.16,9.9,2
2023-05-17,SELL_CE,18281.75,18181.75,18.96,28.45,-185.11,0.242,0.00235,-11.16,9.9,2
2023-05-25,SELL_CE,18401.15,18321.15,11.8,0.05,246.3,0.215,0.00302,-14.81,10.1,1
2023-05-31,SELL_CE,18634.4,18534.4,21.91,5.67,358.32,0.257,0.00227,-12.3,10.4,2
2023-06-07,SELL_PE,18626.4,18726.4,10.17,1.84,160.84,-0.169,0.00225,-7.65,8.1,2
2023-06-28,SELL_PE,18893.0,18993.0,11.96,17.94,-128.08,-0.184,0.00223,-8.53,8.5,2
2023-06-28,SELL_PE,18893.0,18993.0,11.96,17.94,-128.08,-0.184,0.00223,-8.53,8.5,2
2023-07-06,SELL_PE,19406.25,19486.25,9.28,13.92,-106.24,-0.183,0.00286,-12.94,9.1,1
2023-07-13,SELL_PE,19363.2,19443.2,10.27,0.05,207.93,-0.192,0.00283,-13.85,9.5,1
2023-07-20,SELL_PE,19889.95,19969.95,10.06,15.09,-112.6,-0.19,0.00284,-13.69,9.2,1
2023-07-20,SELL_PE,19889.95,19969.95,10.06,15.09,-112.6,-0.19,0.00284,-13.69,9.2,1
2023-07-26,SELL_PE,19673.1,19773.1,19.6,5.28,310.17,-0.23,0.00208,-11.9,10.0,2
2023-07-27,SELL_CE,19780.2,19700.2,13.26,19.89,-138.67,0.227,0.00297,-16.06,9.8,1
2023-07-27,SELL_CE,19780.2,19700.2,13.26,19.89,-138.67,0.227,0.00297,-16.06,9.8,1
2023-08-02,SELL_CE,19614.8,19514.8,24.53,36.79,-230.42,0.269,0.0022,-13.29,10.4,2
2023-08-02,SELL_CE,19614.8,19514.8,24.53,36.79,-230.42,0.269,0.0022,-13.29,10.4,2
2023-08-03,SELL_CE,19474.45,19394.45,15.08,22.63,-153.52,0.239,0.00289,-17.49,10.6,1
2023-08-03,SELL_CE,19474.45,19394.45,15.08,22.63,-153.52,0.239,0.00289,-17.49,10.6,1
2023-08-24,SELL_PE,19300.4,19380.4,7.46,0.05,137.8,-0.164,0.00289,-11.16,8.4,1
2023-08-24,SELL_PE,19300.4,19380.4,7.46,0.05,137.8,-0.164,0.00289,-11.16,8.4,1
2023-08-30,SELL_PE,19242.0,19342.0,13.02,2.77,208.69,-0.191,0.00221,-9.05,8.6,2
2023-08-31,SELL_CE,19359.55,19279.55,7.46,11.18,-91.4,0.173,0.00316,-10.9,8.0,1
2023-08-31,SELL_CE,19359.55,19279.55,7.46,11.18,-91.4,0.173,0.00316,-10.9,8.0,1
2023-09-07,SELL_PE,19647.05,19727.05,6.7,10.05,-85.24,-0.155,0.00289,-10.39,8.0,1
2023-09-07,SELL_PE,19647.05,19727.05,6.7,10.05,-85.24,-0.155,0.00289,-10.39,8.0,1
2023-09-14,SELL_PE,20023.1,20103.1,7.07,0.05,128.07,-0.159,0.00288,-10.79,8.0,1
2023-09-20,SELL_CE,20001.4,19901.4,19.48,29.21,-189.28,0.246,0.00235,-11.42,9.1,2
2023-09-20,SELL_CE,20001.4,19901.4,19.48,29.21,-189.28,0.246,0.00235,-11.42,9.1,2
2023-09-21,SELL_CE,19822.35,19742.35,13.33,19.99,-139.2,0.227,0.00297,-16.11,9.8,1
2023-09-21,SELL_CE,19822.35,19742.35,13.33,19.99,-139.2,0.227,0.00297,-16.11,9.8,1
2023-09-27,SELL_CE,19816.45,19716.45,19.82,4.8,327.59,0.247,0.00234,-11.54,9.3,2
2023-09-28,SELL_CE,19603.55,19523.55,14.25,21.38,-146.74,0.234,0.00293,-16.84,10.2,1
2023-10-04,SELL_CE,19536.1,19436.1,23.46,6.3,381.11,0.264,0.00223,-12.9,10.2,2
2023-10-04,SELL_CE,19536.1,19436.1,23.46,6.3,381.11,0.264,0.00223,-12.9,10.2,2
2023-10-05,SELL_PE,19465.75,19545.75,13.13,0.05,279.33,-0.215,0.00275,-16.34,10.4,1
2023-10-05,SELL_PE,19465.75,19545.75,13.13,0.05,279.33,-0.215,0.00275,-16.34,10.4,1
2023-10-10,SELL_PE,19539.85,19689.85,23.9,22.71,-17.99,-0.21,0.00143,-10.37,11.2,3
2023-10-11,SELL_PE,19711.35,19811.35,23.91,7.14,371.53,-0.25,0.00199,-13.58,10.9,2
2023-10-18,SELL_CE,19771.1,19671.1,27.73,41.6,-256.52,0.282,0.00212,-14.43,10.9,2
2023-10-19,SELL_CE,19704.7,19624.7,13.69,0.05,293.34,0.23,0.00295,-16.4,10.0,1
2023-10-19,SELL_CE,19704.7,19624.7,13.69,0.05,293.34,0.23,0.00295,-16.4,10.0,1
2023-10-23,SELL_CE,19481.75,19281.75,24.9,37.35,-359.19,0.202,0.00128,-8.48,10.9,4
2023-10-25,SELL_CE,19222.15,19122.15,28.02,42.02,-258.82,0.282,0.00211,-14.51,11.3,2
2023-10-25,SELL_CE,19222.15,19122.15,28.02,42.02,-258.82,0.282,0.00211,-14.51,11.3,2
2023-10-26,SELL_CE,18937.25,18857.25,19.9,29.86,-192.76,0.267,0.00269,-21.05,12.4,1
2023-10-26,SELL_CE,18937.25,18857.25,19.9,29.86,-192.76,0.267,0.00269,-21.05,12.4,1
2023-11-01,SELL_CE,19089.15,18989.15,34.11,51.17,-308.48,0.302,0.00196,-16.55,12.7,2
2023-11-02,SELL_PE,19053.25,19133.25,20.74,0.05,469.56,-0.261,0.00248,-22.18,13.1,1
2023-11-15,SELL_PE,19575.45,19675.45,36.16,34.35,-1.96,-0.291,0.00174,-17.9,13.5,2
2023-11-15,SELL_PE,19575.45,19675.45,36.16,34.35,-1.96,-0.291,0.00174,-17.9,13.5,2
2023-11-16,SELL_PE,19685.2,19765.2,22.94,34.41,-217.48,-0.271,0.0024,-23.78,13.3,1
2023-11-16,SELL_PE,19685.2,19765.2,22.94,34.41,-217.48,-0.271,0.0024,-23.78,13.3,1
2023-11-29,SELL_PE,19996.6,20096.6,14.89,22.34,-151.97,-0.204,0.00218,-9.93,8.7,2
2023-11-29,SELL_PE,19996.6,20096.6,14.89,22.34,-151.97,-0.204,0.00218,-9.93,8.7,2
2023-11-30,SELL_PE,20053.15,20133.15,7.53,11.29,-91.99,-0.165,0.00288,-11.26,8.2,1
2023-12-04,SELL_PE,20486.8,20686.8,22.43,31.63,-277.94,-0.177,0.00111,-8.24,10.8,4
2023-12-04,SELL_PE,20486.8,20686.8,22.43,31.63,-277.94,-0.177,0.00111,-8.24,10.8,4
2023-12-05,SELL_PE,20705.1,20855.1,24.23,23.01,-17.6,-0.211,0.00143,-10.51,10.7,3
2023-12-06,SELL_PE,20837.7,20937.7,25.06,7.67,386.77,-0.254,0.00196,-14.07,10.6,2
2023-12-13,SELL_CE,21026.35,20926.35,29.19,8.82,461.27,0.287,0.00209,-14.97,10.5,2
2023-12-14,SELL_PE,21102.7,21182.7,16.31,24.47,-163.5,-0.236,0.00263,-18.99,10.6,1
2023-12-14,SELL_PE,21102.7,21182.7,16.31,24.47,-163.5,-0.236,0.00263,-18.99,10.6,1
2023-12-20,SELL_PE,21050.15,21150.15,40.14,15.08,578.19,-0.301,0.00167,-19.31,13.3,2
2023-12-20,SELL_CE,21250.15,21150.15,45.25,67.88,-399.19,0.331,0.00174,-20.16,13.3,2
2023-12-20,SELL_CE,21250.15,21150.15,45.25,67.88,-399.19,0.331,0.00174,-20.16,13.3,2
2023-12-21,SELL_CE,21335.05,21255.05,28.76,0.05,669.86,0.305,0.00236,-27.11,13.3,1
2023-12-21,SELL_CE,21335.05,21255.05,28.76,0.05,669.86,0.305,0.00236,-27.11,13.3,1
2023-12-27,SELL_PE,21554.75,21654.75,41.72,62.58,-370.41,-0.305,0.00164,-19.86,13.3,2
2023-12-27,SELL_PE,21554.75,21654.75,41.72,62.58,-370.41,-0.305,0.00164,-19.86,13.3,2
2023-12-28,SELL_PE,21698.7,21778.7,26.59,39.89,-247.23,-0.285,0.00228,-26.42,13.1,1
2023-12-28,SELL_PE,21698.7,21778.7,26.59,39.89,-247.23,-0.285,0.00228,-26.42,13.1,1
2024-01-02,SELL_CE,21815.8,21665.8,36.94,15.46,488.78,0.271,0.00148,-13.4,11.4,3
2024-01-11,SELL_PE,21567.2,21647.2,23.55,0.05,539.67,-0.273,0.00238,-24.33,12.4,1
2024-01-17,SELL_CE,21671.95,21571.95,56.35,84.53,-489.56,0.352,0.00155,-23.5,15.0,2
2024-01-17,SELL_CE,21671.95,21571.95,56.35,84.53,-489.56,0.352,0.00155,-23.5,15.0,2
2024-01-18,SELL_CE,21542.25,21462.25,31.28,0.05,732.73,0.314,0.00228,-28.72,13.8,1
2024-01-18,SELL_CE,21542.25,21462.25,31.28,0.05,732.73,0.314,0.00228,-28.72,13.8,1
2024-01-23,SELL_CE,21388.8,21238.8,61.42,92.13,-816.64,0.322,0.00122,-18.83,15.3,3
2024-01-23,SELL_CE,21388.8,21238.8,61.42,92.13,-816.64,0.322,0.00122,-18.83,15.3,3
2024-01-29,SELL_PE,21537.6,21737.6,69.36,104.04,-916.15,-0.285,0.00088,-17.54,17.0,4
2024-02-01,SELL_PE,21596.497142857144,21697.45,38.07,0.05,902.17,-0.298,0.00173,-35.92,17.6,1
2024-02-07,SELL_PE,21793.792857142857,21930.5,55.12,21.38,794.72,-0.303,0.00123,-25.99,17.5,2
2024-02-08,SELL_CE,21824.23285714286,21717.95,40.55,60.83,-360.9,0.31,0.00173,-37.27,18.0,1
2024-02-08,SELL_CE,21824.23285714286,21717.95,40.55,60.83,-360.9,0.31,0.00173,-37.27,18.0,1
2024-02-14,SELL_PE,21710.22857142857,21840.05,56.64,84.96,-491.89,-0.31,0.00125,-26.12,17.5,2
2024-02-15,SELL_PE,21807.02142857143,21910.75,27.95,41.92,-258.28,-0.265,0.0019,-29.34,15.1,1
2024-02-22,SELL_CE,22307.52142857143,22217.45,27.06,0.05,627.33,0.287,0.00224,-26.95,13.0,1
2024-02-22,SELL_CE,22307.52142857143,22217.45,27.06,0.05,627.33,0.287,0.00224,-26.95,13.0,1
2024-02-28,SELL_CE,22055.976785714287,21951.15,31.41,47.12,-286.46,0.29,0.00197,-15.98,10.7,2
2024-02-28,SELL_CE,22055.976785714287,21951.15,31.41,47.12,-286.46,0.29,0.00197,-15.98,10.7,2
2024-02-29,SELL_CE,22065.734285714287,21982.8,19.3,0.05,433.57,0.261,0.00265,-20.94,10.7,1
2024-03-06,SELL_PE,22374.05,22474.05,30.78,46.17,-281.31,-0.274,0.00183,-16.24,10.9,2
2024-03-13,SELL_CE,22097.7,21997.7,43.8,65.7,-387.33,0.328,0.00177,-19.75,12.6,2
2024-03-13,SELL_CE,22097.7,21997.7,43.8,65.7,-387.33,0.328,0.00177,-19.75,12.6,2
2024-03-19,SELL_CE,21972.9775,21817.45,48.85,73.27,-659.19,0.295,0.00131,-16.31,13.3,3
2024-03-20,SELL_CE,21945.61607142857,21839.1,44.49,16.13,660.63,0.323,0.00169,-20.3,13.1,2
2024-03-21,SELL_PE,21926.14285714286,22011.95,25.93,0.05,599.05,-0.276,0.0022,-26.48,13.2,1
2024-03-21,SELL_PE,21926.14285714286,22011.95,25.93,0.05,599.05,-0.276,0.0022,-26.48,13.2,1
2024-03-27,SELL_PE,22012.032142857144,22123.65,40.43,14.78,592.93,-0.291,0.00156,-20.01,13.4,2
2024-03-28,SELL_PE,22237.805714285714,22326.9,25.24,37.85,-236.18,-0.269,0.00216,-26.28,13.1,1
2024-03-28,SELL_PE,22237.805714285714,22326.9,25.24,37.85,-236.18,-0.269,0.00216,-26.28,13.1,1
2024-04-04,SELL_PE,22426.86285714286,22514.65,20.51,30.77,-197.72,-0.25,0.00232,-22.78,11.6,1
2024-04-15,SELL_CE,22472.5,22272.5,39.14,37.18,0.62,0.248,0.00119,-11.53,11.4,4
2024-04-16,SELL_CE,22297.9,22147.9,38.6,16.41,506.38,0.275,0.00146,-13.81,11.4,3
2024-04-18,SELL_PE,21915.85,21995.85,21.12,0.05,478.92,-0.262,0.00246,-22.63,11.5,1
2024-04-18,SELL_PE,21915.85,21995.85,21.12,0.05,478.92,-0.262,0.00246,-22.63,11.5,1
2024-04-18,SELL_CE,22075.85,21995.85,23.42,35.13,-221.39,0.284,0.00256,-23.6,11.5,1
2024-04-18,SELL_CE,22075.85,21995.85,23.42,35.13,-221.39,0.284,0.00256,-23.6,11.5,1
2024-04-25,SELL_PE,22490.35,22570.35,21.01,31.51,-201.75,-0.261,0.00246,-22.58,11.2,1
2024-04-25,SELL_PE,22490.35,22570.35,21.01,31.51,-201.75,-0.261,0.00246,-22.58,11.2,1
2024-04-25,SELL_CE,22650.35,22570.35,23.36,0.05,534.8,0.284,0.00256,-23.58,11.2,1
2024-04-30,SELL_PE,22454.85,22604.85,33.75,14.56,431.6,-0.242,0.00133,-13.19,11.4,3
2024-05-07,SELL_CE,22462.0,22302.5,39.77,59.66,-545.47,0.272,0.00138,-14.34,11.9,3
2024-05-09,SELL_CE,22052.87857142857,21957.5,24.58,36.86,-230.81,0.271,0.00223,-25.67,12.9,1
2024-05-09,SELL_CE,22052.87857142857,21957.5,24.58,36.86,-230.81,0.271,0.00223,-25.67,12.9,1
2024-05-14,SELL_PE,22054.8,22217.85,37.04,16.24,471.88,-0.244,0.00123,-14.3,12.7,3
2024-05-16,SELL_PE,22306.562857142857,22403.85,20.05,30.07,-193.93,-0.238,0.00216,-23.07,12.2,1
2024-05-16,SELL_PE,22306.562857142857,22403.85,20.05,30.07,-193.93,-0.238,0.00216,-23.07,12.2,1
2024-05-16,SELL_CE,22501.13714285714,22403.85,22.22,0.05,506.52,0.259,0.00226,-24.15,12.2,1
2024-05-23,SELL_PE,22876.355714285717,22967.65,25.1,37.65,-235.05,-0.266,0.00213,-26.4,12.8,1
2024-05-23,SELL_PE,22876.355714285717,22967.65,25.1,37.65,-235.05,-0.266,0.00213,-26.4,12.8,1
2024-05-29,SELL_CE,22813.023214285713,22704.7,40.85,61.27,-363.33,0.313,0.00174,-19.27,12.1,2
2024-05-29,SELL_CE,22813.023214285713,22704.7,40.85,61.27,-363.33,0.313,0.00174,-19.27,12.1,2
2024-05-30,SELL_CE,22568.65,22488.65,29.32,43.98,-269.47,0.307,0.00235,-27.52,12.7,1
2024-05-30,SELL_CE,22568.65,22488.65,29.32,43.98,-269.47,0.307,0.00235,-27.52,12.7,1
2024-06-03,SELL_PE,23063.9,23263.9,86.02,129.03,-1124.86,-0.306,0.0008,-20.39,17.9,4
2024-06-03,SELL_PE,23063.9,23263.9,86.02,129.03,-1124.86,-0.306,0.0008,-20.39,17.9,4
2024-06-04,SELL_CE,22034.5,21884.5,185.19,277.78,-2367.25,0.418,0.00063,-41.95,31.3,3
2024-06-04,SELL_CE,22034.5,21884.5,185.19,277.78,-2367.25,0.418,0.00063,-41.95,31.3,3
2024-06-06,SELL_PE,22674.995714285717,22821.4,95.61,143.41,-809.23,-0.35,0.00092,-75.83,33.6,1
2024-06-06,SELL_PE,22674.995714285717,22821.4,95.61,143.41,-809.23,-0.35,0.00092,-75.83,33.6,1
2024-06-19,SELL_PE,23325.098214285714,23516.0,151.28,72.88,1908.58,-0.364,0.00063,-57.75,34.4,2
2024-06-19,SELL_CE,23706.901785714286,23516.0,159.4,76.44,2022.32,0.386,0.00064,-58.8,34.4,2
2024-06-25,SELL_PE,23453.255,23721.3,170.68,101.39,1680.25,-0.344,0.0005,-46.27,34.0,3
2024-06-26,SELL_PE,23738.26607142857,23868.8,175.64,263.46,-1460.95,-0.403,0.00065,-59.83,34.0,2
2024-06-27,SELL_PE,23958.90142857143,24044.5,127.94,191.92,-1072.56,-0.413,0.00092,-84.45,33.7,1
2024-06-27,SELL_PE,23958.90142857143,24044.5,127.94,191.92,-1072.56,-0.413,0.00092,-84.45,33.7,1
2024-07-03,SELL_PE,24186.5,24286.5,63.6,28.05,839.65,-0.344,0.00134,-26.8,15.3,2
2024-07-04,SELL_PE,24222.15,24302.15,17.66,0.05,392.48,-0.244,0.00257,-20.2,9.6,1
2024-07-10,SELL_CE,24424.45,24324.45,23.08,34.61,-218.59,0.264,0.00227,-12.92,8.0,2
2024-07-10,SELL_CE,24424.45,24324.45,23.08,34.61,-218.59,0.264,0.00227,-12.92,8.0,2
2024-07-18,SELL_PE,24720.85,24800.85,12.16,18.23,-129.67,-0.207,0.00275,-15.76,8.0,1
2024-07-18,SELL_PE,24720.85,24800.85,12.16,18.23,-129.67,-0.207,0.00275,-15.76,8.0,1
2024-07-18,SELL_CE,24880.85,24800.85,14.2,0.05,306.24,0.234,0.00295,-16.97,8.0,1
2024-07-23,SELL_CE,24629.05,24479.05,28.41,10.64,396.22,0.245,0.0016,-11.35,8.9,3
2024-07-23,SELL_CE,24629.05,24479.05,28.41,10.64,396.22,0.245,0.0016,-11.35,8.9,3
2024-07-25,SELL_CE,24495.334285714285,24406.1,13.36,0.05,285.26,0.217,0.00272,-16.8,8.5,1
2024-08-01,SELL_PE,24911.87142857143,25010.9,16.31,0.05,358.95,-0.216,0.00221,-20.32,10.1,1
2024-08-05,SELL_CE,24255.6,24055.6,87.89,131.83,-1148.24,0.331,0.00089,-19.87,16.2,4
2024-08-05,SELL_CE,24255.6,24055.6,87.89,131.83,-1148.24,0.331,0.00089,-19.87,16.2,4
2024-08-08,SELL_CE,24225.432857142856,24117.0,44.28,66.42,-391.26,0.317,0.00165,-39.93,17.2,1
2024-08-08,SELL_CE,24225.432857142856,24117.0,44.28,66.42,-391.26,0.317,0.00165,-39.93,17.2,1
2024-08-22,SELL_PE,24725.088571428572,24811.5,55.77,0.17,1341.37,-0.349,0.00156,-45.35,18.2,1
2024-08-29,SELL_PE,25071.95,25151.95,53.56,80.34,-466.83,-0.352,0.00165,-43.29,17.1,1
2024-09-04,SELL_CE,25298.7,25198.7,43.9,16.01,648.84,0.329,0.00178,-19.9,10.9,2
2024-09-04,SELL_CE,25298.7,25198.7,43.9,16.01,648.84,0.329,0.00178,-19.9,10.9,2
2024-09-05,SELL_PE,25065.1,25145.1,21.28,0.05,483.03,-0.262,0.00244,-22.93,10.1,1
2024-09-10,SELL_PE,24891.1,25041.1,33.54,31.86,-6.22,-0.241,0.00133,-13.27,10.3,3
2024-09-12,SELL_PE,25308.9,25388.9,30.06,45.1,-275.49,-0.297,0.00217,-28.97,12.0,1
2024-09-12,SELL_PE,25308.9,25388.9,30.06,45.1,-275.49,-0.297,0.00217,-28.97,12.0,1
2024-09-19,SELL_PE,25335.8,25415.8,23.13,0.05,529.24,-0.271,0.00238,-24.27,10.5,1
