date,type,strike,spot,entry_premium,exit_premium,pnl,delta,iv,dte
2021-05-11,BUY_PE_GTZ,47600,47650.0,287.39,373.6,86085.07,-0.471,14.0,5
2021-05-12,BUY_PE_GTZ,47500,47497.0,307.25,399.42,92038.48,-0.498,13.8,5
2021-05-14,BUY_PE_GTZ,47700,47697.0,295.48,280.71,-14907.06,-0.498,13.2,5
2021-05-21,BUY_PE_GTZ,48400,48390.0,302.92,393.79,90740.46,-0.502,13.2,5
2021-05-25,BUY_PE_GTZ,48800,48769.0,312.55,296.93,-15765.58,-0.513,13.0,5
2021-06-10,BUY_CE_GTZ,49000,48960.0,253.14,455.66,202394.0,0.479,11.9,5
2021-06-11,BUY_CE_GTZ,48700,48699.0,275.53,261.76,-13903.8,0.502,12.2,5
2021-06-14,BUY_CE_GTZ,48300,48316.0,256.71,462.08,205249.25,0.512,11.0,5
2021-06-21,BUY_CE_GTZ,46900,46875.0,350.78,456.01,105083.68,0.492,16.6,5
2021-06-22,BUY_CE_GTZ,46800,46825.0,368.88,350.43,-18598.03,0.515,16.3,5
2021-06-24,BUY_CE_GTZ,46700,46719.0,367.21,348.85,-18514.42,0.512,16.4,5
2021-06-25,BUY_CE_GTZ,46800,46780.0,349.0,453.7,104550.97,0.495,16.4,5
2021-06-28,BUY_CE_GTZ,46800,46829.0,623.95,1123.11,498930.46,0.513,16.1,15
2021-07-16,BUY_PE_GTZ,48100,48059.0,263.52,342.58,78932.25,-0.524,10.8,5
2021-07-20,BUY_PE_GTZ,47900,47856.0,261.64,340.13,78367.56,-0.526,10.7,5
2021-07-22,BUY_CE_GTZ,47600,47650.0,270.74,351.96,81096.2,0.535,11.0,5
2021-07-23,BUY_CE_GTZ,47500,47547.0,265.76,345.49,79604.38,0.533,10.9,5
2021-08-11,BUY_CE_GTZ,46400,46360.0,349.57,629.22,279504.24,0.486,17.1,5
2021-08-27,BUY_PE_GTZ,47400,47401.0,380.11,361.11,-19163.04,-0.495,17.2,5
2021-09-07,BUY_CE_GTZ,47000,46988.0,275.96,358.74,82659.43,0.496,10.2,8
2021-09-08,BUY_CE_GTZ,47100,47062.0,231.18,300.53,69239.67,0.478,9.6,7
2021-09-09,BUY_CE_GTZ,47000,47000.0,231.53,300.99,69344.29,0.502,9.6,6
2021-09-13,BUY_CE_GTZ,47000,46955.0,159.58,207.46,47781.88,0.462,8.3,5
2021-09-14,BUY_CE_GTZ,47300,47290.0,188.65,339.57,150816.58,0.493,8.8,5
2021-09-15,BUY_CE_GTZ,46900,46942.0,223.96,212.76,-11310.08,0.535,9.2,5
2021-09-20,BUY_CE_GTZ,46300,46300.0,244.61,440.3,195570.67,0.502,11.3,5
2021-09-21,BUY_CE_GTZ,46700,46663.0,240.73,433.32,192470.08,0.48,11.9,5
2021-09-23,BUY_CE_GTZ,46100,46100.0,268.91,349.58,80546.78,0.502,12.5,5
2021-09-24,BUY_CE_GTZ,46000,45985.0,252.57,328.34,75651.24,0.493,12.1,5
2021-09-27,BUY_CE_GTZ,46100,46096.0,255.88,332.64,76641.26,0.5,12.0,5
2021-09-28,BUY_CE_GTZ,45900,45874.0,433.56,563.62,129894.14,0.494,12.1,15
2021-11-12,BUY_PE_GTZ,49300,49266.0,301.95,286.86,-15232.49,-0.516,12.4,5
2021-11-15,BUY_PE_GTZ,49300,49261.0,305.39,397.01,91481.47,-0.518,12.4,5
2021-11-16,BUY_PE_GTZ,49000,49032.0,274.92,494.86,219811.74,-0.479,12.7,5
2021-11-17,BUY_PE_GTZ,49200,49245.0,270.53,257.0,-13652.05,-0.472,12.7,5
2021-11-18,BUY_PE_GTZ,49100,49074.0,307.61,399.89,92146.63,-0.511,12.9,5
2021-11-19,BUY_PE_GTZ,48800,48820.0,284.26,511.66,227275.87,-0.486,12.9,5
2021-11-22,BUY_CE_GTZ,48000,48024.0,334.92,318.17,-16890.19,0.515,14.4,5
2021-11-26,BUY_CE_GTZ,47600,47600.0,327.42,311.05,-16513.1,0.503,14.7,5
2021-12-13,BUY_PE_GTZ,48100,48115.0,237.89,225.99,-12010.65,-0.487,10.9,5
2022-05-06,BUY_PE_GTZ,51400,51395.0,796.07,1034.89,238542.47,-0.492,24.7,9
2022-05-09,BUY_PE_GTZ,51000,51002.0,648.43,1167.18,518512.58,-0.493,24.9,6
2022-05-10,BUY_PE_GTZ,50700,50685.0,603.02,1085.43,482190.98,-0.498,25.2,5
2022-05-12,BUY_PE_GTZ,50200,50239.0,577.51,1039.52,461794.29,-0.483,25.5,5
2022-05-18,BUY_CE_GTZ,50300,50287.0,596.86,775.92,178837.1,0.502,25.7,5
2022-05-19,BUY_CE_GTZ,50600,50580.0,596.84,1074.3,477247.9,0.5,25.7,5
2022-06-13,BUY_CE_GTZ,50700,50700.0,288.24,374.72,86342.32,0.502,12.2,5
2022-06-15,BUY_CE_GTZ,50500,50475.0,286.92,372.99,85944.9,0.489,12.7,5
2022-06-16,BUY_CE_GTZ,51000,50972.0,302.28,544.1,241688.33,0.489,13.3,5
2022-06-22,BUY_CE_GTZ,50900,50912.0,313.29,407.27,93847.52,0.509,12.9,5
2022-06-23,BUY_CE_GTZ,50600,50625.0,317.4,301.53,-16009.17,0.516,12.9,5
2022-07-08,BUY_CE_GTZ,50800,50840.0,549.34,714.14,164595.36,0.517,18.9,7
2022-07-12,BUY_CE_GTZ,50500,50547.0,410.49,389.97,-20690.94,0.523,16.4,5
2022-07-13,BUY_CE_GTZ,50900,50880.0,372.41,670.33,297770.36,0.495,16.1,5
2022-07-14,BUY_CE_GTZ,50300,50340.0,410.49,533.63,122979.71,0.52,16.6,5
2022-07-15,BUY_CE_GTZ,50200,50185.0,369.41,480.23,110668.99,0.497,16.1,5
2022-07-18,BUY_CE_GTZ,50400,50434.0,398.81,518.45,119479.76,0.517,16.2,5
2022-07-21,BUY_CE_GTZ,50500,50470.0,367.68,661.82,293989.18,0.491,16.2,5
2022-07-22,BUY_PE_GTZ,50700,50735.0,366.89,476.95,109911.99,-0.481,16.2,5
2022-08-11,BUY_PE_GTZ,52200,52246.0,258.98,336.67,77571.4,-0.471,11.5,5
2022-08-16,BUY_PE_GTZ,51800,51831.0,268.61,483.49,214761.55,-0.479,11.7,5
2022-08-17,BUY_CE_GTZ,51600,51566.0,271.09,257.54,-13680.31,0.484,12.0,5
2022-08-25,BUY_CE_GTZ,51600,51645.0,313.83,407.98,94011.96,0.527,12.1,5
2022-08-26,BUY_CE_GTZ,51200,51220.0,311.6,296.02,-15717.42,0.513,12.6,5
2022-09-08,BUY_CE_GTZ,50400,50422.0,276.72,359.73,82887.71,0.515,9.5,7
2022-09-09,BUY_CE_GTZ,50600,50600.0,252.35,328.06,75585.37,0.502,9.8,6
2022-09-12,BUY_CE_GTZ,50700,50690.0,226.28,294.17,67771.63,0.495,9.8,5
2022-09-13,BUY_CE_GTZ,50200,50228.0,246.82,320.87,73927.44,0.521,9.9,5
2022-09-14,BUY_CE_GTZ,50100,50099.0,208.87,198.43,-10551.45,0.501,9.0,5
2022-09-21,BUY_CE_GTZ,49400,49375.0,220.62,286.8,66073.6,0.485,10.1,5
2022-09-22,BUY_CE_GTZ,49900,49946.0,291.27,524.29,232886.43,0.53,11.5,5
2022-09-23,BUY_CE_GTZ,49400,49360.0,257.19,334.35,77036.07,0.479,12.0,5
2022-09-26,BUY_CE_GTZ,49100,49100.0,270.54,257.01,-13652.46,0.502,11.8,5
2022-09-27,BUY_CE_GTZ,49200,49151.0,248.1,322.52,74309.48,0.474,11.9,5
2022-09-28,BUY_CE_GTZ,49800,49773.0,495.43,891.78,396154.81,0.495,12.7,15
2022-10-07,BUY_PE_GTZ,51700,51729.0,462.26,600.94,138497.16,-0.485,15.6,8
2022-10-10,BUY_PE_GTZ,50900,50891.0,411.79,741.23,329268.51,-0.499,17.2,5
2022-10-21,BUY_CE_GTZ,50400,50365.0,357.37,643.27,285744.79,0.488,15.9,5
2022-10-28,BUY_PE_GTZ,50000,49987.0,595.73,1072.32,476366.98,-0.496,14.6,15
2022-11-15,BUY_PE_GTZ,52500,52545.0,302.05,392.67,90481.66,-0.474,13.2,5
2022-11-28,BUY_CE_GTZ,52100,52125.0,566.19,537.88,-28520.91,0.511,13.2,15
2022-12-15,BUY_PE_GTZ,53800,53805.0,307.89,400.26,92230.85,-0.494,12.4,5
2022-12-16,BUY_PE_GTZ,54000,53950.0,333.21,433.17,99819.36,-0.523,12.2,5
2022-12-20,BUY_PE_GTZ,54500,54494.0,316.1,410.93,94692.01,-0.5,12.3,5
2022-12-22,BUY_CE_GTZ,54000,54014.0,348.95,331.5,-17595.91,0.509,13.6,5
2022-12-23,BUY_CE_GTZ,54100,54070.0,325.69,309.41,-16426.28,0.489,13.5,5
2023-01-18,BUY_PE_GTZ,56200,56205.0,260.85,339.11,78133.29,-0.494,10.0,5
2023-01-27,BUY_PE_GTZ,56800,56755.0,239.72,311.64,71799.38,-0.531,8.2,5
2023-02-06,BUY_CE_GTZ,57000,56951.0,282.67,367.47,84671.28,0.477,8.6,9
2023-02-07,BUY_CE_GTZ,57100,57129.0,304.06,395.27,91081.36,0.518,8.6,8
2023-02-08,BUY_CE_GTZ,57200,57155.0,242.47,315.21,72623.89,0.475,8.4,7
2023-02-09,BUY_CE_GTZ,56800,56796.0,257.53,334.8,77138.51,0.499,8.9,6
2023-02-10,BUY_CE_GTZ,56800,56760.0,217.93,283.31,65269.22,0.475,9.0,5
2023-02-13,BUY_CE_GTZ,56500,56486.0,221.5,210.43,-11186.59,0.492,8.7,5
2023-02-14,BUY_CE_GTZ,56700,56660.0,209.71,272.62,62804.71,0.474,8.7,5
2023-02-16,BUY_CE_GTZ,56200,56217.0,256.77,333.8,76908.27,0.513,9.5,5
2023-02-17,BUY_CE_GTZ,56200,56245.0,265.81,478.46,212526.16,0.531,9.3,5
2023-03-09,BUY_CE_GTZ,55300,55300.0,251.22,452.2,200856.33,0.502,8.9,6
2023-03-10,BUY_CE_GTZ,56100,56100.0,286.95,516.51,229427.65,0.502,11.0,5
2023-04-14,BUY_PE_GTZ,60200,60172.0,499.67,899.41,399547.84,-0.505,17.3,5
2023-04-19,BUY_CE_GTZ,60200,60186.0,374.5,674.1,299444.85,0.497,13.6,5
2023-04-21,BUY_CE_GTZ,59800,59820.0,377.8,491.15,113184.51,0.511,13.2,5
2023-04-25,BUY_CE_GTZ,60200,60195.0,333.87,434.03,100017.86,0.5,12.0,5
2023-05-09,BUY_PE_GTZ,61300,61349.0,374.47,355.75,-18879.24,-0.477,12.7,6
2023-05-10,BUY_PE_GTZ,61200,61180.0,375.25,487.82,112418.56,-0.505,12.8,5
2023-05-11,BUY_PE_GTZ,60900,60875.0,362.55,652.58,289883.7,-0.508,12.3,5
2023-05-16,BUY_CE_GTZ,60300,60269.0,318.35,302.43,-16056.97,0.488,11.9,5
2023-05-23,BUY_CE_GTZ,60200,60248.0,369.61,480.49,110727.52,0.525,12.3,5
2023-05-24,BUY_CE_GTZ,59900,59901.0,344.91,327.67,-17392.85,0.503,12.3,5
2023-05-29,BUY_CE_GTZ,59400,59442.0,599.53,779.39,179637.15,0.515,12.5,14
2023-07-06,BUY_PE_GTZ,58400,58396.0,294.2,382.46,88126.56,-0.499,8.0,9
2023-07-20,BUY_PE_GTZ,59500,59474.0,235.24,423.43,188076.73,-0.516,8.0,5
2023-07-25,BUY_CE_GTZ,59100,59114.0,227.66,295.95,68183.61,0.512,8.0,5
2023-07-26,BUY_CE_GTZ,59300,59321.0,232.0,301.6,69485.55,0.516,8.0,5
2023-07-27,BUY_CE_GTZ,58900,58875.0,207.51,269.76,62145.48,0.483,8.0,5
2023-07-28,BUY_CE_GTZ,59200,59250.0,407.61,733.69,325919.32,0.523,8.0,15
2023-08-08,BUY_CE_GTZ,59000,58998.0,290.32,275.8,-14647.28,0.501,8.9,7
2023-08-21,BUY_CE_GTZ,58200,58150.0,193.05,250.96,57811.73,0.465,8.0,5
2023-08-23,BUY_CE_GTZ,58400,58450.0,243.93,439.08,195029.53,0.538,8.0,5
2023-08-25,BUY_CE_GTZ,58300,58278.0,206.73,268.74,61910.47,0.485,8.0,5
2023-08-28,BUY_CE_GTZ,58500,58500.0,377.48,490.72,113086.37,0.502,8.0,15
2023-08-29,BUY_CE_GTZ,58800,58850.0,392.25,706.04,313635.93,0.523,8.0,14
2023-09-06,BUY_PE_GTZ,59100,59105.0,293.23,381.2,87837.2,-0.494,8.0,9
2023-09-12,BUY_PE_GTZ,58600,58650.0,194.72,350.5,155674.05,-0.461,8.0,5
2023-09-14,BUY_CE_GTZ,58600,58600.0,218.7,284.31,65499.25,0.501,8.0,5
2023-09-15,BUY_CE_GTZ,59000,59000.0,220.19,396.35,176042.87,0.501,8.0,5
2023-09-21,BUY_CE_GTZ,58800,58832.0,235.86,306.62,70642.98,0.525,8.0,5
2023-09-25,BUY_CE_GTZ,58700,58680.0,209.19,198.73,-10567.34,0.487,8.0,5
2023-10-25,BUY_PE_GTZ,60600,60643.0,425.08,403.83,-21424.55,-0.481,15.8,5
2023-10-26,BUY_PE_GTZ,60700,60721.0,410.31,533.4,122926.95,-0.488,14.9,5
2023-11-07,BUY_CE_GTZ,60400,60388.0,488.1,634.53,146241.45,0.5,13.9,8
2023-11-08,BUY_CE_GTZ,60000,60030.0,486.96,462.61,-24536.26,0.513,14.2,7
2023-11-09,BUY_CE_GTZ,60300,60310.0,443.9,799.01,354941.52,0.507,14.2,6
2023-11-15,BUY_CE_GTZ,60100,60125.0,306.11,551.0,244752.72,0.516,10.5,5
2023-11-16,BUY_CE_GTZ,60700,60662.0,285.29,513.53,228104.31,0.482,10.7,5
2023-11-17,BUY_PE_GTZ,60700,60682.0,313.02,406.93,93769.02,-0.506,10.7,5
2023-11-20,BUY_PE_GTZ,60700,60684.0,311.81,296.22,-15728.13,-0.505,10.7,5
2023-12-08,BUY_CE_GTZ,61600,61608.0,355.81,338.02,-17940.68,0.506,10.3,7
2023-12-13,BUY_CE_GTZ,61000,61050.0,347.33,451.53,104050.41,0.527,11.3,5
2024-01-10,BUY_CE_GTZ,62000,62034.0,356.0,338.2,-17950.59,0.518,11.7,5
2024-01-12,BUY_CE_GTZ,62400,62374.0,264.19,343.45,79133.65,0.487,9.5,5
2024-01-16,BUY_CE_GTZ,62100,62066.0,272.81,259.17,-13766.81,0.483,10.0,5
2024-01-19,BUY_CE_GTZ,62000,62010.0,317.2,412.36,95021.21,0.507,10.8,5
2024-01-23,BUY_CE_GTZ,62000,61990.0,296.24,385.11,88738.09,0.497,10.4,5
2024-01-24,BUY_CE_GTZ,62000,62050.0,305.29,396.87,91449.85,0.53,9.7,5
2024-01-25,BUY_CE_GTZ,62100,62070.0,265.34,344.95,79478.8,0.485,9.7,5
2024-01-29,BUY_CE_GTZ,62200,62195.0,465.64,442.36,-23464.13,0.501,9.7,14
2024-02-23,BUY_CE_GTZ,61900,61910.0,236.06,424.92,188735.56,0.508,8.0,5
2024-03-12,BUY_PE_GTZ,65300,65334.0,303.96,547.13,243033.27,-0.48,10.5,5
2024-03-13,BUY_PE_GTZ,65700,65717.0,309.31,402.1,92655.35,-0.489,10.4,5
2024-03-14,BUY_PE_GTZ,65400,65435.0,313.58,407.65,93934.43,-0.48,10.8,5
2024-03-18,BUY_PE_GTZ,65400,65429.0,321.69,305.61,-16225.09,-0.483,11.0,5
2024-03-19,BUY_PE_GTZ,65400,65431.0,322.73,306.6,-16277.44,-0.482,11.1,5
2024-03-21,BUY_CE_GTZ,65900,65939.0,353.48,636.27,282635.56,0.521,10.8,5
2024-03-22,BUY_CE_GTZ,65700,65686.0,337.29,320.42,-17009.47,0.496,11.2,5
2024-04-10,BUY_PE_GTZ,71100,71127.0,354.83,461.28,106298.19,-0.485,11.1,5
2024-04-23,BUY_CE_GTZ,71600,71590.0,483.97,629.17,145004.54,0.5,14.6,5
2024-05-06,BUY_CE_GTZ,71300,71321.0,602.12,1083.81,481471.31,0.509,13.3,9
2024-05-09,BUY_CE_GTZ,71600,71586.0,470.65,847.16,376333.42,0.498,13.1,6
2024-05-13,BUY_PE_GTZ,71800,71819.0,479.63,863.33,383514.89,-0.49,14.6,5
2024-05-22,BUY_PE_GTZ,73000,73027.0,477.26,859.06,381620.03,-0.487,14.4,5
2024-06-07,BUY_CE_GTZ,71300,71308.0,741.44,704.37,-37334.19,0.506,17.5,8
2024-06-10,BUY_CE_GTZ,71300,71303.0,567.56,737.82,170054.85,0.504,17.0,5
2024-06-12,BUY_CE_GTZ,71800,71796.0,547.06,711.18,163913.08,0.502,16.4,5
2024-06-13,BUY_CE_GTZ,71000,71030.0,574.46,545.74,-28936.93,0.512,16.9,5
2024-06-14,BUY_CE_GTZ,71700,71691.0,559.28,727.07,167575.19,0.501,16.9,5
2024-06-18,BUY_CE_GTZ,71500,71503.0,548.51,713.06,164345.96,0.504,16.4,5
2024-06-21,BUY_CE_GTZ,71400,71429.0,513.92,488.23,-25892.4,0.512,15.0,5
2024-06-26,BUY_CE_GTZ,70900,70919.0,493.84,641.99,147960.24,0.509,14.6,5
2024-07-19,BUY_CE_GTZ,72900,72872.0,427.25,405.89,-21533.81,0.492,13.0,5
2024-07-22,BUY_CE_GTZ,72600,72641.0,464.03,603.24,139027.65,0.517,13.1,5
2024-08-14,BUY_PE_GTZ,69900,69874.0,917.47,1651.45,733665.46,-0.498,27.7,5
2024-08-22,BUY_PE_GTZ,70800,70796.0,514.81,669.26,154247.52,-0.497,15.5,5
2024-08-23,BUY_PE_GTZ,71300,71295.0,396.1,376.29,-19967.03,-0.499,11.8,5
2024-08-26,BUY_PE_GTZ,71500,71500.0,380.61,494.79,114025.2,-0.497,11.4,5
2024-08-29,BUY_PE_GTZ,71700,71666.0,654.2,621.49,-32946.88,-0.503,11.4,14
2024-09-06,BUY_CE_GTZ,71400,71409.0,537.96,699.34,161183.99,0.506,11.9,9
2024-09-17,BUY_PE_GTZ,73000,73022.0,358.81,466.46,107493.12,-0.488,10.9,5
2024-09-19,BUY_PE_GTZ,73400,73357.0,367.49,477.74,110094.68,-0.517,10.1,5
2024-10-08,BUY_CE_GTZ,74800,74799.0,447.39,581.61,134039.92,0.502,10.9,7
2024-10-11,BUY_PE_GTZ,75700,75738.0,379.71,360.72,-19142.61,-0.482,11.3,5
2024-10-15,BUY_PE_GTZ,75800,75838.0,370.16,481.2,110892.61,-0.481,11.0,5
2024-10-16,BUY_PE_GTZ,76200,76163.0,395.67,514.37,118539.68,-0.513,10.6,5
2024-11-07,BUY_CE_GTZ,77400,77386.0,722.99,1301.38,578136.07,0.501,16.0,8
2024-11-08,BUY_CE_GTZ,77200,77248.0,680.88,885.15,204020.05,0.515,15.4,7
2024-12-27,BUY_CE_GTZ,75800,75783.0,462.13,439.02,-23287.8,0.497,13.3,5
2025-01-10,BUY_PE_GTZ,78400,78398.0,497.54,646.8,149070.5,-0.497,13.6,5
2025-01-13,BUY_PE_GTZ,78200,78159.0,488.51,635.06,146364.52,-0.51,12.8,5
2025-01-15,BUY_PE_GTZ,78700,78658.0,494.41,469.69,-24911.07,-0.511,12.9,5
2025-01-20,BUY_PE_GTZ,78500,78530.0,416.94,542.02,124913.26,-0.486,11.8,5
2025-02-10,BUY_PE_GTZ,85300,85308.0,477.12,453.26,-24041.4,-0.494,12.1,5
2025-02-11,BUY_PE_GTZ,85100,85113.0,483.87,629.03,144972.5,-0.492,12.4,5
2025-02-12,BUY_PE_GTZ,85000,85024.0,482.46,458.34,-24310.27,-0.489,12.5,5
2025-02-13,BUY_PE_GTZ,85400,85368.0,503.48,478.31,-25367.44,-0.507,12.2,5
2025-02-14,BUY_PE_GTZ,84300,84331.0,508.95,916.11,406966.7,-0.487,13.3,5
2025-02-18,BUY_PE_GTZ,85700,85742.0,523.34,497.17,-26365.74,-0.484,13.6,5
2025-02-19,BUY_PE_GTZ,85700,85719.0,536.36,697.27,160706.35,-0.491,13.7,5
2025-02-20,BUY_PE_GTZ,85800,85830.0,532.87,692.73,159659.81,-0.488,13.7,5
2025-02-24,BUY_PE_GTZ,86000,86030.0,511.57,485.99,-25774.09,-0.487,13.1,5
2025-02-25,BUY_PE_GTZ,85600,85589.0,547.69,985.84,437946.23,-0.5,13.6,5
2025-03-20,BUY_PE_GTZ,88600,88646.0,512.34,666.05,153507.29,-0.483,12.9,5
2025-03-21,BUY_PE_GTZ,87800,87785.0,570.08,1026.15,455852.79,-0.501,13.7,5
2025-03-27,BUY_PE_GTZ,88200,88213.0,546.35,710.25,163697.92,-0.493,13.4,5
2025-04-07,BUY_CE_GTZ,86800,86819.0,881.18,837.12,-44361.63,0.508,17.0,8
2025-04-08,BUY_CE_GTZ,87400,87449.0,844.73,1098.15,253126.3,0.514,17.0,7
2025-05-08,BUY_PE_GTZ,96200,96153.0,1499.32,1949.12,449314.3,-0.497,27.8,7
2025-05-12,BUY_CE_GTZ,92900,92948.0,1332.98,1732.88,399460.82,0.512,30.2,5
2025-05-13,BUY_CE_GTZ,93700,93659.0,1303.17,1694.12,390526.11,0.502,30.3,5
2025-05-15,BUY_CE_GTZ,93200,93155.0,1265.69,2278.25,1012140.44,0.501,29.6,5
2025-06-17,BUY_PE_GTZ,98900,98911.0,731.56,694.98,-36837.38,-0.493,16.0,5
2025-06-18,BUY_PE_GTZ,99000,99045.0,708.06,672.66,-35655.46,-0.486,15.8,5
2025-06-19,BUY_PE_GTZ,98900,98868.0,747.73,710.35,-37650.65,-0.503,15.9,5
2025-06-23,BUY_PE_GTZ,98900,98852.0,743.33,966.32,222735.11,-0.507,15.6,5
2025-06-24,BUY_CE_GTZ,96500,96521.0,838.65,1090.25,251304.91,0.508,18.4,5
2025-07-09,BUY_PE_GTZ,96500,96451.0,916.47,870.65,-46136.72,-0.504,18.1,6
2025-07-15,BUY_PE_GTZ,97200,97214.0,688.15,1238.67,550271.54,-0.493,15.3,5
2025-07-16,BUY_CE_GTZ,97800,97758.0,687.69,1237.84,549904.36,0.494,15.5,5
2025-07-17,BUY_PE_GTZ,97500,97454.0,730.7,694.17,-36794.18,-0.506,15.6,5
2025-08-07,BUY_PE_GTZ,100800,100835.0,744.05,967.27,222952.33,-0.488,12.8,8
2025-08-08,BUY_PE_GTZ,101200,101212.0,677.3,880.49,202947.25,-0.493,12.2,7
2025-08-11,BUY_PE_GTZ,99800,99785.0,652.45,1174.4,521720.35,-0.5,13.9,5
2025-08-22,BUY_CE_GTZ,99900,99857.0,534.22,961.6,427176.29,0.49,11.9,5
2025-09-11,BUY_PE_GTZ,108900,108870.0,634.01,602.31,-31931.76,-0.504,12.2,5
2025-09-12,BUY_PE_GTZ,109200,109237.0,581.89,756.45,174350.04,-0.487,11.8,5
2025-09-16,BUY_PE_GTZ,110000,110040.0,510.23,663.3,152874.65,-0.485,10.3,5
2025-09-17,BUY_PE_GTZ,109700,109692.0,563.37,535.2,-28378.86,-0.499,10.9,5
2025-09-18,BUY_PE_GTZ,109000,108951.0,629.27,818.05,188551.19,-0.51,11.9,5
2025-09-19,BUY_PE_GTZ,109700,109715.0,598.28,568.37,-30134.7,-0.493,11.8,5
2025-09-25,BUY_PE_GTZ,112600,112606.0,825.29,1072.88,247300.13,-0.495,15.8,5
2025-10-22,BUY_CE_GTZ,121100,121069.0,1955.7,2542.41,586094.87,0.505,34.9,5
2025-10-27,BUY_CE_GTZ,120000,120002.0,2044.42,2657.74,612685.31,0.508,36.5,5
2025-11-21,BUY_CE_GTZ,123800,123849.0,1275.17,2295.3,1019717.14,0.511,21.6,5
2025-12-16,BUY_PE_GTZ,132600,132627.0,689.28,896.07,206538.14,-0.491,11.4,5
2025-12-17,BUY_PE_GTZ,133100,133115.0,696.92,906.0,208827.41,-0.494,11.3,5
2025-12-18,BUY_PE_GTZ,132700,132684.0,714.09,928.32,213973.9,-0.5,11.4,5
2026-01-07,BUY_PE_GTZ,138000,137977.0,2208.01,2870.42,661716.33,-0.493,27.0,8
2026-01-09,BUY_PE_GTZ,138700,138697.0,1861.45,2419.88,557847.5,-0.493,26.2,6
2026-01-23,BUY_PE_GTZ,156700,156672.0,2316.91,4170.44,1852808.66,-0.494,31.5,5
2026-01-27,BUY_PE_GTZ,158700,158744.0,1828.47,2377.01,547962.55,-0.49,25.0,5
