entry_date,exit_date,trade_type,entry_spot,exit_spot,strike,entry_premium,exit_premium,quantity,pnl,strategy
2022-12-05 03:45:00,2022-12-07 03:45:00,BUY_PE,18701.05078125,18560.5,18700,70.89,135.58,75,4661.7,VWAP Bounce
2022-12-19 03:45:00,2022-12-21 03:45:00,BUY_PE,18420.44921875,18199.099609375,18400,59.47,191.03,75,9677.22,VWAP Bounce
2022-12-30 03:45:00,2023-01-04 03:45:00,BUY_CE,18105.30078125,18042.94921875,18100,136.91,32.02,75,-8056.55,VWAP Bounce
2023-01-09 03:45:00,2023-01-10 03:45:00,BUY_CE,18101.19921875,17914.150390625,18100,106.77,24.24,75,-6379.84,VWAP Bounce
2023-01-13 03:45:00,2023-01-16 03:45:00,BUY_CE,17956.599609375,17894.849609375,17950,148.31,72.57,75,-5870.16,VWAP Bounce
2023-01-16 03:45:00,2023-01-17 03:45:00,BUY_PE,17894.849609375,18053.30078125,17900,89.76,25.08,75,-5041.05,VWAP Bounce
2023-01-20 03:45:00,2023-01-23 03:45:00,BUY_PE,18027.650390625,18118.55078125,18050,116.74,45.6,75,-5525.58,VWAP Bounce
2023-01-23 03:45:00,2023-01-25 03:45:00,BUY_CE,18118.55078125,17891.94921875,18100,91.83,2.44,75,-6894.4,VWAP Bounce
2023-02-07 03:45:00,2023-02-08 03:45:00,BUY_CE,17721.5,17871.69921875,17700,82.61,170.8,75,6424.28,VWAP Bounce
2023-02-13 03:45:00,2023-02-14 03:45:00,BUY_PE,17770.900390625,17929.849609375,17750,67.81,14.4,75,-4196.01,VWAP Bounce
2023-03-01 03:45:00,2023-03-02 03:45:00,BUY_CE,17450.900390625,17321.900390625,17450,46.32,2.37,75,-3486.42,VWAP Bounce
2023-03-17 03:45:00,2023-03-20 03:45:00,BUY_CE,17100.05078125,16988.400390625,17100,133.41,47.87,75,-6605.49,VWAP Bounce
2023-03-20 03:45:00,2023-03-21 03:45:00,BUY_PE,16988.400390625,17107.5,17000,88.8,32.52,75,-4410.75,VWAP Bounce
2023-04-17 03:45:00,2023-04-20 03:45:00,BUY_PE,17706.849609375,17624.44921875,17700,62.93,75.5,75,752.76,VWAP Bounce
2023-04-21 03:45:00,2023-04-24 03:45:00,BUY_PE,17624.05078125,17743.400390625,17600,73.2,17.32,75,-4380.88,VWAP Bounce
2023-05-05 03:45:00,2023-05-08 03:45:00,BUY_PE,18069.0,18264.400390625,18050,69.61,6.8,75,-4900.45,VWAP Bounce
2023-05-12 03:45:00,2023-05-16 03:45:00,BUY_CE,18314.80078125,18286.5,18300,107.76,48.7,75,-4619.13,VWAP Bounce
2023-05-16 03:45:00,2023-05-17 03:45:00,BUY_PE,18286.5,18181.75,18300,55.14,114.43,75,4257.05,VWAP Bounce
2023-05-19 03:45:00,2023-05-22 03:45:00,BUY_PE,18203.400390625,18314.400390625,18200,81.61,23.69,75,-4533.83,VWAP Bounce
2023-06-02 03:45:00,2023-06-05 03:45:00,BUY_PE,18534.099609375,18593.849609375,18550,80.53,32.22,75,-3813.57,VWAP Bounce
2023-06-05 03:45:00,2023-06-07 03:45:00,BUY_CE,18593.849609375,18726.400390625,18600,55.71,125.76,75,5063.46,VWAP Bounce
2023-06-12 03:45:00,2023-06-13 03:45:00,BUY_PE,18601.5,18716.150390625,18600,51.64,9.21,75,-3372.15,VWAP Bounce
2023-06-19 03:45:00,2023-06-21 03:45:00,BUY_CE,18755.44921875,18856.849609375,18750,63.53,108.02,75,3146.52,VWAP Bounce
2023-06-27 03:45:00,2023-06-28 03:45:00,BUY_CE,18817.400390625,18972.099609375,18800,58.11,168.74,75,8107.24,VWAP Bounce
2023-07-07 03:45:00,2023-07-10 03:45:00,BUY_PE,19331.80078125,19355.900390625,19350,95.42,59.32,75,-2897.13,VWAP Bounce
2023-07-10 03:45:00,2023-07-11 03:45:00,BUY_PE,19355.900390625,19439.400390625,19350,58.5,20.65,75,-3028.79,VWAP Bounce
2023-07-11 03:45:00,2023-07-12 03:45:00,BUY_CE,19439.400390625,19384.30078125,19450,52.82,16.29,75,-2930.04,VWAP Bounce
2023-07-12 03:45:00,2023-07-13 03:45:00,BUY_PE,19384.30078125,19413.75,19400,45.18,20.85,75,-2015.09,VWAP Bounce
2023-07-21 03:45:00,2023-07-26 03:45:00,BUY_PE,19745.0,19778.30078125,19750,101.32,30.14,75,-5528.74,VWAP Bounce
2023-07-26 03:45:00,2023-07-27 03:45:00,BUY_CE,19778.30078125,19659.900390625,19800,34.95,1.53,75,-2696.6,VWAP Bounce
2023-07-28 03:45:00,2023-07-31 03:45:00,BUY_PE,19646.05078125,19753.80078125,19650,91.83,28.92,75,-4908.56,VWAP Bounce
2023-07-31 03:45:00,2023-08-01 03:45:00,BUY_CE,19753.80078125,19733.55078125,19750,77.66,53.29,75,-2018.0,VWAP Bounce
2023-08-01 03:45:00,2023-08-02 03:45:00,BUY_CE,19733.55078125,19526.55078125,19750,52.65,1.33,75,-4038.93,VWAP Bounce
2023-08-07 03:45:00,2023-08-08 03:45:00,BUY_CE,19597.30078125,19570.849609375,19600,81.86,53.49,75,-2317.93,VWAP Bounce
2023-08-08 03:45:00,2023-08-10 03:45:00,BUY_CE,19570.849609375,19543.099609375,19550,77.86,29.78,75,-3795.84,VWAP Bounce
2023-08-16 03:45:00,2023-08-17 03:45:00,BUY_PE,19465.0,19365.25,19450,33.36,83.56,75,3574.91,VWAP Bounce
2023-08-21 03:45:00,2023-08-22 03:45:00,BUY_CE,19393.599609375,19396.44921875,19400,63.94,47.37,75,-1432.63,VWAP Bounce
2023-08-22 03:45:00,2023-08-24 03:45:00,BUY_CE,19396.44921875,19386.69921875,19400,51.85,19.53,75,-2613.88,VWAP Bounce
2023-08-28 03:45:00,2023-08-29 03:45:00,BUY_PE,19306.05078125,19342.650390625,19300,52.71,27.84,75,-2055.22,VWAP Bounce
2023-08-29 03:45:00,2023-08-30 03:45:00,BUY_PE,19342.650390625,19347.44921875,19350,47.82,33.57,75,-1259.04,VWAP Bounce
2023-08-30 03:45:00,2023-08-31 03:45:00,BUY_CE,19347.44921875,19253.80078125,19350,34.17,1.42,75,-2646.12,VWAP Bounce
2023-09-18 03:45:00,2023-09-20 03:45:00,BUY_CE,20133.30078125,19901.400390625,20150,55.34,0.26,75,-4321.0,VWAP Bounce
2023-09-27 03:45:00,2023-09-28 03:45:00,BUY_CE,19716.44921875,19523.55078125,19700,50.23,0.41,75,-3926.64,VWAP Bounce
2023-09-29 03:45:00,2023-10-04 03:45:00,BUY_PE,19638.30078125,19436.099609375,19650,101.01,202.56,75,7426.05,VWAP Bounce
2023-10-09 03:45:00,2023-10-10 03:45:00,BUY_PE,19512.349609375,19689.849609375,19500,64.86,10.21,75,-4288.6,VWAP Bounce
2023-10-16 03:45:00,2023-10-17 03:45:00,BUY_PE,19731.75,19811.5,19750,80.34,35.34,75,-3564.85,VWAP Bounce
2023-10-17 03:45:00,2023-10-18 03:45:00,BUY_CE,19811.5,19671.099609375,19800,72.13,8.51,75,-4961.15,VWAP Bounce
2023-10-30 03:45:00,2023-10-31 03:45:00,BUY_CE,19140.900390625,19079.599609375,19150,90.75,45.87,75,-3556.02,VWAP Bounce
2023-10-31 03:45:00,2023-11-01 03:45:00,BUY_CE,19079.599609375,18989.150390625,19100,65.07,15.03,75,-3943.26,VWAP Bounce
2023-11-01 03:45:00,2023-11-02 03:45:00,BUY_PE,18989.150390625,19133.25,19000,54.07,3.48,75,-3984.36,VWAP Bounce
2023-11-10 03:45:00,2023-11-13 03:45:00,BUY_CE,19425.349609375,19443.55078125,19450,120.31,80.86,75,-3148.47,VWAP Bounce
2023-11-13 03:45:00,2023-11-15 03:45:00,BUY_CE,19443.55078125,19675.44921875,19450,88.56,221.71,75,9796.06,VWAP Bounce
2023-11-20 03:45:00,2023-11-23 03:45:00,BUY_CE,19694.0,19802.0,19700,95.2,102.35,75,346.01,VWAP Bounce
2023-11-24 03:45:00,2023-11-29 03:45:00,BUY_CE,19794.69921875,20096.599609375,19800,94.44,288.12,75,14336.34,VWAP Bounce
2023-12-12 03:45:00,2023-12-13 03:45:00,BUY_PE,20906.400390625,20926.349609375,20900,58.37,33.38,75,-2064.1,VWAP Bounce
2023-12-13 03:45:00,2023-12-14 03:45:00,BUY_PE,20926.349609375,21182.69921875,20950,56.72,0.09,75,-4437.54,VWAP Bounce
2023-12-22 03:45:00,2023-12-27 03:45:00,BUY_CE,21349.400390625,21654.75,21350,155.57,296.94,75,10412.8,VWAP Bounce
2024-01-02 03:45:00,2024-01-03 03:45:00,BUY_PE,21665.80078125,21517.349609375,21650,61.76,133.21,75,5168.91,VWAP Bounce
2024-01-05 03:45:00,2024-01-08 03:45:00,BUY_CE,21710.80078125,21513.0,21700,148.1,36.72,75,-8543.39,VWAP Bounce
2024-01-10 03:45:00,2024-01-11 03:45:00,BUY_PE,21618.69921875,21647.19921875,21600,45.19,20.54,75,-2038.59,VWAP Bounce
2024-01-24 03:45:00,2024-01-25 03:45:00,BUY_PE,21453.94921875,21352.599609375,21450,69.2,105.39,75,2524.13,VWAP Bounce
2024-01-30 03:45:00,2024-01-31 03:45:00,BUY_CE,21522.099609375,21725.69921875,21500,128.86,231.67,75,7520.82,VWAP Bounce
2024-02-09 03:45:00,2024-02-13 03:45:00,BUY_PE,21782.5,21743.25,21800,201.76,131.81,75,-5436.46,VWAP Bounce
2024-02-13 03:45:00,2024-02-14 03:45:00,BUY_PE,21743.25,21840.05078125,21750,116.31,44.58,75,-5569.72,VWAP Bounce
2024-02-21 03:45:00,2024-02-22 03:45:00,BUY_CE,22055.05078125,22217.44921875,22050,65.81,164.56,75,7216.08,VWAP Bounce
2024-02-26 03:45:00,2024-02-27 03:45:00,BUY_PE,22122.05078125,22198.349609375,22100,72.12,27.14,75,-3563.23,VWAP Bounce
2024-02-27 03:45:00,2024-02-28 03:45:00,BUY_CE,22198.349609375,21951.150390625,22200,68.77,1.41,75,-5241.99,VWAP Bounce
2024-03-12 03:45:00,2024-03-13 03:45:00,BUY_PE,22335.69921875,21997.69921875,22350,74.93,334.67,75,19290.26,VWAP Bounce
2024-03-18 03:45:00,2024-03-19 03:45:00,BUY_PE,22055.69921875,21817.44921875,22050,93.84,229.88,75,10013.3,VWAP Bounce
2024-03-26 03:45:00,2024-03-27 03:45:00,BUY_CE,22004.69921875,22123.650390625,22000,93.64,137.89,75,3128.6,VWAP Bounce
2024-04-05 03:45:00,2024-04-10 03:45:00,BUY_CE,22513.69921875,22753.80078125,22500,152.97,248.51,75,6975.53,VWAP Bounce
2024-04-26 03:45:00,2024-04-29 03:45:00,BUY_PE,22419.94921875,22643.400390625,22400,110.43,20.36,75,-6945.26,VWAP Bounce
2024-05-13 03:45:00,2024-05-14 03:45:00,BUY_PE,22104.05078125,22217.849609375,22100,96.1,36.68,75,-4646.33,VWAP Bounce
2024-05-28 03:45:00,2024-05-29 03:45:00,BUY_CE,22888.150390625,22704.69921875,22900,80.92,7.31,75,-5710.94,VWAP Bounce
2024-06-19 03:45:00,2024-06-20 03:45:00,BUY_CE,23516.0,23567.0,23500,179.03,145.3,75,-2719.89,VWAP Bounce
2024-06-21 03:45:00,2024-06-24 03:45:00,BUY_PE,23501.099609375,23537.849609375,23500,394.02,266.79,75,-9732.58,VWAP Bounce
2024-06-24 03:45:00,2024-06-27 03:45:00,BUY_CE,23537.849609375,24044.5,23550,288.55,481.02,75,14245.11,VWAP Bounce
2024-07-05 03:45:00,2024-07-08 03:45:00,BUY_CE,24323.849609375,24320.55078125,24300,143.17,88.14,75,-4317.4,VWAP Bounce
