date,type,strike,spot,entry_premium,exit_premium,pnl,delta,gamma,theta,iv,dte
2020-10-21,SELL_PE,40455.83071428571,40707.31,163.42,245.12,-562.98,-0.347,0.00053,-66.7,23.1,2
2020-10-21,SELL_CE,40958.78928571429,40707.31,175.42,263.13,-602.07,0.37,0.00054,-68.24,23.1,2
2020-10-26,SELL_CE,40563.71828571428,40145.5,147.77,221.65,-787.71,0.308,0.00046,-35.46,18.0,4
2020-10-26,SELL_CE,40563.71828571428,40145.5,147.77,221.65,-787.71,0.308,0.00046,-35.46,18.0,4
2020-10-26,SELL_CE,40563.71828571428,40145.5,147.77,221.65,-787.71,0.308,0.00046,-35.46,18.0,4
2020-10-28,SELL_CE,40198.255,39922.46,116.91,175.36,-411.48,0.323,0.00064,-52.46,18.9,2
2020-10-29,SELL_CE,39984.288857142856,39749.85,70.68,106.01,-260.89,0.286,0.00085,-69.68,19.1,1
2020-10-29,SELL_CE,39984.288857142856,39749.85,70.68,106.01,-260.89,0.286,0.00085,-69.68,19.1,1
2020-11-03,SELL_PE,39825.646499999995,40261.13,90.47,41.27,443.82,-0.236,0.00048,-34.98,17.7,3
2020-11-03,SELL_PE,39825.646499999995,40261.13,90.47,41.27,443.82,-0.236,0.00048,-34.98,17.7,3
2020-11-04,SELL_PE,40312.178928571426,40616.14,90.49,135.73,-325.42,-0.273,0.00062,-46.53,17.8,2
2020-11-04,SELL_PE,40312.178928571426,40616.14,90.49,135.73,-325.42,-0.273,0.00062,-46.53,17.8,2
2020-11-05,SELL_PE,41118.80657142858,41340.16,73.43,110.15,-269.86,-0.286,0.00083,-71.73,18.9,1
2020-11-05,SELL_PE,41118.80657142858,41340.16,73.43,110.15,-269.86,-0.286,0.00083,-71.73,18.9,1
2020-11-05,SELL_PE,41118.80657142858,41340.16,73.43,110.15,-269.86,-0.286,0.00083,-71.73,18.9,1
2020-11-09,SELL_PE,42144.561428571425,42597.43,168.11,100.81,623.96,-0.292,0.00038,-41.11,20.3,4
2020-11-09,SELL_PE,42144.561428571425,42597.43,168.11,100.81,623.96,-0.292,0.00038,-41.11,20.3,4
2020-11-09,SELL_PE,42144.561428571425,42597.43,168.11,100.81,623.96,-0.292,0.00038,-41.11,20.3,4
2020-11-10,SELL_PE,42883.6265,43277.65,160.15,240.22,-849.74,-0.302,0.00042,-50.29,21.0,3
2020-11-10,SELL_PE,42883.6265,43277.65,160.15,240.22,-849.74,-0.302,0.00042,-50.29,21.0,3
2020-11-10,SELL_PE,42883.6265,43277.65,160.15,240.22,-849.74,-0.302,0.00042,-50.29,21.0,3
2020-11-11,SELL_PE,43318.26714285714,43593.67,149.47,224.2,-517.54,-0.331,0.00053,-64.24,21.1,2
2020-11-11,SELL_PE,43318.26714285714,43593.67,149.47,224.2,-517.54,-0.331,0.00053,-64.24,21.1,2
2020-11-11,SELL_PE,43318.26714285714,43593.67,149.47,224.2,-517.54,-0.331,0.00053,-64.24,21.1,2
2020-11-17,SELL_PE,43570.5135,43952.71,114.08,57.78,514.5,-0.272,0.00049,-39.7,17.0,3
2020-11-17,SELL_PE,43570.5135,43952.71,114.08,57.78,514.5,-0.272,0.00049,-39.7,17.0,3
2020-11-19,SELL_CE,43804.51,43599.96,86.07,129.1,-311.03,0.32,0.00086,-76.83,18.2,1
2020-11-19,SELL_CE,43804.51,43599.96,86.07,129.1,-311.03,0.32,0.00086,-76.83,18.2,1
2020-11-19,SELL_CE,43804.51,43599.96,86.07,129.1,-311.03,0.32,0.00086,-76.83,18.2,1
2020-11-23,SELL_PE,43674.24028571429,44077.15,136.66,80.63,511.57,-0.283,0.00044,-34.83,16.7,4
2020-11-24,SELL_PE,44164.3745,44523.02,119.48,62.28,523.51,-0.282,0.0005,-40.33,16.7,3
2020-11-24,SELL_PE,44164.3745,44523.02,119.48,62.28,523.51,-0.282,0.0005,-40.33,16.7,3
2020-11-25,SELL_PE,43581.30071428571,43828.1,111.7,46.15,607.03,-0.314,0.00065,-51.1,16.9,2
2020-11-25,SELL_PE,43581.30071428571,43828.1,111.7,46.15,607.03,-0.314,0.00065,-51.1,16.9,2
2020-11-25,SELL_CE,44074.89928571429,43828.1,123.0,184.5,-431.34,0.339,0.00067,-52.86,16.9,2
2020-11-25,SELL_CE,44074.89928571429,43828.1,123.0,184.5,-431.34,0.339,0.00067,-52.86,16.9,2
2020-11-25,SELL_CE,44074.89928571429,43828.1,123.0,184.5,-431.34,0.339,0.00067,-52.86,16.9,2
2020-11-26,SELL_CE,44477.94114285714,44259.74,70.76,0.05,659.14,0.294,0.0009,-68.43,16.6,1
2020-11-26,SELL_CE,44477.94114285714,44259.74,70.76,0.05,659.14,0.294,0.0009,-68.43,16.6,1
2020-12-01,SELL_PE,44261.692,44655.44,109.1,163.65,-593.93,-0.264,0.00049,-38.87,16.6,3
2020-12-03,SELL_PE,44414.001142857145,44632.65,66.96,0.05,621.11,-0.278,0.00086,-67.34,16.6,1
2020-12-03,SELL_PE,44414.001142857145,44632.65,66.96,0.05,621.11,-0.278,0.00086,-67.34,16.6,1
2020-12-07,SELL_PE,44989.74828571429,45426.97,115.14,64.35,459.41,-0.258,0.00044,-31.78,15.5,4
2020-12-08,SELL_PE,45218.976500000004,45608.51,85.91,40.06,410.33,-0.242,0.00052,-33.1,14.5,3
2020-12-09,SELL_PE,45827.22178571429,46103.5,76.74,115.11,-280.64,-0.266,0.00069,-40.93,13.8,2
2020-12-09,SELL_PE,45827.22178571429,46103.5,76.74,115.11,-280.64,-0.266,0.00069,-40.93,13.8,2
2020-12-09,SELL_PE,45827.22178571429,46103.5,76.74,115.11,-280.64,-0.266,0.00069,-40.93,13.8,2
2020-12-10,SELL_CE,46179.256285714284,45959.88,54.24,0.05,494.13,0.266,0.00098,-57.28,14.0,1
2020-12-16,SELL_PE,46401.44142857143,46666.46,79.32,28.2,463.2,-0.273,0.00071,-41.43,13.6,2
2020-12-16,SELL_PE,46401.44142857143,46666.46,79.32,28.2,463.2,-0.273,0.00071,-41.43,13.6,2
2020-12-16,SELL_PE,46401.44142857143,46666.46,79.32,28.2,463.2,-0.273,0.00071,-41.43,13.6,2
2020-12-17,SELL_PE,46700.17171428571,46890.34,56.81,85.22,-215.73,-0.275,0.001,-58.11,13.6,1
2020-12-17,SELL_PE,46700.17171428571,46890.34,56.81,85.22,-215.73,-0.275,0.001,-58.11,13.6,1
2020-12-17,SELL_PE,46700.17171428571,46890.34,56.81,85.22,-215.73,-0.275,0.001,-58.11,13.6,1
2020-12-21,SELL_CE,45909.69257142857,45553.96,208.64,312.96,-1092.74,0.359,0.00043,-43.28,18.1,4
2020-12-21,SELL_CE,45909.69257142857,45553.96,208.64,312.96,-1092.74,0.359,0.00043,-43.28,18.1,4
2020-12-21,SELL_CE,45909.69257142857,45553.96,208.64,312.96,-1092.74,0.359,0.00043,-43.28,18.1,4
2020-12-23,SELL_PE,46152.98142857143,46444.18,126.75,190.12,-443.53,-0.31,0.00056,-58.31,18.4,2
2020-12-23,SELL_PE,46152.98142857143,46444.18,126.75,190.12,-443.53,-0.31,0.00056,-58.31,18.4,2
2020-12-23,SELL_PE,46152.98142857143,46444.18,126.75,190.12,-443.53,-0.31,0.00056,-58.31,18.4,2
2020-12-24,SELL_PE,46734.506,46973.54,71.37,107.06,-263.17,-0.275,0.0008,-72.25,17.0,1
2020-12-24,SELL_PE,46734.506,46973.54,71.37,107.06,-263.17,-0.275,0.0008,-72.25,17.0,1
2020-12-24,SELL_PE,46734.506,46973.54,71.37,107.06,-263.17,-0.275,0.0008,-72.25,17.0,1
2020-12-28,SELL_PE,46873.852857142854,47353.75,137.52,78.24,543.99,-0.266,0.00039,-36.74,16.9,4
2020-12-29,SELL_PE,47201.9685,47613.08,120.36,60.67,548.41,-0.27,0.00046,-42.17,16.8,3
2020-12-31,SELL_PE,47515.75228571429,47751.33,69.36,0.05,645.12,-0.274,0.00081,-70.62,16.4,1
2021-01-04,SELL_PE,47731.78457142857,48176.8,139.14,208.7,-744.45,-0.275,0.00041,-36.39,16.2,4
2021-01-05,SELL_PE,48038.182,48437.78,117.86,176.78,-637.8,-0.27,0.00047,-41.33,16.1,3
2021-01-06,SELL_PE,47885.981785714284,48174.06,112.05,168.07,-395.66,-0.299,0.00059,-53.57,16.5,2
2021-01-11,SELL_PE,48768.492,49269.32,143.41,81.58,569.49,-0.266,0.00037,-38.32,17.0,4
2021-01-12,SELL_PE,49168.1455,49517.11,151.82,227.73,-808.01,-0.308,0.00046,-47.48,17.0,3
2021-01-13,SELL_PE,49260.14607142857,49492.32,143.02,214.53,-496.54,-0.342,0.00059,-60.27,17.0,2
2021-01-13,SELL_PE,49260.14607142857,49492.32,143.02,214.53,-496.54,-0.342,0.00059,-60.27,17.0,2
2021-01-18,SELL_CE,48974.39914285714,48564.27,217.66,326.5,-1137.97,0.349,0.00039,-46.38,18.5,4
2021-01-19,SELL_PE,49021.1465,49398.29,90.24,135.36,-499.43,-0.249,0.00053,-34.13,13.5,3
2021-01-19,SELL_PE,49021.1465,49398.29,90.24,135.36,-499.43,-0.249,0.00053,-34.13,13.5,3
2021-01-20,SELL_PE,49513.987857142856,49792.12,82.44,123.66,-299.2,-0.272,0.00067,-43.25,13.4,2
2021-01-20,SELL_PE,49513.987857142856,49792.12,82.44,123.66,-299.2,-0.272,0.00067,-43.25,13.4,2
2021-01-21,SELL_PE,49396.37171428571,49624.76,51.49,0.05,466.66,-0.247,0.0009,-57.37,13.5,1
2021-01-21,SELL_PE,49396.37171428571,49624.76,51.49,0.05,466.66,-0.247,0.0009,-57.37,13.5,1
2021-01-25,SELL_CE,48849.78028571428,48347.59,135.98,203.98,-728.65,0.28,0.00043,-35.61,15.6,4
2021-01-25,SELL_CE,48849.78028571428,48347.59,135.98,203.98,-728.65,0.28,0.00043,-35.61,15.6,4
2021-01-27,SELL_CE,47738.27642857143,47409.93,121.71,182.57,-427.14,0.31,0.00057,-56.94,17.6,2
2021-01-27,SELL_CE,47738.27642857143,47409.93,121.71,182.57,-427.14,0.31,0.00057,-56.94,17.6,2
2021-01-28,SELL_CE,47147.46942857143,46874.36,75.68,113.53,-277.21,0.278,0.00076,-76.67,18.1,1
2021-01-28,SELL_CE,47147.46942857143,46874.36,75.68,113.53,-277.21,0.278,0.00076,-76.67,18.1,1
2021-02-01,SELL_PE,48002.53342857143,48600.61,300.21,450.32,-1551.64,-0.321,0.00025,-66.15,27.8,4
2021-02-01,SELL_PE,48002.53342857143,48600.61,300.21,450.32,-1551.64,-0.321,0.00025,-66.15,27.8,4
2021-02-02,SELL_PE,49175.236000000004,49797.72,263.4,144.48,1139.07,-0.306,0.00026,-80.3,29.4,3
2021-02-02,SELL_PE,49175.236000000004,49797.72,263.4,144.48,1139.07,-0.306,0.00026,-80.3,29.4,3
2021-02-03,SELL_PE,49794.27392857143,50255.75,237.13,355.69,-803.07,-0.326,0.00033,-101.81,29.5,2
2021-02-03,SELL_PE,49794.27392857143,50255.75,237.13,355.69,-803.07,-0.326,0.00033,-101.81,29.5,2
2021-02-04,SELL_PE,50236.84714285714,50614.29,153.77,230.66,-531.57,-0.306,0.00045,-139.4,29.4,1
2021-02-08,SELL_PE,50598.06085714285,51348.77,305.46,185.98,1144.18,-0.301,0.00022,-71.15,29.2,4
2021-02-09,SELL_PE,50689.287000000004,51329.08,266.88,145.93,1159.38,-0.305,0.00026,-81.73,29.0,3
2021-02-10,SELL_CE,51764.513928571425,51309.39,257.23,110.55,1416.71,0.351,0.00034,-105.3,29.0,2
2021-02-15,SELL_PE,51453.64314285714,52154.13,321.04,199.83,1161.38,-0.313,0.00023,-72.39,28.7,4
2021-02-16,SELL_PE,51523.18,52104.17,280.03,158.07,1169.24,-0.319,0.00027,-82.47,28.3,3
2021-02-17,SELL_CE,52102.23357142857,51703.83,265.61,119.84,1407.51,0.366,0.00035,-104.09,28.0,2
2021-02-18,SELL_CE,51638.792,51324.69,174.27,261.41,-598.34,0.347,0.00049,-142.69,28.2,1
2021-02-18,SELL_CE,51638.792,51324.69,174.27,261.41,-598.34,0.347,0.00049,-142.69,28.2,1
2021-02-22,SELL_CE,50254.352,49744.32,403.73,605.59,-2070.39,0.384,0.00025,-76.24,29.3,4
2021-02-22,SELL_CE,50254.352,49744.32,403.73,605.59,-2070.39,0.384,0.00025,-76.24,29.3,4
2021-02-24,SELL_PE,50460.62035714286,50781.69,276.18,414.27,-930.28,-0.371,0.00035,-104.23,28.4,2
2021-02-24,SELL_PE,50460.62035714286,50781.69,276.18,414.27,-930.28,-0.371,0.00035,-104.23,28.4,2
2021-02-25,SELL_PE,50768.987714285715,51039.31,175.29,0.62,1697.52,-0.35,0.0005,-140.07,27.7,1
2021-02-25,SELL_PE,50768.987714285715,51039.31,175.29,0.62,1697.52,-0.35,0.0005,-140.07,27.7,1
2021-03-02,SELL_PE,49774.0495,50296.89,220.34,120.93,944.42,-0.306,0.00032,-67.88,24.4,3
2021-03-03,SELL_PE,51072.404642857146,51444.65,226.26,339.39,-767.67,-0.342,0.00037,-93.42,25.8,2
2021-03-03,SELL_PE,51072.404642857146,51444.65,226.26,339.39,-767.67,-0.342,0.00037,-93.42,25.8,2
2021-03-10,SELL_PE,50858.010714285716,51279.51,217.39,93.08,1193.43,-0.327,0.00036,-93.66,26.5,2
2021-03-15,SELL_CE,51077.42,50395.08,302.9,184.55,1132.84,0.33,0.00026,-67.02,26.8,4
2021-03-15,SELL_CE,51077.42,50395.08,302.9,184.55,1132.84,0.33,0.00026,-67.02,26.8,4
2021-03-17,SELL_CE,50212.658571428576,49801.62,226.31,339.47,-767.84,0.348,0.00038,-93.48,26.5,2
2021-03-17,SELL_CE,50212.658571428576,49801.62,226.31,339.47,-767.84,0.348,0.00038,-93.48,26.5,2
2021-03-18,SELL_CE,49534.21028571428,49216.52,148.37,222.55,-513.95,0.33,0.00053,-127.62,26.7,1
2021-03-18,SELL_CE,49534.21028571428,49216.52,148.37,222.55,-513.95,0.33,0.00053,-127.62,26.7,1
2021-03-23,SELL_PE,49454.170000000006,50051.44,215.3,113.85,964.85,-0.291,0.00029,-69.17,25.7,3
2021-03-24,SELL_CE,49605.86107142857,49180.31,218.69,328.04,-743.02,0.342,0.00038,-92.08,26.7,2
2021-03-24,SELL_CE,49605.86107142857,49180.31,218.69,328.04,-743.02,0.342,0.00038,-92.08,26.7,2
2021-03-25,SELL_CE,48772.19485714286,48440.12,130.34,195.51,-455.23,0.313,0.00054,-118.03,25.7,1
2021-03-25,SELL_CE,48772.19485714286,48440.12,130.34,195.51,-455.23,0.313,0.00054,-118.03,25.7,1
2021-03-30,SELL_PE,49550.245500000005,50136.58,176.15,264.23,-929.95,-0.273,0.00032,-60.07,22.9,3
2021-03-30,SELL_PE,49550.245500000005,50136.58,176.15,264.23,-929.95,-0.273,0.00032,-60.07,22.9,3
2021-04-05,SELL_CE,49851.91314285714,49159.32,192.49,288.73,-1011.81,0.282,0.0003,-49.36,21.6,4
2021-04-05,SELL_CE,49851.91314285714,49159.32,192.49,288.73,-1011.81,0.282,0.0003,-49.36,21.6,4
2021-04-07,SELL_PE,49236.93714285715,49661.76,140.48,210.73,-488.28,-0.284,0.00043,-69.35,21.5,2
2021-04-08,SELL_PE,49399.56057142857,49746.21,88.26,0.05,833.94,-0.26,0.00058,-92.96,21.5,1
2021-04-12,SELL_CE,48508.44514285714,47883.38,256.85,385.27,-1334.33,0.322,0.00029,-58.27,24.7,4
2021-04-12,SELL_CE,48508.44514285714,47883.38,256.85,385.27,-1334.33,0.322,0.00029,-58.27,24.7,4
2021-04-15,SELL_PE,48488.264,48803.68,129.29,193.94,-451.83,-0.307,0.00054,-117.46,25.6,1
2021-04-15,SELL_PE,48488.264,48803.68,129.29,193.94,-451.83,-0.307,0.00054,-117.46,25.6,1
2021-04-19,SELL_CE,48576.56,47949.42,283.84,173.55,1052.49,0.332,0.00028,-62.5,26.2,4
2021-04-19,SELL_CE,48576.56,47949.42,283.84,173.55,1052.49,0.332,0.00028,-62.5,26.2,4
2021-04-20,SELL_PE,47174.728500000005,47705.8,220.5,120.55,949.86,-0.305,0.00031,-68.0,25.9,3
2021-04-20,SELL_PE,47174.728500000005,47705.8,220.5,120.55,949.86,-0.305,0.00031,-68.0,25.9,3
2021-04-22,SELL_CE,48398.57057142857,48080.67,131.12,0.05,1262.01,0.318,0.00056,-117.02,25.5,1
2021-04-26,SELL_PE,47751.28542857143,48386.51,251.09,152.14,939.46,-0.299,0.00027,-59.37,25.8,4
2021-04-27,SELL_PE,48393.229,48944.14,216.87,117.13,947.73,-0.299,0.00031,-67.97,25.4,3
2021-04-28,SELL_PE,49370.26571428571,49733.84,211.66,317.49,-720.13,-0.338,0.00039,-88.45,25.4,2
2021-04-28,SELL_PE,49370.26571428571,49733.84,211.66,317.49,-720.13,-0.338,0.00039,-88.45,25.4,2
2021-04-29,SELL_PE,49472.53971428572,49765.94,135.5,0.11,1305.14,-0.318,0.00055,-119.07,25.0,1
2021-04-29,SELL_PE,49472.53971428572,49765.94,135.5,0.11,1305.14,-0.318,0.00055,-119.07,25.0,1
2021-05-03,SELL_CE,49326.37371428571,48718.52,257.2,155.16,970.34,0.325,0.00029,-57.9,24.0,4
2021-05-03,SELL_CE,49326.37371428571,48718.52,257.2,155.16,970.34,0.325,0.00029,-57.9,24.0,4
2021-05-06,SELL_PE,48656.99257142857,48949.76,116.01,174.02,-408.56,-0.304,0.00059,-106.76,23.2,1
2021-05-06,SELL_PE,48656.99257142857,48949.76,116.01,174.02,-408.56,-0.304,0.00059,-106.76,23.2,1
2021-05-11,SELL_CE,49626.825,49161.81,232.74,129.91,978.45,0.341,0.00035,-66.35,23.3,3
2021-05-11,SELL_CE,49626.825,49161.81,232.74,129.91,978.45,0.341,0.00035,-66.35,23.3,3
2021-05-12,SELL_CE,48997.1125,48690.8,146.37,219.55,-507.44,0.335,0.00055,-63.49,18.5,2
2021-05-12,SELL_CE,48997.1125,48690.8,146.37,219.55,-507.44,0.335,0.00055,-63.49,18.5,2
2021-05-17,SELL_PE,49118.54085714286,49580.73,189.44,284.15,-996.51,-0.301,0.00036,-45.32,18.9,4
2021-05-17,SELL_PE,49118.54085714286,49580.73,189.44,284.15,-996.51,-0.301,0.00036,-45.32,18.9,4
2021-05-18,SELL_PE,49779.437000000005,50193.33,173.98,95.66,734.04,-0.305,0.0004,-54.4,19.4,3
2021-05-18,SELL_PE,49779.437000000005,50193.33,173.98,95.66,734.04,-0.305,0.0004,-54.4,19.4,3
2021-05-19,SELL_CE,50189.146428571425,49902.64,150.56,225.83,-521.09,0.344,0.00056,-63.64,17.8,2
2021-05-20,SELL_CE,49785.85857142857,49564.86,99.07,148.6,-353.37,0.326,0.00077,-86.84,18.0,1
2021-05-20,SELL_CE,49785.85857142857,49564.86,99.07,148.6,-353.37,0.326,0.00077,-86.84,18.0,1
2021-05-24,SELL_PE,50229.92228571429,50651.9,212.2,134.61,726.29,-0.32,0.00036,-47.99,19.0,4
2021-05-26,SELL_PE,50782.481785714284,51017.52,169.12,253.68,-581.56,-0.355,0.00053,-68.19,18.5,2
2021-05-27,SELL_PE,50928.22485714286,51115.22,104.28,156.41,-370.34,-0.335,0.00078,-88.26,17.5,1
2021-05-27,SELL_PE,50928.22485714286,51115.22,104.28,156.41,-370.34,-0.335,0.00078,-88.26,17.5,1
2021-05-31,SELL_PE,51570.112,51937.44,165.19,247.78,-875.0,-0.309,0.00043,-39.28,15.2,4
2021-05-31,SELL_PE,51570.112,51937.44,165.19,247.78,-875.0,-0.309,0.00043,-39.28,15.2,4
2021-06-01,SELL_PE,51582.075,51934.88,132.93,71.52,565.46,-0.294,0.00048,-43.67,15.1,3
2021-06-02,SELL_CE,52105.17928571429,51849.48,120.85,48.39,676.02,0.335,0.00066,-53.03,14.3,2
2021-06-02,SELL_CE,52105.17928571429,51849.48,120.85,48.39,676.02,0.335,0.00066,-53.03,14.3,2
2021-06-03,SELL_PE,52032.36257142857,52232.43,72.07,108.1,-265.42,-0.293,0.00089,-69.62,14.2,1
2021-06-03,SELL_PE,52032.36257142857,52232.43,72.07,108.1,-265.42,-0.293,0.00089,-69.62,14.2,1
2021-06-09,SELL_CE,52172.30357142857,51941.64,130.61,195.92,-456.12,0.353,0.00067,-54.48,14.4,2
2021-06-09,SELL_CE,52172.30357142857,51941.64,130.61,195.92,-456.12,0.353,0.00067,-54.48,14.4,2
2021-06-14,SELL_CE,52898.784857142855,52551.53,138.44,80.89,526.76,0.323,0.00054,-32.71,12.0,4
2021-06-14,SELL_CE,52898.784857142855,52551.53,138.44,80.89,526.76,0.323,0.00054,-32.71,12.0,4
2021-06-15,SELL_PE,52460.822,52773.05,87.4,43.86,387.15,-0.263,0.0006,-32.09,11.4,3
2021-06-15,SELL_PE,52460.822,52773.05,87.4,43.86,387.15,-0.263,0.0006,-32.09,11.4,3
2021-06-16,SELL_CE,52715.930714285714,52501.98,94.73,142.09,-339.24,0.33,0.00083,-42.78,11.3,2
2021-06-16,SELL_CE,52715.930714285714,52501.98,94.73,142.09,-339.24,0.33,0.00083,-42.78,11.3,2
2021-06-17,SELL_CE,52494.476285714285,52323.33,55.17,82.75,-210.37,0.295,0.00116,-54.08,10.9,1
2021-06-17,SELL_CE,52494.476285714285,52323.33,55.17,82.75,-210.37,0.295,0.00116,-54.08,10.9,1
2021-06-22,SELL_PE,52247.505,52588.71,35.88,13.23,178.85,-0.171,0.00065,-18.15,8.2,3
2021-06-22,SELL_PE,52247.505,52588.71,35.88,13.23,178.85,-0.171,0.00065,-18.15,8.2,3
2021-06-23,SELL_CE,52552.41285714286,52306.08,46.06,69.08,-180.7,0.242,0.00097,-27.48,8.3,2
2021-06-23,SELL_CE,52552.41285714286,52306.08,46.06,69.08,-180.7,0.242,0.00097,-27.48,8.3,2
2021-06-29,SELL_CE,52920.376000000004,52549.66,41.13,14.01,223.52,0.192,0.0007,-19.53,8.2,3
2021-07-01,SELL_CE,52520.37057142857,52318.6,23.0,34.5,-105.6,0.191,0.00124,-31.59,8.0,1
2021-07-01,SELL_CE,52520.37057142857,52318.6,23.0,34.5,-105.6,0.191,0.00124,-31.59,8.0,1
2021-07-05,SELL_PE,52487.85771428572,52880.0,40.73,17.88,180.86,-0.169,0.00056,-15.79,8.2,4
2021-07-06,SELL_PE,52512.2255,52861.18,34.24,12.3,171.79,-0.165,0.00064,-17.69,8.1,3
2021-07-08,SELL_CE,52762.76342857143,52568.94,27.12,40.69,-119.03,0.21,0.00126,-34.87,8.3,1
2021-07-08,SELL_CE,52762.76342857143,52568.94,27.12,40.69,-119.03,0.21,0.00126,-34.87,8.3,1
2021-07-14,SELL_PE,52708.35785714286,52904.05,51.54,77.32,-198.57,-0.257,0.00097,-29.17,8.5,2
2021-07-14,SELL_PE,52708.35785714286,52904.05,51.54,77.32,-198.57,-0.257,0.00097,-29.17,8.5,2
2021-07-15,SELL_PE,53004.554,53158.85,33.98,50.96,-141.35,-0.243,0.00133,-39.24,8.5,1
2021-07-15,SELL_PE,53004.554,53158.85,33.98,50.96,-141.35,-0.243,0.00133,-39.24,8.5,1
2021-07-19,SELL_CE,52850.54057142857,52553.4,106.59,59.55,422.04,0.314,0.00067,-26.37,9.6,4
2021-07-19,SELL_CE,52850.54057142857,52553.4,106.59,59.55,422.04,0.314,0.00067,-26.37,9.6,4
2021-07-20,SELL_CE,52462.3395,52198.51,94.2,141.29,-519.24,0.311,0.00075,-30.74,10.0,3
2021-07-20,SELL_CE,52462.3395,52198.51,94.2,141.29,-519.24,0.311,0.00075,-30.74,10.0,3
2021-07-22,SELL_PE,52685.75771428571,52837.21,57.1,85.66,-216.69,-0.297,0.00114,-55.3,11.0,1
2021-07-22,SELL_PE,52685.75771428571,52837.21,57.1,85.66,-216.69,-0.297,0.00114,-55.3,11.0,1
2021-07-27,SELL_CE,52851.512500000004,52578.76,103.24,154.86,-564.58,0.317,0.0007,-32.99,10.6,3
2021-07-27,SELL_CE,52851.512500000004,52578.76,103.24,154.86,-564.58,0.317,0.0007,-32.99,10.6,3
2021-07-28,SELL_CE,52648.045,52443.71,87.69,131.54,-316.33,0.327,0.00088,-40.08,10.6,2
2021-07-28,SELL_CE,52648.045,52443.71,87.69,131.54,-316.33,0.327,0.00088,-40.08,10.6,2
2021-07-29,SELL_PE,52474.82171428572,52653.07,46.62,0.05,417.93,-0.261,0.0011,-50.31,10.7,1
2021-08-03,SELL_PE,53547.3585,53823.36,118.43,177.65,-640.69,-0.305,0.00058,-38.26,12.4,3
2021-08-03,SELL_PE,53547.3585,53823.36,118.43,177.65,-640.69,-0.305,0.00058,-38.26,12.4,3
2021-08-04,SELL_PE,54153.39571428571,54369.77,110.43,165.64,-390.38,-0.323,0.00069,-49.91,12.9,2
2021-08-04,SELL_PE,54153.39571428571,54369.77,110.43,165.64,-390.38,-0.323,0.00069,-49.91,12.9,2
2021-08-05,SELL_PE,54317.88371428571,54492.84,72.45,108.67,-266.66,-0.307,0.00095,-67.62,12.9,1
2021-08-05,SELL_PE,54317.88371428571,54492.84,72.45,108.67,-266.66,-0.307,0.00095,-67.62,12.9,1
2021-08-10,SELL_PE,54231.31800000001,54554.66,102.13,52.83,444.59,-0.276,0.00056,-36.0,12.1,3
2021-08-11,SELL_CE,54757.580357142855,54525.93,104.27,156.41,-370.33,0.331,0.00076,-46.75,11.9,2
2021-08-12,SELL_PE,54653.07371428572,54843.98,59.74,89.62,-225.29,-0.279,0.00097,-60.7,12.0,1
2021-08-17,SELL_PE,55460.82199999999,55792.27,87.31,130.96,-484.73,-0.257,0.00058,-32.71,11.1,3
2021-08-18,SELL_PE,55407.11892857143,55629.49,78.66,30.13,437.15,-0.288,0.00078,-40.01,10.6,2
2021-08-18,SELL_PE,55407.11892857143,55629.49,78.66,30.13,437.15,-0.288,0.00078,-40.01,10.6,2
2021-08-23,SELL_PE,55169.09628571429,55555.79,85.5,46.0,346.84,-0.239,0.00051,-25.86,10.4,4
2021-08-24,SELL_PE,55602.713500000005,55958.98,70.83,106.24,-402.14,-0.23,0.00058,-28.99,10.4,3
2021-08-25,SELL_PE,55700.921428571426,55944.21,64.4,21.98,376.3,-0.259,0.00079,-35.81,9.9,2
2021-08-30,SELL_PE,56516.06114285714,56889.76,91.92,137.88,-507.83,-0.249,0.00051,-26.98,10.4,4
2021-08-30,SELL_PE,56516.06114285714,56889.76,91.92,137.88,-507.83,-0.249,0.00051,-26.98,10.4,4
2021-08-31,SELL_PE,57216.006,57552.39,86.24,129.36,-479.38,-0.255,0.00057,-32.66,10.8,3
2021-08-31,SELL_PE,57216.006,57552.39,86.24,129.36,-479.38,-0.255,0.00057,-32.66,10.8,3
2021-09-01,SELL_PE,57087.39035714285,57338.21,64.98,21.97,382.12,-0.257,0.00077,-36.38,9.9,2
2021-09-01,SELL_PE,57087.39035714285,57338.21,64.98,21.97,382.12,-0.257,0.00077,-36.38,9.9,2
2021-09-06,SELL_PE,57885.38028571429,58296.91,66.96,33.51,286.6,-0.209,0.00051,-22.45,9.2,4
2021-09-07,SELL_CE,58635.36,58279.48,76.68,33.54,383.37,0.258,0.00065,-29.33,9.4,3
2021-09-14,SELL_PE,57917.513,58247.09,61.49,27.59,291.06,-0.223,0.00063,-26.04,9.0,3
2021-09-15,SELL_PE,58495.57535714286,58723.2,66.65,99.97,-247.78,-0.268,0.00081,-36.22,9.3,2
2021-09-15,SELL_PE,58495.57535714286,58723.2,66.65,99.97,-247.78,-0.268,0.00081,-36.22,9.3,2
2021-09-16,SELL_PE,58953.17257142858,59141.16,43.53,65.3,-172.47,-0.248,0.00108,-49.12,9.5,1
2021-09-16,SELL_PE,58953.17257142858,59141.16,43.53,65.3,-172.47,-0.248,0.00108,-49.12,9.5,1
