date,symbol,type,strike,entry,exit,spot_entry,pcr,vwap,gross_pnl,costs,net_pnl,version,tolerance,has_oi,position_scale
2024-12-09,NIFTY50,BUY_CE,24600,131.2397212232936,199.51171319990823,24549.78482521767,1.6032712719679834,24549.78482521767,4373.18,77.06,4296.13,V1,,,
2024-12-12,NIFTY50,BUY_PE,24550,103.13073352979154,133.83689048900192,24625.546742908406,0.745854851861919,24625.546742908406,1949.69,70.66,1879.03,V1,,,
2024-12-17,NIFTY50,BUY_PE,24350,56.71174583020729,94.54606335047816,24571.504014528517,0.6959563453197146,24571.504014528517,2429.74,60.1,2369.63,V1,,,
2024-12-20,NIFTY50,BUY_PE,23600,7.816945673344435,15.727569086571709,24116.33500642124,0.8450130851991858,24116.33500642124,509.6,48.98,460.62,V1,,,
2024-12-24,NIFTY50,BUY_PE,23750,68.70375744315243,115.86665918099999,23874.235775229132,0.48881111464630395,23874.235775229132,3029.6,62.83,2966.77,V1,,,
2024-12-26,NIFTY50,BUY_PE,23750,101.05629129390945,117.14498468859433,23787.28969552556,0.5386233493046628,23787.28969552556,1003.22,70.19,933.03,V1,,,
2024-12-30,NIFTY50,BUY_PE,23650,60.12538043650966,106.83256960983203,23759.586441561638,0.4593409347199599,23759.586441561638,3003.41,60.88,2942.53,V1,,,
2024-12-31,NIFTY50,BUY_PE,23650,67.08817493027709,118.56508174934041,23731.46630909814,0.5089546022490629,23731.46630909814,3309.8,62.46,3247.33,V1,,,
2025-01-06,NIFTY50,BUY_PE,23600,36.70944744796634,64.73562280452742,23871.249935902688,0.9328115770821028,23871.249935902688,1801.92,55.55,1746.37,V1,,,
2025-01-09,NIFTY50,BUY_PE,23550,52.12584225599949,88.33606453253513,23758.83967442196,0.6366713352007469,23758.83967442196,2326.27,59.06,2267.22,V1,,,
2025-01-10,NIFTY50,BUY_PE,23450,59.44800096554263,99.34263789146661,23629.883133881835,0.23294849023090586,23629.883133881835,2562.19,60.72,2501.46,V1,,,
2025-01-15,NIFTY50,BUY_PE,23200,77.56317961501645,126.36272549839751,23312.42881039999,0.2795795526008445,23312.42881039999,3132.2,64.85,3067.36,V1,,,
2025-01-17,NIFTY50,BUY_PE,23200,114.10507824707747,120.77567131922531,23217.69961251168,0.281654448366368,23217.69961251168,387.79,73.16,314.63,V1,,,
2025-01-21,NIFTY50,BUY_PE,23000,38.046454518252176,67.45824983133102,23238.151399590028,0.7655879045357991,23238.151399590028,1891.19,55.86,1835.34,V1,,,
2025-01-22,NIFTY50,BUY_PE,23150,92.9645948224661,148.87956995336668,23215.650772543933,0.2708408192597916,23215.650772543933,3587.31,68.35,3518.96,V1,,,
2025-01-28,NIFTY50,BUY_PE,22950,80.69500882959255,129.752276816968,23059.48565705129,0.66091540857896,23059.48565705129,3147.69,65.56,3082.13,V1,,,
2025-02-03,NIFTY50,BUY_CE,23350,106.13157235925428,124.46059918778923,23323.026943964185,1.3891740550629958,23323.026943964185,1146.42,71.34,1075.08,V1,,,
2025-02-04,NIFTY50,BUY_CE,23750,28.447607414364484,52.04818505986964,23425.064316084317,4.351601423487544,23425.064316084317,1518.34,53.67,1464.67,V1,,,
2025-02-06,NIFTY50,BUY_CE,23600,112.81565239378688,178.9663456416718,23559.863458007778,1.8454379562043797,23559.863458007778,4242.9,72.87,4170.03,V1,,,
2025-02-07,NIFTY50,BUY_PE,23550,95.60049367619104,102.3939688021385,23575.22444141139,0.8261988304093567,23575.22444141139,402.97,68.95,334.02,V1,,,
2025-02-10,NIFTY50,BUY_PE,23400,38.410704410164726,70.31687916511547,23605.997353509345,0.7498142447723172,23605.997353509345,2052.7,55.94,1996.76,V1,,,
2025-02-13,NIFTY50,BUY_PE,23050,41.52857035231318,73.74088858478709,23260.71616985709,6.863417982155113e-07,23260.71616985709,2071.32,56.65,2014.68,V1,,,
2025-02-14,NIFTY50,BUY_PE,22950,51.997896534216125,90.4898876816529,23112.920866292923,7.063643427279791e-07,23112.920866292923,2474.19,59.03,2415.16,V1,,,
2025-02-17,NIFTY50,BUY_PE,22950,74.37284500942405,127.10677769224824,23019.2885830785,7.679901697258275e-07,23019.2885830785,3388.42,64.12,3324.3,V1,,,
2025-02-18,NIFTY50,BUY_PE,22950,91.92461971177909,153.54434616792457,22972.273249035232,0.19421294128663733,22972.273249035232,3957.42,68.11,3889.3,V1,,,
2025-02-19,NIFTY50,BUY_PE,22950,97.45776768493124,161.64122034144805,22959.27673768775,0.20524492825333993,22959.27673768775,4121.4,69.37,4052.03,V1,,,
2025-02-28,NIFTY50,BUY_PE,22100,6.196078107560652,13.895587014928353,22483.17581131426,0.6580463620527938,22483.17581131426,496.55,48.61,447.94,V1,,,
2025-03-10,NIFTY50,BUY_CE,22450,73.86111789442475,128.89752330331947,22379.156737073718,4.324008498583569,22379.156737073718,3537.83,64.0,3473.83,V1,,,
2025-03-11,NIFTY50,BUY_CE,22500,79.95310812713069,102.90076363027413,22445.044712972172,4.154814562776455,22445.044712972172,1455.94,65.39,1390.55,V1,,,
2025-03-26,NIFTY50,BUY_CE,23500,100.27247963301306,162.22988050932796,23439.38383798737,4.407451212300414,23439.38383798737,3976.04,70.01,3906.03,V1,,,
2025-03-27,NIFTY50,BUY_CE,23600,91.41674283787142,122.19472412272512,23517.420670033673,1.8913748378728923,23517.420670033673,1958.91,68.0,1890.92,V1,,,
2025-04-01,NIFTY50,BUY_PE,23150,11.503529614130002,23.529361565656835,23534.192224205442,0.9013374260030695,23534.192224205442,774.85,49.82,725.03,V1,,,
2025-04-25,NIFTY50,BUY_PE,24050,153.57274568304638,211.22775946495844,24170.196100738536,0.7503087182020252,24170.196100738536,3676.44,82.14,3594.3,V1,,,
2025-05-12,NIFTY50,BUY_CE,24900,35.87557497594207,57.29198886021963,24371.94783491592,1.3409918744746427,24371.94783491592,1373.9,55.36,1318.54,V1,,,
2025-05-14,NIFTY50,BUY_CE,24650,130.5253641054751,187.55445262191546,24494.008181190962,1.239693192713327,24494.008181190962,3644.87,76.89,3567.97,V1,,,
2025-05-15,NIFTY50,BUY_CE,25050,52.99809826669116,82.96350186077999,24637.166706357253,1.258149568552253,24637.166706357253,1921.24,59.26,1861.98,V1,,,
2025-05-19,NIFTY50,BUY_CE,24950,142.10303579351057,205.61148700029884,24846.528661932258,1.4198901484165012,24846.528661932258,4060.24,79.53,3980.72,V1,,,
2025-05-20,NIFTY50,BUY_PE,24700,109.01316107709135,160.65920149501807,24865.894713799535,0.7617461746174617,24865.894713799535,3304.41,72.0,3232.41,V1,,,
2025-05-21,NIFTY50,BUY_PE,24800,137.0847416892393,197.57773828334598,24894.483062197665,0.7674102285092492,24894.483062197665,3866.79,78.39,3788.4,V1,,,
2025-05-27,NIFTY50,BUY_CE,24850,171.85589294662714,243.2606512781575,24808.698533151684,1.1074440777411074,24808.698533151684,4560.36,86.3,4474.06,V1,,,
2025-05-28,NIFTY50,BUY_PE,24750,155.70724092683122,176.81441122359413,24800.192135028432,0.9752421959095802,24800.192135028432,1307.12,82.62,1224.5,V1,,,
2025-05-29,NIFTY50,BUY_PE,24850,185.90645349204533,259.7403513257068,24837.67030643242,0.3553365563406471,24837.67030643242,4712.3,89.49,4622.81,V1,,,
2025-05-30,NIFTY50,BUY_PE,24750,146.58391667764772,177.26239605547812,24823.225857852176,0.7591934550863565,24823.225857852176,1930.95,80.55,1850.4,V1,,,
2025-06-02,NIFTY50,BUY_PE,24700,140.34826396350763,201.59276702044957,24786.249035103843,0.31405038759689924,24786.249035103843,3914.21,79.13,3835.08,V1,,,
2025-06-03,NIFTY50,BUY_PE,24550,99.63451490848365,147.45971468588098,24748.63618240898,0.3180717054263566,24748.63618240898,3060.45,69.87,2990.59,V1,,,
2025-06-04,NIFTY50,BUY_PE,24600,128.96691392274442,186.31407012801964,24717.415186552065,0.3477961432506887,24717.415186552065,3666.09,76.54,3589.55,V1,,,
2025-06-16,NIFTY50,BUY_PE,24950,104.8491944585985,176.68110357564137,24949.177039432958,0.6776344556187145,24949.177039432958,4614.18,71.05,4543.12,V1,,,
2025-06-20,NIFTY50,BUY_CE,25100,36.33348463275888,72.4052419688186,24904.68289910913,1.667504835589942,24904.68289910913,2323.46,55.47,2267.99,V1,,,
2025-06-23,NIFTY50,BUY_CE,24950,93.5441517569725,118.93604474615262,24918.273997549335,2.1626692456479693,24918.273997549335,1609.04,68.48,1540.56,V1,,,
2025-06-24,NIFTY50,BUY_CE,25050,71.46600345859042,131.8593295018026,24974.06362567205,2.05183752417795,24974.06362567205,3885.92,63.46,3822.46,V1,,,
2025-06-30,NIFTY50,BUY_CE,25500,76.09432666882094,135.08211200134815,25403.75771678399,3.336294980008885,25403.75771678399,3793.03,64.51,3728.52,V1,,,
2025-07-01,NIFTY50,BUY_CE,25550,88.63420860032966,108.94764988923559,25495.893483456573,1.738075429839157,25495.893483456573,1281.85,67.36,1214.48,V1,,,
2025-07-04,NIFTY50,BUY_PE,25450,76.89679555090697,139.48691348749907,25494.62034778682,0.4969600845889506,25494.62034778682,4026.16,64.69,3961.47,V1,,,
2025-07-07,NIFTY50,BUY_PE,25450,84.3571872159755,90.531578162211,25475.403468953606,0.17049960348929422,25475.403468953606,367.23,66.39,300.84,V1,,,
2025-07-15,NIFTY50,BUY_PE,25200,59.301667900896064,115.28855866380628,25262.78172109688,0.21731047304275977,25262.78172109688,3605.1,60.69,3544.41,V1,,,
2025-07-17,NIFTY50,BUY_PE,25100,61.43089977451564,79.34672870737352,25159.036590351603,0.644767521601975,25159.036590351603,1137.08,61.18,1075.9,V1,,,
2025-07-18,NIFTY50,BUY_PE,24950,22.441314365105427,51.70312545563472,25114.525400516806,0.6243857085934387,25114.525400516806,1887.56,52.31,1835.25,V1,,,
2025-07-21,NIFTY50,BUY_PE,25100,74.88536244526222,145.51944870782808,25101.794029347915,0.5733626051957555,25101.794029347915,4548.24,64.24,4484.0,V1,,,
2025-07-24,NIFTY50,BUY_PE,25050,51.64768701116736,59.98099113852814,25083.049041431157,0.5523417297193756,25083.049041431157,519.9,58.95,460.95,V1,,,
2025-07-25,NIFTY50,BUY_PE,24850,9.057593706970692,24.708095450149905,25063.840984974966,0.5061435843426365,25063.840984974966,1010.7,49.26,961.44,V1,,,
2025-07-30,NIFTY50,BUY_PE,24850,57.6961872549291,67.25220877052722,24878.183857904092,0.6328365001706678,24878.183857904092,596.78,60.33,536.45,V1,,,
2025-07-31,NIFTY50,BUY_PE,24750,49.1035258491338,103.98409234766737,24800.526596471405,0.25356252226576415,24800.526596471405,3537.38,58.37,3479.01,V1,,,
2025-08-01,NIFTY50,BUY_PE,24550,14.151084106435974,34.7980333460113,24751.42151290108,0.8047442928197934,24751.42151290108,1332.51,50.42,1282.09,V1,,,
2025-08-04,NIFTY50,BUY_PE,24700,61.190316010784954,120.7857781346961,24738.848952966997,0.8201195736937874,24738.848952966997,3838.22,61.12,3777.1,V1,,,
2025-08-06,NIFTY50,BUY_PE,24550,31.26813954098634,56.95025520210055,24677.14904896353,0.7977868528520616,24677.14904896353,1652.13,54.31,1597.82,V1,,,
2025-08-11,NIFTY50,BUY_CE,24600,68.89529833724555,89.76700350445562,24534.4765181408,1.1095630145661812,24534.4765181408,1325.72,62.87,1262.85,V1,,,
2025-08-13,NIFTY50,BUY_CE,24600,64.27311152374023,102.98239597068823,24520.15956046409,1.107267329288757,24520.15956046409,2483.49,61.82,2421.67,V1,,,
2025-08-14,NIFTY50,BUY_CE,24650,53.5713747228001,84.42822119685934,24541.644533117444,1.990174672489083,24541.644533117444,1978.79,59.39,1919.4,V1,,,
2025-08-25,NIFTY50,BUY_PE,24950,68.8428220657006,80.452305704136,24996.818305160774,0.6744186046511628,24996.818305160774,725.5,62.86,662.64,V1,,,
2025-09-01,NIFTY50,BUY_PE,24650,87.10654331701517,151.76242771581087,24677.90670587386,0.13206845238095238,24677.90670587386,4156.05,67.02,4089.04,V1,,,
2025-09-02,NIFTY50,BUY_PE,24600,78.53395186325179,102.93696282694275,24637.849430872957,0.3153429345501212,24637.849430872957,1550.81,65.07,1485.74,V1,,,
2025-09-15,NIFTY50,BUY_CE,25050,70.57402073014782,101.2824934377735,24998.29578175357,1.480865952328887,24998.29578175357,1962.54,63.26,1899.28,V1,,,
2025-09-16,NIFTY50,BUY_CE,25250,25.924508583614625,58.304571080319725,25067.86188052506,1.5767171129220023,25067.86188052506,2088.28,53.1,2035.18,V1,,,
2025-09-19,NIFTY50,BUY_CE,25350,65.09939030194437,81.21808017180423,25288.12725686712,1.6055506993006994,25288.12725686712,1019.18,62.01,957.17,V1,,,
2025-09-22,NIFTY50,BUY_PE,25200,36.61393586221493,79.63754537721809,25303.9200703811,0.6073985680190931,25303.9200703811,2773.87,55.53,2718.34,V1,,,
2025-09-23,NIFTY50,BUY_PE,25150,25.50470303201837,58.428683217125034,25295.65724421548,0.5611288722301842,25295.65724421548,2123.69,53.0,2070.69,V1,,,
2025-09-25,NIFTY50,BUY_PE,24900,5.176062681375015,14.961377937034266,25161.099507999133,6.893223960846488e-07,25161.099507999133,632.12,48.38,583.74,V1,,,
2025-09-30,NIFTY50,BUY_PE,24600,10.185337493288444,27.395388722125425,24800.587868595856,6.361323155216285e-07,24800.587868595856,1111.33,49.52,1061.81,V1,,,
2025-10-08,NIFTY50,BUY_CE,25050,47.13918299091347,99.22109361850934,24956.330552890115,4.0646864686468644,24956.330552890115,3356.78,57.92,3298.86,V1,,,
2025-10-09,NIFTY50,BUY_CE,25200,27.13698018832929,61.42296124931135,25032.02212823727,5.416007036059806,25032.02212823727,2211.32,53.37,2157.95,V1,,,
2025-10-10,NIFTY50,BUY_CE,25300,26.354625214438784,59.569044300949194,25123.755529128954,5.316622691292876,25123.755529128954,2142.18,53.2,2088.99,V1,,,
2025-10-13,NIFTY50,BUY_CE,25250,51.387775031158526,74.7674155921061,25163.038341608226,4.731750219876869,25163.038341608226,1495.08,58.89,1436.19,V1,,,
2025-10-15,NIFTY50,BUY_CE,25300,51.70368722429521,106.37477164595987,25210.743112442287,1.4504331087584215,25210.743112442287,3522.8,58.96,3463.83,V1,,,
2025-10-16,NIFTY50,BUY_CE,25600,13.058244059263416,30.75703825948437,25309.453636896404,3.5720643615200274,25309.453636896404,1141.88,50.17,1091.71,V1,,,
2025-10-30,NIFTY50,BUY_PE,25900,60.14100384467747,81.74766802185691,25930.33968997838,0.5212228622064687,25930.33968997838,1376.76,60.88,1315.88,V1,,,
2025-10-31,NIFTY50,BUY_PE,25700,12.698913934168104,32.00435385555447,25921.860835661086,0.6274133333333334,25921.860835661086,1246.14,50.09,1196.05,V1,,,
2025-11-04,NIFTY50,BUY_PE,25600,10.690580027631768,27.05442964789575,25847.962068271485,0.3497467071935157,25847.962068271485,1056.29,49.63,1006.66,V1,,,
2025-11-06,NIFTY50,BUY_PE,25500,15.024630405321204,36.279122198776136,25717.935381678413,0.3848812576652916,25717.935381678413,1371.54,50.62,1320.92,V1,,,
2025-11-07,NIFTY50,BUY_PE,25500,33.83517399800712,74.24522541348617,25619.260491432273,0.018363808322824717,25619.260491432273,2605.58,54.9,2550.68,V1,,,
2025-11-14,NIFTY50,BUY_CE,25900,42.40544396205405,80.78231017118448,25790.56339116421,3.0101246105919004,25790.56339116421,2470.47,56.85,2413.63,V1,,,
2025-11-17,NIFTY50,BUY_CE,26000,25.647920720104594,62.04979204146933,25849.44249805145,3.5638629283489096,25849.44249805145,2349.02,53.03,2295.99,V1,,,
2025-11-18,NIFTY50,BUY_CE,25900,83.06089332404554,87.41113226808949,25901.916567332028,3.6630321910695742,25901.916567332028,249.52,66.1,183.43,V1,,,
2025-11-19,NIFTY50,BUY_CE,26050,31.59359864853741,67.32872985049526,25922.34776515152,1.6736319903788335,25922.34776515152,2303.49,54.39,2249.11,V1,,,
2025-11-21,NIFTY50,BUY_CE,26050,77.53631098544065,95.77486185271601,26031.042609415854,4.611428571428571,26031.042609415854,1151.71,64.84,1086.87,V1,,,
2025-11-25,NIFTY50,BUY_PE,25900,25.174858176408634,60.29712389238141,26031.053651898306,0.5003570335611548,26031.053651898306,2266.28,52.93,2213.35,V1,,,
2025-12-02,NIFTY50,BUY_PE,26050,38.15062135542394,73.03619776892646,26153.564453245704,0.3001853669174572,26153.564453245704,2245.88,55.88,2190.0,V1,,,
2025-12-03,NIFTY50,BUY_PE,26000,27.66965544577397,64.48453044077273,26130.027314303523,0.3020627605881062,26130.027314303523,2375.0,53.49,2321.5,V1,,,
2025-12-04,NIFTY50,BUY_PE,26050,54.47177917008776,76.12219361332664,26088.97284721637,8.495454931611588e-07,26088.97284721637,1381.81,59.59,1322.22,V1,,,
2025-12-08,NIFTY50,BUY_PE,25950,46.19950169528602,71.0442324673764,26038.11597938145,0.6773798175132779,26038.11597938145,1592.04,57.71,1534.33,V1,,,
2025-12-09,NIFTY50,BUY_PE,25850,31.679843663348947,69.18879447493319,25991.57134137374,0.5912981455064193,25991.57134137374,2418.41,54.41,2364.01,V1,,,
2025-12-10,NIFTY50,BUY_PE,25750,15.290982940116464,37.093696850556796,25965.248091397858,0.5767625231910947,25965.248091397858,1406.96,50.68,1356.28,V1,,,
2025-12-11,NIFTY50,BUY_PE,25900,66.36954266757857,130.80836765462863,25932.96703968255,0.6181953765846383,25932.96703968255,4150.07,62.3,4087.77,V1,,,
2025-12-19,NIFTY50,BUY_CE,25950,71.75730048747391,99.87836440608632,25902.62487834551,1.2645997026969633,25902.62487834551,1794.4,63.52,1730.88,V1,,,
2025-12-30,NIFTY50,BUY_PE,25950,37.62108285202248,83.97733220251565,26041.859990385714,0.32357078910346593,26041.859990385714,2989.44,55.76,2933.69,V1,,,
2026-01-06,NIFTY50,BUY_PE,26200,70.75181333531873,80.71455599888066,26199.89622925233,0.5199345561009214,26199.89622925233,618.04,63.3,554.75,V1,,,
2026-01-07,NIFTY50,BUY_PE,26150,47.4902114907909,69.55487015126418,26201.37397591016,0.5262332229388182,26201.37397591016,1411.38,58.0,1353.37,V1,,,
2026-01-08,NIFTY50,BUY_PE,25900,9.027612399473583,23.335794067586427,26167.152992554416,0.24064351103931073,26167.152992554416,923.72,49.25,874.47,V1,,,
2026-01-13,NIFTY50,BUY_PE,25750,36.72871498616587,79.95189297422627,25859.737607309304,0.19721129781909189,25859.737607309304,2786.75,55.56,2731.2,V1,,,
2026-01-14,NIFTY50,BUY_PE,25650,32.708568157434456,73.3425772047226,25764.86874691029,0.20354243542435424,25764.86874691029,2620.53,54.64,2565.89,V1,,,
2026-01-16,NIFTY50,BUY_PE,25700,63.65833940699122,76.47777425601839,25724.587611656996,0.6578481510621558,25724.587611656996,805.94,61.68,744.25,V1,,,
2026-01-19,NIFTY50,BUY_PE,25600,42.257216021153,90.70313197831678,25685.562456466017,0.5960081974516618,25685.562456466017,3123.06,56.81,3066.24,V1,,,
2026-01-20,NIFTY50,BUY_PE,25250,5.062346982242161,12.986329748128508,25612.417813815304,0.5498109485451258,25612.417813815304,511.54,48.35,463.19,V1,,,
2026-01-22,NIFTY50,BUY_PE,25300,37.50323958248464,79.22368733389746,25418.90178661995,0.6128681327220452,25418.90178661995,2689.07,55.73,2633.34,V1,,,
2026-01-23,NIFTY50,BUY_PE,25050,14.618477591552164,33.70739267203259,25301.25362723914,0.2230869001297017,25301.25362723914,1231.36,50.53,1180.83,V1,,,
2026-01-27,NIFTY50,BUY_PE,25200,89.90951911340198,162.10995217325762,25198.946713533536,0.2282483267943688,25198.946713533536,4643.88,67.65,4576.23,V1,,,
2026-01-29,NIFTY50,BUY_CE,25400,46.166090009064646,90.128306756256,25243.848044272112,1.8052936498920822,25243.848044272112,2830.97,57.7,2773.26,V1,,,
2026-01-30,NIFTY50,BUY_CE,25300,77.46773418768316,110.30720822315374,25244.979790663234,2.0174940361240488,25244.979790663234,2097.95,64.82,2033.13,V1,,,
2026-02-09,NIFTY50,BUY_CE,25850,129.8226392124816,171.74421780151374,25771.878511510866,1.2786668025685455,25771.878511510866,2666.1,76.73,2589.36,V1,,,
2026-02-12,NIFTY50,BUY_PE,25800,135.1214963232087,149.62979307561153,25839.885833418957,0.8084283781171467,25839.885833418957,887.51,77.94,809.57,V1,,,
2020-11-19,NIFTY50,BUY_PE,12750,48.98,65.44,12818.36,0.773,12818.36,1047.61,58.34,989.27,V2,0.656,True,1.0
2020-12-22,NIFTY50,BUY_PE,13450,74.82,143.92,13475.78,0.423,13475.78,4448.41,64.22,4384.19,V2,0.668,True,1.0
2021-01-22,NIFTY50,BUY_PE,14350,27.12,53.33,14484.19,0.465,14484.19,1687.55,53.37,1634.18,V2,0.7,True,1.0
2021-01-25,NIFTY50,BUY_PE,14250,12.05,34.31,14477.51,0.463,14477.51,1437.97,49.94,1388.03,V2,0.733,True,1.0
2021-02-18,NIFTY50,BUY_PE,15100,91.44,129.9,15227.54,0.3,15227.54,2456.71,68.0,2388.7,V2,0.799,True,1.0
2021-02-19,NIFTY50,BUY_PE,15000,74.68,131.15,15179.89,0.086,15179.89,3630.69,64.19,3566.5,V2,0.698,True,1.0
2021-04-12,NIFTY50,BUY_PE,14300,16.88,41.29,14703.93,0.239,14703.93,1575.26,51.04,1524.22,V2,0.908,True,1.0
2021-07-30,NIFTY50,BUY_PE,15750,47.73,50.07,15768.53,0.337,15768.53,133.23,58.06,75.18,V2,0.463,True,1.0
2021-09-17,NIFTY50,BUY_CE,17600,33.56,78.67,17524.68,2.403,17524.68,2910.24,54.83,2855.4,V2,0.44,True,1.0
2021-09-29,NIFTY50,BUY_PE,17700,34.67,65.49,17779.09,0.238,17779.09,1983.66,55.09,1928.57,V2,0.502,True,1.0
2021-10-13,NIFTY50,BUY_CE,18150,22.9,55.59,17956.86,1.294,17956.86,2109.55,52.41,2057.14,V2,0.531,True,1.0
2021-11-30,NIFTY50,BUY_PE,17000,40.72,91.37,17195.2,0.563,17195.2,3266.29,56.46,3209.83,V2,0.835,True,1.0
2021-12-30,NIFTY50,BUY_CE,17200,100.35,125.46,17147.76,1.504,17147.76,1588.1,70.03,1518.07,V2,0.684,True,1.0
2022-02-01,NIFTY50,BUY_CE,17600,18.46,49.87,17239.31,1.537,17239.31,2028.17,51.4,1976.77,V2,0.833,True,1.0
2022-02-28,NIFTY50,BUY_CE,16800,154.61,196.62,16696.27,1.284,16696.27,2662.04,82.37,2579.66,V2,1.0,True,1.0
2022-03-30,NIFTY50,BUY_CE,17500,68.5,129.07,17293.85,1.471,17293.85,3898.7,62.78,3835.92,V2,0.772,True,1.0
2022-04-19,NIFTY50,BUY_PE,16950,9.95,26.76,17333.74,0.241,17333.74,1085.12,49.46,1035.65,V2,0.711,True,1.0
2022-05-31,NIFTY50,BUY_CE,16600,82.52,148.52,16393.58,1.703,16393.58,4244.63,65.97,4178.65,V2,0.91,True,1.0
2022-06-29,NIFTY50,BUY_CE,15800,91.75,118.73,15736.2,1.692,15736.2,1712.91,68.07,1644.84,V2,0.839,True,1.0
2022-07-28,NIFTY50,BUY_CE,16950,12.68,32.75,16693.26,1.477,16693.26,1295.94,50.08,1245.85,V2,0.561,True,1.0
2022-08-05,NIFTY50,BUY_CE,17400,64.59,88.97,17337.81,4.42,17337.81,1554.19,61.9,1492.29,V2,0.578,True,1.0
2022-09-07,NIFTY50,BUY_CE,17600,112.45,125.77,17598.51,1.701,17598.51,819.63,72.78,746.84,V2,0.67,True,1.0
2022-09-14,NIFTY50,BUY_CE,18000,77.65,128.74,17912.83,4.151,17912.83,3281.06,64.86,3216.19,V2,0.626,True,1.0
2022-11-30,NIFTY50,BUY_CE,18750,20.37,47.96,18579.2,1.575,18579.2,1780.2,51.83,1728.36,V2,0.431,True,1.0
2022-12-29,NIFTY50,BUY_CE,18200,33.38,72.48,18042.07,1.402,18042.07,2521.01,54.79,2466.22,V2,0.588,True,1.0
2023-01-10,NIFTY50,BUY_PE,17900,54.1,83.5,18005.08,0.627,18005.08,1883.66,59.51,1824.16,V2,0.619,True,1.0
2023-01-27,NIFTY50,BUY_PE,17600,6.79,18.95,17922.07,0.213,17922.07,785.36,48.75,736.61,V2,0.569,True,1.0
2023-01-30,NIFTY50,BUY_PE,17650,28.96,68.66,17809.82,0.171,17809.82,2561.6,53.79,2507.81,V2,0.572,True,1.0
2023-01-31,NIFTY50,BUY_PE,17650,47.17,103.47,17738.31,0.668,17738.31,3630.58,57.93,3572.65,V2,0.557,True,1.0
2023-02-02,NIFTY50,BUY_PE,17600,68.42,109.05,17622.22,0.263,17622.22,2606.64,62.77,2543.87,V2,0.658,True,1.0
2023-02-28,NIFTY50,BUY_PE,17300,19.57,48.03,17447.63,0.0,17447.63,1836.77,51.65,1785.12,V2,0.483,True,1.0
2023-03-16,NIFTY50,BUY_PE,17000,31.76,80.91,17133.54,0.0,17133.54,3172.67,54.43,3118.25,V2,0.659,True,1.0
2023-05-31,NIFTY50,BUY_CE,18550,57.71,66.18,18515.38,1.344,18515.38,526.42,60.33,466.09,V2,0.409,True,1.0
2023-06-28,NIFTY50,BUY_CE,19000,8.06,20.69,18814.84,1.319,18814.84,815.78,49.03,766.75,V2,0.334,True,1.0
2023-07-25,NIFTY50,BUY_PE,19700,38.65,73.17,19770.14,0.618,19770.14,2222.16,55.99,2166.17,V2,0.407,True,1.0
2023-08-25,NIFTY50,BUY_PE,19250,17.7,40.86,19365.38,0.665,19365.38,1494.14,51.23,1442.91,V2,0.363,True,1.0
2023-08-31,NIFTY50,BUY_PE,19300,46.16,59.68,19310.25,0.195,19310.25,857.85,57.7,800.14,V2,0.354,True,1.0
2023-09-15,NIFTY50,BUY_CE,20200,17.17,42.94,20070.6,1.307,20070.6,1663.08,51.11,1611.97,V2,0.35,True,1.0
2023-11-30,NIFTY50,BUY_CE,20150,10.52,27.6,19978.29,2.059,19978.29,1102.63,49.59,1053.03,V2,0.349,True,1.0
2024-01-23,NIFTY50,BUY_PE,21250,24.71,59.18,21535.61,0.728,21535.61,2223.79,52.82,2170.97,V2,0.583,True,1.0
2024-01-24,NIFTY50,BUY_PE,21450,105.71,210.63,21466.02,0.629,21466.02,6758.08,71.25,6686.83,V2,0.606,True,1.0
2024-02-08,NIFTY50,BUY_PE,21700,69.41,115.07,21868.62,0.727,21868.62,2931.92,62.99,2868.92,V2,0.676,True,1.0
2024-03-13,NIFTY50,BUY_PE,22000,10.4,26.64,22327.78,0.641,22327.78,1048.3,49.57,998.73,V2,0.471,True,1.0
2024-03-14,NIFTY50,BUY_PE,22150,52.39,112.95,22261.86,0.531,22261.86,3904.05,59.12,3844.93,V2,0.496,True,1.0
2024-03-15,NIFTY50,BUY_PE,22000,40.84,79.64,22150.44,0.631,22150.44,2498.63,56.49,2442.14,V2,0.512,True,1.0
2024-04-18,NIFTY50,BUY_PE,22000,5.94,17.32,22348.82,0.629,22348.82,734.85,48.55,686.3,V2,0.493,True,1.0
2024-05-31,NIFTY50,BUY_PE,22550,42.93,92.01,22688.86,0.234,22688.86,3163.75,56.97,3106.78,V2,0.452,True,1.0
2024-06-21,NIFTY50,BUY_PE,23500,272.37,281.0,23519.23,0.194,23519.23,453.38,109.16,344.22,V2,0.937,True,1.0
2024-07-23,NIFTY50,BUY_PE,24500,48.64,120.08,24556.34,0.724,24556.34,4610.79,58.26,4552.53,V2,0.461,True,1.0
2024-08-01,NIFTY50,BUY_CE,25000,47.86,98.4,24881.04,4.209,24881.04,3256.35,58.09,3198.26,V2,0.489,True,1.0
2024-08-30,NIFTY50,BUY_CE,25250,105.09,152.09,25121.98,1.824,25121.98,3004.74,71.11,2933.63,V2,0.341,True,1.0
2024-09-27,NIFTY50,BUY_CE,26200,62.49,108.75,26063.32,1775800.0,26063.32,2973.56,61.42,2912.15,V2,0.411,True,1.0
2024-11-21,NIFTY50,BUY_PE,23350,44.71,96.31,23517.26,0.0,23517.26,3326.34,57.37,3268.97,V2,0.651,True,1.0
