date,type,strike,spot,entry_premium,exit_premium,pnl,delta,iv,dte
2023-02-15,BUY_PE_GAMMA,770,767.85,8.3,13.79,34293843.69,-0.542,16.7,5
2023-02-16,BUY_CE_GAMMA,775,777.35,8.86,14.15,33080792.1,0.553,17.6,5
2023-02-20,BUY_CE_GAMMA,780,779.55,7.55,10.99,21514531.35,0.495,17.8,5
2023-02-21,BUY_CE_GAMMA,780,780.5,7.48,11.03,22174651.96,0.515,16.6,5
2023-02-23,BUY_PE_GAMMA,770,769.75,7.41,12.56,32192296.65,-0.5,16.9,5
2023-03-02,BUY_PE_GAMMA,765,762.85,14.92,25.09,63546352.37,-0.514,20.1,13
2023-03-06,BUY_CE_GAMMA,760,759.85,11.39,17.15,35940378.94,0.505,20.1,9
2023-03-07,BUY_PE_GAMMA,745,746.1,10.68,17.57,43047214.12,-0.476,21.3,8
2023-03-08,BUY_CE_GAMMA,755,753.4,10.14,12.99,17777011.15,0.483,21.9,7
2023-03-15,BUY_PE_GAMMA,755,753.65,9.24,11.38,13303628.19,-0.519,20.3,5
2023-03-21,BUY_CE_GAMMA,765,763.5,7.71,12.06,27188719.72,0.477,19.7,5
2023-03-22,BUY_CE_GAMMA,770,771.8,9.75,15.94,38686724.12,0.538,20.4,5
2023-03-23,BUY_CE_GAMMA,785,783.2,8.23,13.29,31656666.51,0.474,20.7,5
2023-03-27,BUY_PE_GAMMA,780,782.35,7.53,10.66,19583135.34,-0.451,19.8,5
2023-03-31,BUY_PE_GAMMA,775,775.05,12.1,19.9,48737753.99,-0.49,18.1,12
2023-04-04,BUY_PE_GAMMA,765,766.3,10.27,17.02,42199961.97,-0.473,17.2,11
2023-04-10,BUY_PE_GAMMA,765,766.6,6.49,7.47,6123197.19,-0.46,16.9,5
2023-04-11,BUY_CE_GAMMA,775,774.4,6.96,11.01,25316873.98,0.491,16.7,5
2023-04-12,BUY_CE_GAMMA,785,783.0,6.61,9.99,21142801.99,0.462,17.2,5
2023-04-13,BUY_CE_GAMMA,790,787.55,6.31,8.03,10701904.96,0.452,16.9,5
2023-04-17,BUY_PE_GAMMA,780,780.0,7.83,13.75,37009362.64,-0.495,17.9,5
2023-04-20,BUY_PE_GAMMA,765,766.3,7.44,12.17,29537945.25,-0.469,18.8,5
2023-04-21,BUY_PE_GAMMA,760,758.6,8.33,13.69,33485561.04,-0.524,17.9,5
2023-04-24,BUY_PE_GAMMA,750,751.5,6.85,9.04,13698693.93,-0.463,18.0,5
2023-04-25,BUY_PE_GAMMA,735,737.45,6.87,11.39,28240660.14,-0.446,19.5,5
2023-04-27,BUY_CE_GAMMA,735,736.35,8.56,11.43,17885339.4,0.532,19.1,5
2023-05-01,BUY_CE_GAMMA,750,750.3,13.31,5.02,-51847627.52,0.511,18.8,14
2023-05-05,BUY_CE_GAMMA,745,743.0,10.29,12.29,12464452.97,0.479,19.1,10
2023-05-08,BUY_CE_GAMMA,750,752.1,11.06,14.61,22192859.83,0.539,20.1,7
2023-05-10,BUY_PE_GAMMA,745,744.85,7.9,12.25,27196342.17,-0.497,18.8,5
2023-05-11,BUY_PE_GAMMA,730,729.5,8.43,14.9,40428585.1,-0.504,20.0,5
2023-05-16,BUY_PE_GAMMA,715,714.95,8.18,13.44,32899651.76,-0.495,20.4,5
2023-05-17,BUY_CE_GAMMA,725,723.35,7.97,12.42,27825822.11,0.476,21.6,5
