timestamp,strategy,commodity,type,strike,premium,spot,reason
2026-02-23T14:33:19.752295,CPR,CRUDEOILM,BUY_CE_CPR,5950,193.7617097421579,5963.0,Narrow CPR (0.111%) bullish breakout
2026-02-23T14:33:19.752295,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,180.77327993274653,5963.0,Ghost Zone: Supply retest
2026-02-23T14:34:43.631913,CPR,GOLDM,BUY_CE_CPR,159400,5681.12273344438,159446.0,Narrow CPR (0.058%) bullish breakout
2026-02-23T14:34:43.631913,CPR,SILVERM,BUY_CE_CPR,266000,9987.590464309324,266123.0,Narrow CPR (0.038%) bullish breakout
2026-02-23T14:34:43.631913,CPR,CRUDEOILM,BUY_CE_CPR,5950,193.7617097421579,5963.0,Narrow CPR (0.111%) bullish breakout
2026-02-23T14:34:43.631913,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,180.77327993274653,5963.0,Ghost Zone: Supply retest
2026-02-23T14:35:58.823233,CPR,GOLDM,BUY_CE_CPR,159500,5646.368615110523,159470.0,Narrow CPR (0.058%) bullish breakout
2026-02-23T14:35:58.823233,CPR,SILVERM,BUY_CE_CPR,266500,9942.383534471206,266500.0,Narrow CPR (0.038%) bullish breakout
2026-02-23T14:35:58.823233,CPR,CRUDEOILM,BUY_CE_CPR,5950,193.7617097421579,5963.0,Narrow CPR (0.111%) bullish breakout
2026-02-23T14:35:58.823233,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,180.77327993274653,5963.0,Ghost Zone: Supply retest
2026-02-23T14:37:22.497007,CPR,GOLDM,BUY_CE_CPR,159500,5641.894558574582,159462.0,Narrow CPR (0.058%) bullish breakout
2026-02-23T14:37:22.498006,CPR,SILVERM,BUY_CE_CPR,267000,9839.698084314978,266765.0,Narrow CPR (0.038%) bullish breakout
2026-02-23T14:37:22.498006,CPR,CRUDEOILM,BUY_CE_CPR,5950,193.7617097421579,5963.0,Narrow CPR (0.111%) bullish breakout
2026-02-23T14:37:22.498006,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,180.77327993274653,5963.0,Ghost Zone: Supply retest
2026-02-23T14:38:36.265539,CPR,GOLDM,BUY_CE_CPR,159400,5674.949782961496,159435.0,Narrow CPR (0.058%) bullish breakout
2026-02-23T14:38:36.267034,CPR,SILVERM,BUY_CE_CPR,266500,9839.06104675569,266300.0,Narrow CPR (0.038%) bullish breakout
2026-02-23T14:38:36.267034,CPR,CRUDEOILM,BUY_CE_CPR,5950,193.7617097421579,5963.0,Narrow CPR (0.111%) bullish breakout
2026-02-23T14:38:36.267034,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,180.77327993274653,5963.0,Ghost Zone: Supply retest
2026-02-23T14:39:57.210129,CPR,GOLDM,BUY_CE_CPR,159500,5635.746296933388,159451.0,Narrow CPR (0.058%) bullish breakout
2026-02-23T14:39:57.210129,CPR,SILVERM,BUY_CE_CPR,266500,9958.97437925709,266532.0,Narrow CPR (0.038%) bullish breakout
2026-02-23T14:39:57.210129,CPR,CRUDEOILM,BUY_CE_CPR,5950,193.7617097421579,5963.0,Narrow CPR (0.111%) bullish breakout
2026-02-23T14:39:57.210129,Ghost Zone,CRUDEOILM,BUY_PE_GTZ,5950,180.77327993274653,5963.0,Ghost Zone: Supply retest
2026-02-23T14:41:44.338598,CPR,GOLDM,BUY_CE_CPR,159500,5652.524007803961,159481.0,Narrow CPR (0.058%) bullish breakout
2026-02-23T14:41:44.338598,CPR,SILVERM,BUY_CE_CPR,266500,10041.131072548083,266690.0,Narrow CPR (0.038%) bullish breakout
