timestamp,strategy,symbol,type,strike,premium,delta,gamma,theta,spot,dte,reason,target,sl
2026-02-23T09:22:32.292836,CPR,NIFTY,BUY_PE_CPR,25450.0,176.92543494520032,-0.4643359307739062,0.0008084955590067,-26.54797442061571,25471.1,4,Narrow CPR (0.173%) bearish breakout below BC=25537,247.69560892328045,70.77017397808014
2026-02-23T09:22:32.292836,Ghost Zone,NIFTY,BUY_CE_GTZ,25450.0,216.1477467801724,0.5356640692260938,0.0008084955590067,-26.801515907641107,25471.1,4,Ghost Zone: Demand zone retest 25444 bounce=-0.56x strength=4,280.9920708142241,86.45909871206896
2026-02-23T09:22:32.292836,CPR,BANKNIFTY,BUY_CE_CPR,61350.0,527.4681741768472,0.5219138271533594,0.0003183313107023,-67.9166186506515,61362.3,4,Narrow CPR (0.178%) bullish breakout above TC=60240,949.442713518325,210.9872696707389
2026-02-23T09:22:32.292836,Survivor,BANKNIFTY,SELL_PE,60831.71142857144,261.7496737225192,-0.3188247875246141,0.0002853419227991,-59.38085469307783,61362.3,4,Survivor: PE sell at 60832 dist=531 gap=265 res=60622,52.34993474450385,392.6245105837788
2026-02-23T09:22:32.292836,CPR,SENSEX,BUY_CE_CPR,83300.0,677.4335150509578,0.5292223176067239,0.0002533931017191,-85.82483374753193,83340.95,4,Narrow CPR (0.146%) bullish breakout above TC=82687,1219.380327091724,270.97340602038315
2026-02-23T09:22:32.292836,Ghost Zone,SENSEX,BUY_CE_GTZ,83300.0,677.4335150509578,0.5292223176067239,0.0002533931017191,-85.82483374753193,83340.95,4,Ghost Zone: Demand zone retest 82535 bounce=0.00x strength=2,880.6635695662452,270.97340602038315
2026-02-23T09:28:27.399764,CPR,NIFTY,BUY_CE_CPR,25750.0,209.3963589859486,0.5198678233039501,0.0007975843172775,-27.228222877565056,25751.7,4,Narrow CPR (0.173%) bullish breakout above TC=25493,376.91344617470753,83.75854359437945
2026-02-23T09:28:27.399764,CPR,BANKNIFTY,BUY_CE_CPR,61450.0,537.5976452178838,0.522555984665844,0.0003128552288696,-69.0105960544785,61465.05,4,Narrow CPR (0.178%) bullish breakout above TC=60240,967.6757613921908,215.0390580871536
2026-02-23T09:28:27.399764,Ghost Zone,BANKNIFTY,BUY_PE_GTZ,61450.0,478.7906290190949,-0.477444015334156,0.0003128552288696,-68.69780872170675,61465.05,4,Ghost Zone: Supply zone retest 61765 rejection=-0.00x strength=2,622.4278177248234,191.516251607638
2026-02-23T09:28:27.399764,Survivor,BANKNIFTY,SELL_PE,60934.46142857144,269.52312913525384,-0.3215688567169411,0.0002814654352836,-60.59458054110735,61465.05,4,Survivor: PE sell at 60934 dist=531 gap=265 res=60622,53.90462582705077,404.2846937028808
2026-02-23T09:28:27.399764,CPR,SENSEX,BUY_CE_CPR,83400.0,675.0249191738258,0.526129741351085,0.0002520387626205,-86.29201283118044,83429.14,4,Narrow CPR (0.146%) bullish breakout above TC=82687,1215.0448545128863,270.00996766953034
2026-02-23T09:34:04.278668,CPR,NIFTY,BUY_CE_CPR,25750.0,206.513102579158,0.5156856432362519,0.0007987819288643,-27.19502316370799,25746.45,4,Narrow CPR (0.173%) bullish breakout above TC=25493,371.7235846424843,82.60524103166318
2026-02-23T09:34:04.278668,CPR,BANKNIFTY,BUY_CE_CPR,61350.0,510.5191812407138,0.5123197733080976,0.000319687546759,-67.67605240825488,61332.15,4,Narrow CPR (0.178%) bullish breakout above TC=60240,918.9345262332848,204.2076724962856
2026-02-23T09:34:04.278668,Survivor,BANKNIFTY,SELL_PE,60801.56142857143,260.3205218855328,-0.3183103520453612,0.0002860671455731,-59.15598551509466,61332.15,4,Survivor: PE sell at 60802 dist=531 gap=265 res=60622,52.06410437710656,390.4807828282992
2026-02-23T09:34:04.278668,CPR,SENSEX,BUY_CE_CPR,83400.0,659.2182972467635,0.5188925927710013,0.0002526995442453,-86.14012929558035,83400.39,4,Narrow CPR (0.146%) bullish breakout above TC=82687,1186.5929350441745,263.6873188987054
2026-02-23T09:39:42.222043,CPR,NIFTY,BUY_CE_CPR,25750.0,202.69588887125065,0.5103368436870622,0.0008008692715256,-27.12747349967936,25739.75,4,Narrow CPR (0.173%) bullish breakout above TC=25493,364.8525999682512,81.07835554850027
2026-02-23T09:39:42.222043,Ghost Zone,NIFTY,BUY_CE_GTZ,25750.0,202.69588887125065,0.5103368436870622,0.0008008692715256,-27.12747349967936,25739.75,4,Ghost Zone: Demand zone retest 25444 bounce=0.40x strength=4,263.50465553262586,81.07835554850027
2026-02-23T09:39:42.222043,CPR,BANKNIFTY,BUY_CE_CPR,61300.0,514.1741752082162,0.5165009707045395,0.0003214303856689,-67.33371801796734,61295.1,4,Narrow CPR (0.178%) bullish breakout above TC=60240,925.5135153747892,205.6696700832865
2026-02-23T09:39:42.222043,Survivor,BANKNIFTY,SELL_PE,60764.51142857143,257.74853248234285,-0.3173749165501022,0.0002873783456864,-58.751911537200094,61295.1,4,Survivor: PE sell at 60765 dist=531 gap=265 res=60622,51.54970649646857,386.6227987235143
2026-02-23T09:39:42.222043,CPR,SENSEX,BUY_CE_CPR,83400.0,633.9266272644963,0.5072656866184674,0.0002537692016186,-85.78644514093735,83354.42,4,Narrow CPR (0.146%) bullish breakout above TC=82687,1141.0679290760934,253.5706509057985
2026-02-23T09:39:42.222043,Ghost Zone,SENSEX,BUY_CE_GTZ,83400.0,633.9266272644963,0.5072656866184674,0.0002537692016186,-85.78644514093735,83354.42,4,Ghost Zone: Demand zone retest 82535 bounce=0.48x strength=3,824.1046154438453,253.5706509057985
2026-02-23T09:39:42.222043,Survivor,SENSEX,SELL_PE,82605.23714285715,301.4598724227071,-0.299445179545007,0.0002210203307879,-72.75457389766008,83354.42,4,Survivor: PE sell at 82605 dist=749 gap=375 res=83080,60.29197448454143,452.1898086340607
2026-02-23T09:45:20.032368,CPR,NIFTY,BUY_CE_CPR,25750.0,198.1204854833959,0.5035215312379099,0.0008024484160261,-27.06214504477212,25731.25,4,Narrow CPR (0.173%) bullish breakout above TC=25493,356.6168738701126,79.24819419335836
2026-02-23T09:45:20.032368,CPR,BANKNIFTY,BUY_CE_CPR,61250.0,507.77400810455583,0.5148391336372393,0.0003239017852657,-66.86029365967484,61239.8,4,Narrow CPR (0.178%) bullish breakout above TC=60240,913.9932145882004,203.1096032418224
2026-02-23T09:45:20.032368,Survivor,BANKNIFTY,SELL_PE,60709.21142857144,254.4619127373772,-0.3161637719584188,0.0002890713704287,-58.23363587113597,61239.8,4,Survivor: PE sell at 60709 dist=531 gap=265 res=60622,50.89238254747543,381.6928691060657
2026-02-23T09:45:20.032368,CPR,SENSEX,BUY_CE_CPR,83300.0,675.5255370116647,0.528320994369141,0.0002534557281345,-85.81770062344413,83337.39,4,Narrow CPR (0.146%) bullish breakout above TC=82687,1215.9459666209966,270.2102148046659
2026-02-23T09:45:20.032368,Ghost Zone,SENSEX,BUY_CE_GTZ,83300.0,675.5255370116647,0.528320994369141,0.0002534557281345,-85.81770062344413,83337.39,4,Ghost Zone: Demand zone retest 82535 bounce=0.00x strength=2,878.1831981151641,270.2102148046659
2026-02-23T09:50:57.808452,CPR,NIFTY,BUY_CE_CPR,25750.0,201.64606224718045,0.5087753137773812,0.0008012317803911,-27.113749653130977,25737.8,4,Narrow CPR (0.173%) bullish breakout above TC=25493,362.9629120449249,80.65842489887218
2026-02-23T09:50:57.808452,Ghost Zone,NIFTY,BUY_CE_GTZ,25750.0,201.64606224718045,0.5087753137773812,0.0008012317803911,-27.113749653130977,25737.8,4,Ghost Zone: Demand zone retest 25444 bounce=0.39x strength=4,262.1398809213346,80.65842489887218
2026-02-23T09:50:57.809437,CPR,BANKNIFTY,BUY_CE_CPR,61250.0,524.0714223042778,0.5239808292275342,0.0003223743121637,-67.11287092551827,61268.2,4,Narrow CPR (0.178%) bullish breakout above TC=60240,943.3285601477,209.62856892171112
2026-02-23T09:50:57.809437,Ghost Zone,BANKNIFTY,BUY_PE_GTZ,61250.0,462.25682112973664,-0.4760191707724658,0.0003223743121637,-66.76521954046899,61268.2,4,Ghost Zone: Supply zone retest 61765 rejection=0.36x strength=2,600.9338674686577,184.90272845189463
2026-02-23T09:50:57.809437,Survivor,BANKNIFTY,SELL_PE,60711.89142857143,247.81119998311988,-0.3093054086016072,0.0002853195357493,-57.84028529680926,61268.2,4,Survivor: PE sell at 60712 dist=556 gap=278 res=60622,49.56223999662398,371.7167999746798
2026-02-23T09:50:57.809437,CPR,SENSEX,BUY_CE_CPR,83400.0,638.2025761858167,0.5092032488201581,0.0002535615438766,-85.86359089432577,83362.06,4,Narrow CPR (0.146%) bullish breakout above TC=82687,1148.76463713447,255.2810304743267
2026-02-23T09:50:57.809437,Ghost Zone,SENSEX,BUY_CE_GTZ,83400.0,638.2025761858167,0.5092032488201581,0.0002535615438766,-85.86359089432577,83362.06,4,Ghost Zone: Demand zone retest 82535 bounce=0.49x strength=3,829.6633490415618,255.2810304743267
2026-02-23T09:50:57.809437,Survivor,SENSEX,SELL_PE,82612.87714285715,301.850886429449,-0.299570871944507,0.0002209036348526,-72.81896098161704,83362.06,4,Survivor: PE sell at 82613 dist=749 gap=375 res=83080,60.37017728588981,452.77632964417353
2026-02-23T09:56:39.006827,CPR,NIFTY,BUY_CE_CPR,25750.0,198.26961251289868,0.5037622246032525,0.000802442593463,-27.063155115028344,25731.55,4,Narrow CPR (0.173%) bullish breakout above TC=25493,356.8853025232176,79.30784500515948
2026-02-23T09:56:39.006827,Ghost Zone,NIFTY,BUY_CE_GTZ,25750.0,198.26961251289868,0.5037622246032525,0.000802442593463,-27.063155115028344,25731.55,4,Ghost Zone: Demand zone retest 25444 bounce=0.37x strength=4,257.75049626676827,79.30784500515948
2026-02-23T09:56:39.006827,CPR,BANKNIFTY,BUY_CE_CPR,61250.0,517.7199191231193,0.5203983843953607,0.0003229416953612,-67.02732414136507,61257.05,4,Narrow CPR (0.178%) bullish breakout above TC=60240,931.8958544216148,207.08796764924773
2026-02-23T09:56:39.006827,Ghost Zone,BANKNIFTY,BUY_PE_GTZ,61250.0,467.055317948576,-0.4796016156046393,0.0003229416953612,-66.75765170175494,61257.05,4,Ghost Zone: Supply zone retest 61765 rejection=0.37x strength=2,607.1719133331488,186.8221271794304
2026-02-23T09:56:39.006827,Survivor,BANKNIFTY,SELL_PE,60700.74142857143,247.2660652493323,-0.3090950139762707,0.0002855937343158,-57.75270010782486,61257.05,4,Survivor: PE sell at 60701 dist=556 gap=278 res=60622,49.45321304986646,370.89909787399847
2026-02-23T09:56:39.006827,CPR,SENSEX,BUY_CE_CPR,83300.0,669.5365187553252,0.5256317991720892,0.0002537570252771,-85.75649322699222,83326.74,4,Narrow CPR (0.146%) bullish breakout above TC=82687,1205.1657337595857,267.8146075021301
2026-02-23T09:56:39.006827,Ghost Zone,SENSEX,BUY_CE_GTZ,83300.0,669.5365187553252,0.5256317991720892,0.0002537570252771,-85.75649322699222,83326.74,4,Ghost Zone: Demand zone retest 82535 bounce=0.45x strength=3,870.3974743819228,267.8146075021301
2026-02-23T09:56:39.006827,Survivor,SENSEX,SELL_PE,82577.55714285716,300.4543739354049,-0.2991215124929089,0.0002213216485605,-72.58833812445027,83326.74,4,Survivor: PE sell at 82578 dist=749 gap=375 res=83080,60.09087478708098,450.6815609031073
2026-02-23T10:02:25.530675,CPR,NIFTY,BUY_CE_CPR,25750.0,197.7711749264417,0.5030784862000388,0.0008027663905021,-27.050763788753272,25730.7,4,Narrow CPR (0.173%) bullish breakout above TC=25493,355.9881148675952,79.1084699705767
2026-02-23T10:02:25.530675,CPR,BANKNIFTY,BUY_CE_CPR,61300.0,502.6868322479932,0.5101068856712418,0.0003225370517208,-67.11807001928089,61275.2,4,Narrow CPR (0.178%) bullish breakout above TC=60240,904.8362980463876,201.07473289919727
2026-02-23T10:02:25.530675,Survivor,BANKNIFTY,SELL_PE,60744.61142857143,256.4721628813313,-0.3169066566642226,0.000288033412314,-58.55093482161014,61275.2,4,Survivor: PE sell at 60745 dist=531 gap=265 res=60622,51.29443257626627,384.708244321997
