timestamp,strategy,symbol,type,strike,premium,delta,gamma,theta,spot,dte,reason,target,sl
2026-03-02T10:59:34.189310,CPR,NIFTY,BUY_PE_CPR,24850,67.75,-0.4695414576161528,0.0011980804155056,-18.608414467094363,24855.45,4,Narrow CPR (0.173%) bearish breakout below BC=25537,169.38,27.1
2026-03-02T10:59:34.189310,Gamma Blast,NIFTY,BUY_CE_GAMMA,24850,66.5,0.5290474232523479,0.0011305638560942,-19.81827163183073,24855.45,4,Gamma Blast [3DTE]: Up breakout body=196 ATR=297 range=1.16x,146.3,23.94
2026-03-02T10:59:34.189310,CPR,BANKNIFTY,BUY_PE_CPR,59800,717.2,-0.4679674834746798,0.0004618186978155,-47.841807661288726,59820.4,4,Narrow CPR (0.178%) bearish breakout below BC=60348,1793.0,286.88
2026-03-02T10:59:34.189310,Gamma Blast,BANKNIFTY,BUY_CE_GAMMA,59800,1143.5,0.5288583221009189,0.0004053511387529,-54.381200538087256,59820.4,4,Gamma Blast [2DTE]: Up breakout body=616 ATR=737 range=1.40x,2630.05,388.79
2026-03-02T10:59:34.189310,CPR,SENSEX,BUY_PE_CPR,80200,540.55,-0.4752951000480662,0.0002232984484025,-95.6615336174035,80233.52,4,Narrow CPR (0.146%) bearish breakout below BC=82807,1351.38,216.22
2026-03-02T10:59:34.189310,Gamma Blast,SENSEX,BUY_CE_GAMMA,80200,647.95,0.5238241720202347,0.0002106872715729,-101.43155961731252,80233.52,4,Gamma Blast [3DTE]: Up breakout body=1690 ATR=1044 range=2.00x,1425.49,233.26
2026-03-02T11:04:44.176729,CPR,NIFTY,BUY_PE_CPR,24850,117.29420919659606,-0.4679914217980368,0.001230467555696312,-18.156590253130982,24856.15,4,Narrow CPR (0.173%) bearish breakout below BC=25537,293.23552299149014,46.917683678638426
2026-03-02T11:04:44.176729,Gamma Blast,NIFTY,BUY_CE_GAMMA,24850,148.85125563840302,0.5305018763574396,0.0011611633861815698,-19.354803037819387,24856.15,4,Gamma Blast [3DTE]: Up breakout body=197 ATR=297 range=1.16x,327.4727624044867,53.58645202982508
2026-03-02T11:04:44.176729,PCR+VWAP,NIFTY,BUY_CE,24850,141.13927595884343,0.5320085782019632,0.001230467555696312,-18.39393580437649,24856.15,4,PCR+VWAP: Bullish PCR=1.33 VWAP=24882 spot=24856,282.27855191768685,56.45571038353737
2026-03-02T11:04:44.176729,CPR,BANKNIFTY,BUY_PE_CPR,59900,340.6363911218541,-0.49541838965447693,0.00046465751317585114,-48.15138863567987,59861.05,4,Narrow CPR (0.178%) bearish breakout below BC=60348,851.5909778046353,136.25455644874165
2026-03-02T11:04:44.176729,Gamma Blast,BANKNIFTY,BUY_CE_GAMMA,59900,392.2861766813876,0.5047707636869547,0.0004075920443639205,-54.11362144141027,59861.05,4,Gamma Blast [2DTE]: Up breakout body=657 ATR=737 range=1.40x,902.2582063671914,133.37730007167175
2026-03-02T11:04:44.176729,CPR,SENSEX,BUY_PE_CPR,80200,663.2525360160143,-0.4738721848919955,0.00022332599837482863,-95.5897689502888,80239.86,4,Narrow CPR (0.146%) bearish breakout below BC=82807,1658.1313400400359,265.3010144064057
