timestamp,strategy,symbol,type,strike,premium,delta,gamma,theta,spot,dte,reason,target,sl
2026-02-20T10:04:29.474611,CPR,NIFTY,BUY_CE_CPR,25500,100.65939793682628,0.5181549958847069,0.0016612854975246,-50.13752452493952,25505.25,1,Narrow CPR (0.173%) bullish breakout above TC=25493,140.92315711155678,40.26375917473052
2026-02-20T10:04:29.474611,Ghost Zone,NIFTY,BUY_CE_GTZ,25500,100.65939793682628,0.5181549958847069,0.0016612854975246,-50.13752452493952,25505.25,1,Ghost Zone: Demand zone retest 25444 bounce=0.00x strength=5,130.85721731787416,40.26375917473052
2026-02-20T10:04:29.474611,CPR,BANKNIFTY,BUY_CE_CPR,61050,244.99412018973453,0.5095902663858057,0.0006650646916045,-125.08124020739032,61050.6,1,Narrow CPR (0.178%) bullish breakout above TC=60240,440.9894163415221,97.99764807589382
2026-02-20T10:04:29.474611,CPR,SENSEX,BUY_PE_CPR,82600,289.0011874675183,-0.4822542169572245,0.000522999750964,-159.0014589973583,82615.68,1,Narrow CPR (0.146%) bearish breakout below BC=82807,404.6016624545256,115.60047498700732
2026-02-20T10:04:29.474611,Ghost Zone,SENSEX,BUY_CE_GTZ,82600,319.3894668284265,0.5177457830427755,0.000522999750964,-159.41528091184662,82615.68,1,Ghost Zone: Demand zone retest 82535 bounce=-0.00x strength=3,415.2063068769545,127.75578673137062
2026-02-20T10:10:37.013986,CPR,NIFTY,BUY_PE_CPR,25500,105.93747152583272,-0.5314962187521136,0.0016607261775552,-50.0490290812617,25475.4,1,Narrow CPR (0.173%) bearish breakout below BC=25537,190.6874487464989,42.3749886103331
2026-02-20T10:10:37.013986,Ghost Zone,NIFTY,BUY_CE_GTZ,25500,85.87816309609116,0.4685037812478863,0.0016607261775552,-49.729091392203856,25475.4,1,Ghost Zone: Demand zone retest 25380 bounce=0.34x strength=3,111.6416120249185,34.35126523843646
2026-02-20T10:10:37.013986,CPR,BANKNIFTY,BUY_CE_CPR,61000,245.97045993151187,0.5124889782489729,0.000668283629075,-124.48453202566644,61004.9,1,Narrow CPR (0.178%) bullish breakout above TC=60240,442.7468278767214,98.38818397260476
2026-02-20T10:10:37.013986,CPR,SENSEX,BUY_PE_CPR,82500,285.20349861685827,-0.4784366964460947,0.0005232397437591,-158.7237862151825,82522.96,1,Narrow CPR (0.146%) bearish breakout below BC=82807,513.3662975103449,114.08139944674332
2026-02-20T10:10:37.013986,Ghost Zone,SENSEX,BUY_CE_GTZ,82500,322.85397134416417,0.5215633035539052,0.0005232397437591,-159.24928500207733,82522.96,1,Ghost Zone: Demand zone retest 82206 bounce=0.34x strength=2,419.7101627474135,129.14158853766568
2026-02-20T10:16:24.416095,CPR,NIFTY,BUY_CE_CPR,25500,95.7629141924226,0.5022761871023548,0.0016640194616872,-50.08432967619496,25495.7,1,Narrow CPR (0.173%) bullish breakout above TC=25493,134.06807986939165,38.30516567696905
2026-02-20T10:16:24.416095,Ghost Zone,NIFTY,BUY_CE_GTZ,25500,95.7629141924226,0.5022761871023548,0.0016640194616872,-50.08432967619496,25495.7,1,Ghost Zone: Demand zone retest 25444 bounce=0.00x strength=5,124.4917884501494,38.30516567696905
